probe_id	ensembl_gene_id
1555847_a_at	ENSG00000267519
1562786_at	ENSG00000267522
230353_at	ENSG00000267532
208537_at	ENSG00000267534
227684_at	ENSG00000267534
1556533_at	ENSG00000267535
1565585_at	ENSG00000267549
235322_at	ENSG00000267575
1569478_s_at	ENSG00000267575
240121_x_at	ENSG00000267575
1560208_at	ENSG00000267577
1570208_at	ENSG00000267586
1561587_at	ENSG00000267586
1558903_at	ENSG00000267586
240276_at	ENSG00000267593
1570167_at	ENSG00000267610
236158_at	ENSG00000267640
237641_at	ENSG00000267649
1562979_at	ENSG00000267650
233602_at	ENSG00000267651
231515_at	ENSG00000267655
217471_at	ENSG00000267659
1556435_at	ENSG00000267665
1562961_at	ENSG00000267672
216983_s_at	ENSG00000267680
220019_s_at	ENSG00000267680
244462_at	ENSG00000267680
229123_at	ENSG00000267680
1560181_at	ENSG00000267690
1569961_at	ENSG00000267709
237899_at	ENSG00000267710
237344_at	ENSG00000267712
1563119_at	ENSG00000267719
243721_at	ENSG00000267733
236692_at	ENSG00000267745
1566643_a_at	ENSG00000267749
1557644_at	ENSG00000267750
234026_at	ENSG00000267757
1569086_at	ENSG00000267757
1563178_at	ENSG00000267761
1561230_at	ENSG00000267784
229599_at	ENSG00000267795
232534_at	ENSG00000267796
1569835_at	ENSG00000267808
242213_at	ENSG00000267811
235752_at	ENSG00000267838
1557532_at	ENSG00000267855
231245_s_at	ENSG00000267857
1568864_at	ENSG00000267858
1566689_at	ENSG00000267872
1558477_at	ENSG00000267882
1560063_a_at	ENSG00000267892
220887_at	ENSG00000267909
215335_at	ENSG00000267934
1569004_at	ENSG00000268001
242521_at	ENSG00000268001
240615_at	ENSG00000268006
239362_at	ENSG00000268061
235934_at	ENSG00000268061
220886_at	ENSG00000268089
238123_at	ENSG00000268089
237055_at	ENSG00000268095
219795_at	ENSG00000268104
229338_at	ENSG00000268129
232616_at	ENSG00000268153
1555617_x_at	ENSG00000268157
1555616_at	ENSG00000268157
1562727_at	ENSG00000268170
1557430_at	ENSG00000268182
1570133_at	ENSG00000268189
242691_at	ENSG00000268205
225256_at	ENSG00000268205
1568894_at	ENSG00000268240
236069_at	ENSG00000268307
236731_at	ENSG00000268324
1559449_a_at	ENSG00000268362
1557693_at	ENSG00000268364
243059_at	ENSG00000268388
242332_at	ENSG00000268388
229870_at	ENSG00000268403
240439_at	ENSG00000268433
232832_at	ENSG00000268460
231954_at	ENSG00000268471
1555180_at	ENSG00000268472
244284_at	ENSG00000268505
236093_at	ENSG00000268516
240933_at	ENSG00000268520
1562623_at	ENSG00000268532
239112_at	ENSG00000268536
1562988_at	ENSG00000268573
230310_at	ENSG00000268584
233997_at	ENSG00000268628
221429_x_at	ENSG00000268629
236848_s_at	ENSG00000268629
1565771_at	ENSG00000268635
242954_at	ENSG00000268655
1562348_at	ENSG00000268658
231470_at	ENSG00000268658
1556465_at	ENSG00000268659
1563014_at	ENSG00000268798
1554305_at	ENSG00000268812
224117_at	ENSG00000268818
243412_at	ENSG00000268845
1569006_at	ENSG00000268864
234281_at	ENSG00000268869
232462_s_at	ENSG00000268895
235835_at	ENSG00000268912
234835_at	ENSG00000268926
220698_at	ENSG00000268941
232420_x_at	ENSG00000268996
1556914_at	ENSG00000269037
1563426_a_at	ENSG00000269038
229384_at	ENSG00000269044
1556822_s_at	ENSG00000269054
241707_at	ENSG00000269113
244472_at	ENSG00000269113
230920_at	ENSG00000269113
239665_at	ENSG00000269155
205955_at	ENSG00000269176
231580_at	ENSG00000269186
233552_at	ENSG00000269189
220233_at	ENSG00000269190
1556244_s_at	ENSG00000269210
1556072_at	ENSG00000269220
1568647_at	ENSG00000269289
1568648_a_at	ENSG00000269289
1563431_x_at	ENSG00000269292
244730_x_at	ENSG00000269293
1557062_at	ENSG00000269293
1563318_s_at	ENSG00000269313
222944_s_at	ENSG00000269313
234927_s_at	ENSG00000269313
219965_s_at	ENSG00000269313
208301_at	ENSG00000269318
221963_x_at	ENSG00000269343
213690_s_at	ENSG00000269352
236768_at	ENSG00000269364
243983_at	ENSG00000269376
1556122_at	ENSG00000269386
1556123_a_at	ENSG00000269386
231056_at	ENSG00000269388
1560258_a_at	ENSG00000269397
1557325_at	ENSG00000269399
205861_at	ENSG00000269404
232739_at	ENSG00000269404
233142_at	ENSG00000269416
234546_at	ENSG00000269504
1562079_at	ENSG00000269506
1554105_at	ENSG00000269556
227880_s_at	ENSG00000269556
237882_at	ENSG00000269564
1559593_a_at	ENSG00000269578
228435_at	ENSG00000269604
214857_at	ENSG00000269609
210922_at	ENSG00000269653
1556422_at	ENSG00000269696
220653_at	ENSG00000269699
1561578_s_at	ENSG00000269743
1561660_at	ENSG00000269743
1554286_at	ENSG00000269761
244727_at	ENSG00000269821
243428_at	ENSG00000269821
243435_at	ENSG00000269821
237249_at	ENSG00000269821
236574_at	ENSG00000269834
227234_at	ENSG00000269837
1563344_at	ENSG00000269859
239210_at	ENSG00000269887
1557615_a_at	ENSG00000269891
225220_at	ENSG00000269893
243260_x_at	ENSG00000269918
227793_at	ENSG00000269929
1556625_a_at	ENSG00000269938
1556624_at	ENSG00000269938
239926_at	ENSG00000269939
244196_at	ENSG00000269940
240810_at	ENSG00000269956
226579_at	ENSG00000269958
239326_at	ENSG00000269961
235878_at	ENSG00000269973
235673_at	ENSG00000269973
230948_at	ENSG00000269973
1566108_at	ENSG00000269984
240361_at	ENSG00000269985
229761_at	ENSG00000269994
240177_at	ENSG00000270001
232199_at	ENSG00000270012
1558780_a_at	ENSG00000270021
240087_at	ENSG00000270049
1559257_a_at	ENSG00000270059
236751_at	ENSG00000270061
236506_at	ENSG00000270062
230127_at	ENSG00000270069
239209_at	ENSG00000270076
235712_at	ENSG00000270084
239698_at	ENSG00000270091
231560_at	ENSG00000270096
239793_at	ENSG00000270108
235987_at	ENSG00000270127
236654_s_at	ENSG00000270135
244505_at	ENSG00000270147
236585_at	ENSG00000270157
243425_at	ENSG00000270159
225657_at	ENSG00000270170
234677_at	ENSG00000270171
234177_at	ENSG00000270174
239389_at	ENSG00000270175
239094_at	ENSG00000270177
244571_s_at	ENSG00000270179
1553775_at	ENSG00000270194
224116_at	ENSG00000270207
244765_at	ENSG00000270344
1559403_at	ENSG00000270362
1559404_a_at	ENSG00000270362
1553378_a_at	ENSG00000270379
235829_at	ENSG00000270419
240415_at	ENSG00000270426
230616_at	ENSG00000270441
1561485_at	ENSG00000270540
1559006_at	ENSG00000270558
1559007_s_at	ENSG00000270558
243421_at	ENSG00000270571
240793_at	ENSG00000270574
1570424_at	ENSG00000270583
216297_at	ENSG00000270589
1557383_a_at	ENSG00000270605
240407_at	ENSG00000270607
244176_at	ENSG00000270624
241824_at	ENSG00000270640
231592_at	ENSG00000270641
202840_at	ENSG00000270647
1562665_at	ENSG00000270661
231071_at	ENSG00000270673
1552596_at	ENSG00000270765
229924_s_at	ENSG00000270792
237929_at	ENSG00000270806
1564601_at	ENSG00000270816
230729_at	ENSG00000270820
1569790_at	ENSG00000270835
244656_at	ENSG00000270885
235488_at	ENSG00000270885
244059_at	ENSG00000270937
1556827_at	ENSG00000270959
243185_at	ENSG00000271046
1566844_at	ENSG00000271077
236170_x_at	ENSG00000271122
230446_at	ENSG00000271133
217277_at	ENSG00000271138
242729_at	ENSG00000271141
1555902_at	ENSG00000271147
242309_at	ENSG00000271151
238754_at	ENSG00000271155
217451_at	ENSG00000271180
237358_at	ENSG00000271192
238619_at	ENSG00000271204
1556935_at	ENSG00000271208
243962_at	ENSG00000271234
236521_at	ENSG00000271259
241513_at	ENSG00000271320
239625_at	ENSG00000271327
1555209_at	ENSG00000271360
239666_at	ENSG00000271380
239273_s_at	ENSG00000271447
239272_at	ENSG00000271447
222937_s_at	ENSG00000271447
224207_x_at	ENSG00000271447
219909_at	ENSG00000271447
241873_at	ENSG00000271474
1555759_a_at	ENSG00000271503
1405_i_at	ENSG00000271503
204655_at	ENSG00000271503
1565857_at	ENSG00000271522
239577_at	ENSG00000271533
1566989_at	ENSG00000271551
1566990_x_at	ENSG00000271551
243155_at	ENSG00000271551
243707_at	ENSG00000271576
239280_at	ENSG00000271576
1562876_s_at	ENSG00000271590
235036_at	ENSG00000271601
225793_at	ENSG00000271601
217513_at	ENSG00000271605
238893_at	ENSG00000271614
235543_at	ENSG00000271646
238758_at	ENSG00000271646
1562920_at	ENSG00000271714
230562_at	ENSG00000271743
231413_at	ENSG00000271746
244424_at	ENSG00000271755
231354_at	ENSG00000271776
238971_at	ENSG00000271780
244684_at	ENSG00000271797
1569748_at	ENSG00000271806
237450_at	ENSG00000271824
1559652_at	ENSG00000271828
238227_at	ENSG00000271833
237240_at	ENSG00000271843
243921_at	ENSG00000271855
236198_at	ENSG00000271856
229636_at	ENSG00000271858
1556832_at	ENSG00000271860
229366_at	ENSG00000271870
233273_at	ENSG00000271917
235481_at	ENSG00000271918
240595_at	ENSG00000271918
1564148_at	ENSG00000271933
244101_at	ENSG00000271943
237909_at	ENSG00000271968
237430_at	ENSG00000271969
236897_at	ENSG00000271976
235531_at	ENSG00000271976
236500_at	ENSG00000271993
230927_at	ENSG00000272010
232735_at	ENSG00000272031
1564351_at	ENSG00000272033
1568903_at	ENSG00000272037
236169_at	ENSG00000272043
1561229_at	ENSG00000272046
213357_at	ENSG00000272047
232905_at	ENSG00000272047
1558934_a_at	ENSG00000272047
244294_at	ENSG00000272047
1564940_at	ENSG00000272049
242434_at	ENSG00000272077
235437_at	ENSG00000272079
232907_at	ENSG00000272084
236124_at	ENSG00000272086
1559685_at	ENSG00000272097
242848_x_at	ENSG00000272100
226644_at	ENSG00000272106
237728_at	ENSG00000272123
243302_at	ENSG00000272129
238369_s_at	ENSG00000272138
235663_at	ENSG00000272141
1556555_at	ENSG00000272142
243225_at	ENSG00000272143
230351_at	ENSG00000272143
1559331_x_at	ENSG00000272144
1558782_a_at	ENSG00000272145
243137_at	ENSG00000272153
231394_at	ENSG00000272154
237627_at	ENSG00000272156
223902_at	ENSG00000272163
1564262_at	ENSG00000272167
241047_at	ENSG00000272168
229280_s_at	ENSG00000272168
241671_x_at	ENSG00000272168
233481_at	ENSG00000272168
1557897_at	ENSG00000272180
1557674_s_at	ENSG00000272195
1558624_at	ENSG00000272219
230937_at	ENSG00000272221
239592_at	ENSG00000272223
231258_at	ENSG00000272256
242904_x_at	ENSG00000272256
1559064_at	ENSG00000272269
244119_at	ENSG00000272274
229444_at	ENSG00000272288
212608_s_at	ENSG00000272325
212605_s_at	ENSG00000272325
211973_at	ENSG00000272325
211976_at	ENSG00000272325
1569834_at	ENSG00000272329
217075_x_at	ENSG00000272333
203419_at	ENSG00000272333
236194_at	ENSG00000272335
237419_at	ENSG00000272338
243179_at	ENSG00000272341
238155_at	ENSG00000272343
1560071_a_at	ENSG00000272345
1558841_at	ENSG00000272354
243577_at	ENSG00000272361
244580_at	ENSG00000272374
209772_s_at	ENSG00000272398
208651_x_at	ENSG00000272398
216379_x_at	ENSG00000272398
209771_x_at	ENSG00000272398
266_s_at	ENSG00000272398
223632_s_at	ENSG00000272405
223633_s_at	ENSG00000272405
243308_at	ENSG00000272420
236627_at	ENSG00000272425
236596_at	ENSG00000272459
1559287_at	ENSG00000272463
1564776_at	ENSG00000272477
1569337_at	ENSG00000272491
1556580_a_at	ENSG00000272505
242947_at	ENSG00000272510
230273_at	ENSG00000272514
233434_at	ENSG00000272515
231046_at	ENSG00000272523
236174_at	ENSG00000272525
233332_at	ENSG00000272542
237500_at	ENSG00000272545
238934_at	ENSG00000272551
1560131_at	ENSG00000272568
1557434_at	ENSG00000272568
242096_at	ENSG00000272576
239924_at	ENSG00000272578
243515_at	ENSG00000272582
207917_at	ENSG00000272599
239423_at	ENSG00000272604
230598_at	ENSG00000272606
1561301_at	ENSG00000272610
1558216_at	ENSG00000272620
223779_at	ENSG00000272620
207311_at	ENSG00000272636
236045_x_at	ENSG00000272636
244049_at	ENSG00000272654
243754_at	ENSG00000272666
231116_at	ENSG00000272668
229548_at	ENSG00000272669
232099_at	ENSG00000272674
235607_at	ENSG00000272677
227010_at	ENSG00000272686
230604_at	ENSG00000272688
1563108_at	ENSG00000272694
239410_at	ENSG00000272711
222305_at	ENSG00000272711
244116_at	ENSG00000272732
232300_at	ENSG00000272734
242908_x_at	ENSG00000272745
1560148_at	ENSG00000272750
231250_at	ENSG00000272763
1552665_at	ENSG00000272767
238266_at	ENSG00000272774
1558649_at	ENSG00000272808
242010_at	ENSG00000272817
236996_at	ENSG00000272823
238623_at	ENSG00000272841
244066_at	ENSG00000272842
241646_s_at	ENSG00000272854
1560087_a_at	ENSG00000272855
1560460_at	ENSG00000272870
229923_at	ENSG00000272871
1561461_at	ENSG00000272874
218508_at	ENSG00000272886
225443_at	ENSG00000272886
244443_at	ENSG00000272888
225951_s_at	ENSG00000272888
236875_at	ENSG00000272899
237543_at	ENSG00000272902
223929_s_at	ENSG00000272906
223930_at	ENSG00000272906
239846_at	ENSG00000272909
229224_x_at	ENSG00000272913
242582_at	ENSG00000272914
243903_at	ENSG00000272922
1557777_at	ENSG00000272927
238153_at	ENSG00000272927
230149_at	ENSG00000272936
240954_at	ENSG00000272940
242596_at	ENSG00000272941
240124_at	ENSG00000272942
238107_at	ENSG00000272953
237270_at	ENSG00000272970
1557077_a_at	ENSG00000272977
1562232_at	ENSG00000272983
239643_at	ENSG00000272989
230605_at	ENSG00000272990
236958_at	ENSG00000272994
230675_at	ENSG00000273001
237147_at	ENSG00000273013
238916_at	ENSG00000273015
226413_at	ENSG00000273015
242523_at	ENSG00000273015
228804_at	ENSG00000273032
1558118_at	ENSG00000273032
215003_at	ENSG00000273032
1557451_at	ENSG00000273032
229699_at	ENSG00000273033
1552740_at	ENSG00000273045
236315_at	ENSG00000273059
236518_at	ENSG00000273066
210411_s_at	ENSG00000273079
210412_at	ENSG00000273079
239095_at	ENSG00000273079
239366_at	ENSG00000273080
239532_at	ENSG00000273106
230767_at	ENSG00000273108
231266_at	ENSG00000273111
224054_at	ENSG00000273115
229370_at	ENSG00000273117
1557017_at	ENSG00000273125
1557018_a_at	ENSG00000273125
238921_at	ENSG00000273142
235884_at	ENSG00000273142
229722_at	ENSG00000273148
227588_s_at	ENSG00000273151
224816_at	ENSG00000273151
243023_at	ENSG00000273156
230898_at	ENSG00000273162
244366_at	ENSG00000273172
236334_at	ENSG00000273183
243343_at	ENSG00000273216
1566798_at	ENSG00000273218
241388_at	ENSG00000273247
233264_at	ENSG00000273247
240406_at	ENSG00000273254
236713_at	ENSG00000273262
233485_at	ENSG00000273264
238690_at	ENSG00000273270
239154_at	ENSG00000273270
1563770_at	ENSG00000273274
1560511_at	ENSG00000273287
215725_at	ENSG00000273311
230439_at	ENSG00000273313
228899_at	ENSG00000273314
1559432_at	ENSG00000273328
235967_at	ENSG00000273329
242353_at	ENSG00000273329
231150_at	ENSG00000273335
235587_at	ENSG00000273344
244362_at	ENSG00000273355
1562745_at	ENSG00000273356
237294_at	ENSG00000273363
228455_at	ENSG00000273373
1559116_s_at	ENSG00000273382
236581_at	ENSG00000273384
1554649_at	ENSG00000273387
1554650_a_at	ENSG00000273387
240332_at	ENSG00000273403
1554224_at	ENSG00000273409
1554225_a_at	ENSG00000273409
230533_at	ENSG00000273451
243991_at	ENSG00000273455
242815_x_at	ENSG00000273474
215514_at	ENSG00000273487
244088_at	ENSG00000273492
1561237_at	ENSG00000273523
1553447_at	ENSG00000273540
237687_at	ENSG00000273540
237661_at	ENSG00000273552
218655_s_at	ENSG00000273559
222706_at	ENSG00000273559
213557_at	ENSG00000273576
1566203_at	ENSG00000273597
228066_at	ENSG00000273604
212544_at	ENSG00000273611
229570_at	ENSG00000273619
241684_at	ENSG00000273650
232396_at	ENSG00000273691
238646_at	ENSG00000273702
208515_at	ENSG00000273703
206230_at	ENSG00000273706
238501_at	ENSG00000273723
239690_at	ENSG00000273729
208923_at	ENSG00000273749
238920_at	ENSG00000273759
1559009_at	ENSG00000273783
215779_s_at	ENSG00000273802
210387_at	ENSG00000273802
242386_x_at	ENSG00000273805
217605_at	ENSG00000273820
230620_at	ENSG00000273820
1564626_at	ENSG00000273824
202168_at	ENSG00000273841
233106_at	ENSG00000273888
222057_at	ENSG00000273899
243731_at	ENSG00000273901
239858_at	ENSG00000273906
237743_at	ENSG00000273925
241890_at	ENSG00000273958
208496_x_at	ENSG00000273983
1556033_at	ENSG00000274020
1556456_at	ENSG00000274020
1556457_s_at	ENSG00000274020
241739_at	ENSG00000274031
225906_at	ENSG00000274070
229136_s_at	ENSG00000274104
1553872_at	ENSG00000274180
226657_at	ENSG00000274180
214015_at	ENSG00000274211
226572_at	ENSG00000274211
228662_at	ENSG00000274211
236898_at	ENSG00000274213
1556578_a_at	ENSG00000274270
217126_at	ENSG00000274281
208544_at	ENSG00000274286
208527_x_at	ENSG00000274290
242441_at	ENSG00000274330
215456_at	ENSG00000274331
1562948_at	ENSG00000274421
229859_at	ENSG00000274425
1563884_at	ENSG00000274492
1554410_a_at	ENSG00000274523
1554409_at	ENSG00000274523
221247_s_at	ENSG00000274523
238132_at	ENSG00000274523
229934_at	ENSG00000274536
244788_at	ENSG00000274565
238194_at	ENSG00000274588
240616_at	ENSG00000274605
208026_at	ENSG00000274618
214540_at	ENSG00000274641
244096_at	ENSG00000274698
235422_at	ENSG00000274712
1556940_at	ENSG00000274718
1556941_a_at	ENSG00000274718
210549_s_at	ENSG00000274736
210548_at	ENSG00000274736
1564960_at	ENSG00000274749
214616_at	ENSG00000274750
236278_at	ENSG00000274750
1561468_at	ENSG00000274775
239105_at	ENSG00000274818
231952_at	ENSG00000274828
242997_at	ENSG00000274849
1560934_at	ENSG00000274895
1560935_s_at	ENSG00000274895
236366_at	ENSG00000274922
1559702_at	ENSG00000274925
242228_at	ENSG00000274964
1561421_a_at	ENSG00000274993
215048_at	ENSG00000275004
229360_at	ENSG00000275004
230789_at	ENSG00000275004
1555155_at	ENSG00000275023
225628_s_at	ENSG00000275023
224784_at	ENSG00000275023
1568627_at	ENSG00000275052
222270_at	ENSG00000275052
224474_x_at	ENSG00000275052
233759_s_at	ENSG00000275052
226230_at	ENSG00000275052
229279_at	ENSG00000275055
1553165_at	ENSG00000275066
232982_at	ENSG00000275066
232981_s_at	ENSG00000275066
222715_s_at	ENSG00000275066
232387_at	ENSG00000275066
221937_at	ENSG00000275066
64418_at	ENSG00000275066
219665_at	ENSG00000275074
1562323_at	ENSG00000275088
1562324_a_at	ENSG00000275088
223792_at	ENSG00000275111
214562_at	ENSG00000275126
1566809_a_at	ENSG00000275139
207354_at	ENSG00000275152
234909_at	ENSG00000275162
229795_at	ENSG00000275180
1554589_at	ENSG00000275183
240888_at	ENSG00000275198
231367_s_at	ENSG00000275202
214644_at	ENSG00000275221
236279_at	ENSG00000275234
217060_at	ENSG00000275243
204103_at	ENSG00000275302
235085_at	ENSG00000275342
237271_at	ENSG00000275356
214509_at	ENSG00000275379
209924_at	ENSG00000275385
32128_at	ENSG00000275385
1569935_at	ENSG00000275389
1569936_a_at	ENSG00000275389
203240_at	ENSG00000275395
237476_at	ENSG00000275409
208135_at	ENSG00000275410
205313_at	ENSG00000275410
1561257_at	ENSG00000275427
1569732_at	ENSG00000275431
1563827_at	ENSG00000275465
234390_x_at	ENSG00000275475
234100_at	ENSG00000275481
244316_at	ENSG00000275489
229107_at	ENSG00000275494
1566906_at	ENSG00000275549
238093_at	ENSG00000275549
1557856_at	ENSG00000275552
1557857_a_at	ENSG00000275552
242965_at	ENSG00000275580
239509_at	ENSG00000275620
208551_at	ENSG00000275663
1566860_at	ENSG00000275672
242459_at	ENSG00000275678
209165_at	ENSG00000275700
208546_x_at	ENSG00000275713
208575_at	ENSG00000275714
224011_at	ENSG00000275719
