Geneid	dolloAge	wagnerAge
ENSG00000197386	454.6	454.6
ENSG00000197403	91	91
ENSG00000197405	454.6	454.6
ENSG00000197406	324.5	324.5
ENSG00000197408	91	91
ENSG00000197409	1628	910
ENSG00000197410	910	910
ENSG00000197415	910	910
ENSG00000197416	91	91
ENSG00000197417	910	454.6
ENSG00000197421	4200	4200
ENSG00000197428	91	91
ENSG00000197429	910	324.5
ENSG00000197430	91	91
ENSG00000197437	91	91
ENSG00000197442	910	910
ENSG00000197444	1628	1628
ENSG00000197446	91	91
ENSG00000197448	910	454.6
ENSG00000197451	1628	454.6
ENSG00000197454	91	91
ENSG00000197457	454.6	454.6
ENSG00000197461	910	910
ENSG00000197465	0	0
ENSG00000197467	324.5	324.5
ENSG00000197471	91	91
ENSG00000197472	0	0
ENSG00000197479	454.6	454.6
ENSG00000197483	91	0
ENSG00000197487	91	91
ENSG00000197496	454.6	454.6
ENSG00000197497	910	910
ENSG00000197498	1628	1628
ENSG00000197503	0	0
ENSG00000197506	4200	910
ENSG00000197520	0	0
ENSG00000197530	910	454.6
ENSG00000197532	91	0
ENSG00000197535	1628	1628
ENSG00000197536	0	0
ENSG00000197540	454.6	454.6
ENSG00000197548	1628	1628
ENSG00000197549	91	91
ENSG00000197555	910	454.6
ENSG00000197557	910	910
ENSG00000197558	454.6	454.6
ENSG00000197561	91	91
ENSG00000197562	910	454.6
ENSG00000197563	1628	1628
ENSG00000197565	910	910
ENSG00000197566	910	910
ENSG00000197568	0	0
ENSG00000197576	324.5	324.5
ENSG00000197579	1628	91
ENSG00000197580	1628	910
ENSG00000197582	454.6	91
ENSG00000197584	454.6	454.6
ENSG00000197586	1628	1368
ENSG00000197587	454.6	454.6
ENSG00000197588	0	0
ENSG00000197591	91	91
ENSG00000197594	1628	1628
ENSG00000197595	0	0
ENSG00000197599	91	91
ENSG00000197601	1628	1628
ENSG00000197603	324.5	324.5
ENSG00000197608	910	910
ENSG00000197614	324.5	324.5
ENSG00000197616	1628	1368
ENSG00000197617	91	91
ENSG00000197619	910	910
ENSG00000197620	454.6	454.6
ENSG00000197622	910	91
ENSG00000197627	0	0
ENSG00000197629	454.6	91
ENSG00000197632	324.5	324.5
ENSG00000197635	1368	1368
ENSG00000197641	91	91
ENSG00000197646	91	91
ENSG00000197647	910	910
ENSG00000197651	91	91
ENSG00000197653	1628	1368
ENSG00000197658	0	0
ENSG00000197665	0	0
ENSG00000197683	91	91
ENSG00000197694	910	910
ENSG00000197696	454.6	454.6
ENSG00000197702	910	910
ENSG00000197705	454.6	454.6
ENSG00000197706	91	91
ENSG00000197712	454.6	454.6
ENSG00000197713	4200	4200
ENSG00000197714	0	0
ENSG00000197721	91	91
ENSG00000197724	910	454.6
ENSG00000197728	1628	1628
ENSG00000197734	0	0
ENSG00000197745	91	91
ENSG00000197746	1628	1628
ENSG00000197747	324.5	324.5
ENSG00000197748	910	454.6
ENSG00000197753	910	910
ENSG00000197756	1628	1628
ENSG00000197757	454.6	0
ENSG00000197763	910	454.6
ENSG00000197766	454.6	91
ENSG00000197768	91	91
ENSG00000197769	454.6	454.6
ENSG00000197771	1628	454.6
ENSG00000197774	324.5	324.5
ENSG00000197776	324.5	324.5
ENSG00000197779	0	0
ENSG00000197780	1628	1628
ENSG00000197782	910	910
ENSG00000197785	1628	910
ENSG00000197786	0	0
ENSG00000197790	91	91
ENSG00000197798	324.5	324.5
ENSG00000197808	0	0
ENSG00000197816	324.5	324.5
ENSG00000197818	4200	4200
ENSG00000197822	454.6	454.6
ENSG00000197826	910	0
ENSG00000197837	1628	1628
ENSG00000197838	91	91
ENSG00000197841	0	0
ENSG00000197847	454.6	91
ENSG00000197849	91	91
ENSG00000197852	324.5	324.5
ENSG00000197857	910	910
ENSG00000197858	1628	91
ENSG00000197859	324.5	324.5
ENSG00000197860	1368	454.6
ENSG00000197863	910	910
ENSG00000197870	0	0
ENSG00000197872	910	454.6
ENSG00000197879	1628	1368
ENSG00000197880	0	0
ENSG00000197885	910	910
ENSG00000197887	91	91
ENSG00000197888	910	910
ENSG00000197889	454.6	454.6
ENSG00000197891	91	91
ENSG00000197892	910	910
ENSG00000197893	454.6	454.6
ENSG00000197894	4200	4200
ENSG00000197901	454.6	91
ENSG00000197903	91	0
ENSG00000197905	910	910
ENSG00000197912	910	910
ENSG00000197915	0	0
ENSG00000197919	91	91
ENSG00000197921	454.6	454.6
ENSG00000197927	0	0
ENSG00000197928	0	0
ENSG00000197930	1628	1628
ENSG00000197933	910	910
ENSG00000197935	0	0
ENSG00000197937	910	910
ENSG00000197938	91	91
ENSG00000197943	910	910
ENSG00000197948	324.5	324.5
ENSG00000197951	91	0
ENSG00000197953	91	91
ENSG00000197956	324.5	324.5
ENSG00000197958	1628	1628
ENSG00000197959	910	910
ENSG00000197961	0	0
ENSG00000197965	454.6	454.6
ENSG00000197969	1628	1368
ENSG00000197971	454.6	454.6
ENSG00000197976	1628	910
ENSG00000197977	454.6	454.6
ENSG00000197978	0	0
ENSG00000197980	324.5	324.5
ENSG00000197982	0	0
ENSG00000197989	0	0
ENSG00000197990	910	910
ENSG00000197991	454.6	454.6
ENSG00000197992	91	91
ENSG00000197993	324.5	324.5
ENSG00000198000	910	454.6
ENSG00000198001	1628	910
ENSG00000198003	910	91
ENSG00000198010	910	454.6
ENSG00000198015	910	324.5
ENSG00000198018	1368	1368
ENSG00000198019	0	0
ENSG00000198021	0	0
ENSG00000198022	0	0
ENSG00000198026	324.5	324.5
ENSG00000198028	910	910
ENSG00000198033	1628	1628
ENSG00000198034	1628	1628
ENSG00000198039	910	910
ENSG00000198040	910	910
ENSG00000198042	1628	1628
ENSG00000198046	91	91
ENSG00000198049	324.5	324.5
ENSG00000198053	324.5	324.5
ENSG00000198054	0	0
ENSG00000198055	910	910
ENSG00000198056	1628	1628
ENSG00000198060	910	454.6
ENSG00000198062	0	0
ENSG00000198064	0	0
ENSG00000198074	4200	4200
ENSG00000198075	1628	1628
ENSG00000198077	91	91
ENSG00000198081	454.6	454.6
ENSG00000198083	91	91
ENSG00000198087	910	91
ENSG00000198088	910	454.6
ENSG00000198089	454.6	454.6
ENSG00000198090	91	91
ENSG00000198092	91	91
ENSG00000198093	0	0
ENSG00000198099	91	91
ENSG00000198104	91	91
ENSG00000198105	91	91
ENSG00000198106	0	0
ENSG00000198108	910	910
ENSG00000198113	454.6	454.6
ENSG00000198121	454.6	454.6
ENSG00000198125	454.6	454.6
ENSG00000198128	91	91
ENSG00000198129	91	91
ENSG00000198130	4200	4200
ENSG00000198131	0	0
ENSG00000198133	454.6	454.6
ENSG00000198142	1368	454.6
ENSG00000198146	324.5	324.5
ENSG00000198153	910	910
ENSG00000198155	0	0
ENSG00000198156	0	0
ENSG00000198157	91	0
ENSG00000198160	910	454.6
ENSG00000198162	1628	1628
ENSG00000198168	910	324.5
ENSG00000198169	91	91
ENSG00000198171	1628	910
ENSG00000198173	454.6	454.6
ENSG00000198176	1628	910
ENSG00000198178	910	0
ENSG00000198182	0	0
ENSG00000198183	91	91
ENSG00000198185	910	910
ENSG00000198189	324.5	324.5
ENSG00000198198	910	91
ENSG00000198203	1628	1628
ENSG00000198205	454.6	91
ENSG00000198208	324.5	324.5
ENSG00000198211	1628	1628
ENSG00000198216	910	910
ENSG00000198218	454.6	91
ENSG00000198221	0	0
ENSG00000198223	324.5	324.5
ENSG00000198231	1628	1628
ENSG00000198237	0	0
ENSG00000198242	4200	4200
ENSG00000198246	91	91
ENSG00000198252	454.6	454.6
ENSG00000198258	1628	0
ENSG00000198265	910	454.6
ENSG00000198270	454.6	454.6
ENSG00000198271	0	0
ENSG00000198276	4200	4200
ENSG00000198283	91	91
ENSG00000198284	0	0
ENSG00000198286	454.6	454.6
ENSG00000198298	0	0
ENSG00000198300	91	91
ENSG00000198301	1628	1368
ENSG00000198315	91	91
ENSG00000198324	910	910
ENSG00000198326	91	0
ENSG00000198331	324.5	324.5
ENSG00000198336	454.6	454.6
ENSG00000198342	910	910
ENSG00000198346	910	910
ENSG00000198353	454.6	0
ENSG00000198354	91	91
ENSG00000198355	91	91
ENSG00000198356	1628	1628
ENSG00000198358	0	0
ENSG00000198363	910	324.5
ENSG00000198369	910	454.6
ENSG00000198373	1368	910
ENSG00000198380	4200	4200
ENSG00000198382	1628	1628
ENSG00000198390	91	91
ENSG00000198393	0	0
ENSG00000198398	324.5	324.5
ENSG00000198399	910	910
ENSG00000198400	454.6	454.6
ENSG00000198408	910	324.5
ENSG00000198416	910	910
ENSG00000198417	91	91
ENSG00000198420	454.6	91
ENSG00000198431	910	454.6
ENSG00000198435	454.6	454.6
ENSG00000198440	910	910
ENSG00000198443	91	91
ENSG00000198445	91	91
ENSG00000198452	0	0
ENSG00000198453	910	910
ENSG00000198454	0	0
ENSG00000198455	454.6	91
ENSG00000198457	454.6	454.6
ENSG00000198464	0	0
ENSG00000198466	91	91
ENSG00000198467	91	91
ENSG00000198468	0	0
ENSG00000198471	91	91
ENSG00000198478	454.6	454.6
ENSG00000198482	910	910
ENSG00000198483	91	91
ENSG00000198488	910	91
ENSG00000198492	454.6	454.6
ENSG00000198496	0	0
ENSG00000198498	1628	454.6
ENSG00000198502	454.6	454.6
ENSG00000198513	1628	910
ENSG00000198515	910	910
ENSG00000198517	910	454.6
ENSG00000198520	454.6	454.6
ENSG00000198521	910	910
ENSG00000198522	1041.3	1041.3
ENSG00000198523	324.5	324.5
ENSG00000198526	0	0
ENSG00000198535	91	91
ENSG00000198538	910	910
ENSG00000198542	454.6	454.6
ENSG00000198546	1628	454.6
ENSG00000198551	910	910
ENSG00000198553	324.5	324.5
ENSG00000198554	1628	1628
ENSG00000198556	0	0
ENSG00000198561	454.6	454.6
ENSG00000198563	1628	1628
ENSG00000198569	0	0
ENSG00000198570	454.6	454.6
ENSG00000198573	0	0
ENSG00000198574	324.5	324.5
ENSG00000198576	324.5	324.5
ENSG00000198585	454.6	91
ENSG00000198586	1628	910
ENSG00000198589	1628	910
ENSG00000198590	0	0
ENSG00000198597	454.6	454.6
ENSG00000198598	910	454.6
ENSG00000198601	91	91
ENSG00000198604	910	910
ENSG00000198610	91	91
ENSG00000198612	1628	1628
ENSG00000198618	1628	1628
ENSG00000198624	324.5	324.5
ENSG00000198625	454.6	454.6
ENSG00000198626	910	910
ENSG00000198633	0	0
ENSG00000198642	4200	454.6
ENSG00000198643	324.5	324.5
ENSG00000198646	454.6	454.6
ENSG00000198648	1628	1628
ENSG00000198650	4200	4200
ENSG00000198658	1628	1628
ENSG00000198663	324.5	324.5
ENSG00000198668	1628	1628
ENSG00000198670	454.6	454.6
ENSG00000198673	454.6	454.6
ENSG00000198674	91	91
ENSG00000198677	1628	324.5
ENSG00000198680	324.5	324.5
ENSG00000198681	91	91
ENSG00000198682	4200	4200
ENSG00000198685	0	0
ENSG00000198689	1368	910
ENSG00000198690	1628	1628
ENSG00000198691	4200	4200
ENSG00000198692	0	0
ENSG00000198695	454.6	454.6
ENSG00000198700	1628	1628
ENSG00000198704	910	91
ENSG00000198707	454.6	454.6
ENSG00000198711	0	0
ENSG00000198712	4200	1368
ENSG00000198715	454.6	454.6
ENSG00000198718	910	454.6
ENSG00000198719	910	454.6
ENSG00000198720	1628	1628
ENSG00000198721	1368	910
ENSG00000198722	910	910
ENSG00000198723	91	91
ENSG00000198727	1628	1628
ENSG00000198728	454.6	454.6
ENSG00000198729	454.6	454.6
ENSG00000198730	1628	1628
ENSG00000198732	910	910
ENSG00000198734	454.6	91
ENSG00000198736	454.6	454.6
ENSG00000198738	0	0
ENSG00000198739	910	454.6
ENSG00000198740	454.6	454.6
ENSG00000198742	1628	454.6
ENSG00000198743	454.6	454.6
ENSG00000198744	91	91
ENSG00000198746	910	91
ENSG00000198752	910	910
ENSG00000198753	910	910
ENSG00000198754	4200	4200
ENSG00000198755	1628	1628
ENSG00000198756	910	910
ENSG00000198758	454.6	91
ENSG00000198759	454.6	454.6
ENSG00000198763	4200	4200
ENSG00000198765	454.6	454.6
ENSG00000198768	324.5	0
ENSG00000198771	454.6	454.6
ENSG00000198774	0	0
ENSG00000198780	454.6	454.6
ENSG00000198783	1628	324.5
ENSG00000198785	454.6	454.6
ENSG00000198786	4200	4200
ENSG00000198788	910	910
ENSG00000198791	1628	1628
ENSG00000198792	1628	1628
ENSG00000198793	1628	1628
ENSG00000198794	454.6	454.6
ENSG00000198795	910	454.6
ENSG00000198796	324.5	324.5
ENSG00000198797	454.6	454.6
ENSG00000198798	91	91
ENSG00000198799	910	910
ENSG00000198804	4200	4200
ENSG00000198805	4200	1368
ENSG00000198807	454.6	454.6
ENSG00000198812	454.6	454.6
ENSG00000198814	4200	4200
ENSG00000198815	454.6	91
ENSG00000198816	91	91
ENSG00000198818	1628	910
ENSG00000198821	324.5	324.5
ENSG00000198822	910	910
ENSG00000198824	324.5	324.5
ENSG00000198825	910	910
ENSG00000198826	454.6	454.6
ENSG00000198829	324.5	324.5
ENSG00000198830	454.6	454.6
ENSG00000198832	454.6	0
ENSG00000198833	910	454.6
ENSG00000198835	91	91
ENSG00000198836	910	910
ENSG00000198838	910	910
ENSG00000198839	1628	910
ENSG00000198840	4200	4200
ENSG00000198841	1628	1628
ENSG00000198842	324.5	324.5
ENSG00000198843	1628	910
ENSG00000198844	910	454.6
ENSG00000198846	454.6	454.6
ENSG00000198848	162.25	162.25
ENSG00000198851	324.5	324.5
ENSG00000198853	454.6	0
ENSG00000198854	91	91
ENSG00000198855	1628	910
ENSG00000198856	1628	1628
ENSG00000198858	1628	454.6
ENSG00000198860	454.6	454.6
ENSG00000198862	1628	1628
ENSG00000198863	910	324.5
ENSG00000198865	91	91
ENSG00000198868	910	454.6
ENSG00000198870	324.5	324.5
ENSG00000198873	910	910
ENSG00000198874	1628	454.6
ENSG00000198876	910	454.6
ENSG00000198879	454.6	454.6
ENSG00000198881	454.6	454.6
ENSG00000198883	91	91
ENSG00000198885	91	91
ENSG00000198886	4200	4200
ENSG00000198887	1628	1628
ENSG00000198888	4200	4200
ENSG00000198889	91	91
ENSG00000198890	1628	91
ENSG00000198892	454.6	91
ENSG00000198894	454.6	454.6
ENSG00000198898	324.5	324.5
ENSG00000198899	4200	4200
ENSG00000198900	1628	1628
ENSG00000198901	1628	910
ENSG00000198908	91	91
ENSG00000198909	454.6	454.6
ENSG00000198910	910	910
ENSG00000198911	910	910
ENSG00000198912	324.5	324.5
ENSG00000198914	454.6	91
ENSG00000198915	91	91
ENSG00000198917	1628	1368
ENSG00000198918	1628	1368
ENSG00000198919	91	91
ENSG00000198920	454.6	454.6
ENSG00000198924	1628	1628
ENSG00000198925	1628	1628
ENSG00000198929	910	910
ENSG00000198930	0	0
ENSG00000198931	4200	4200
ENSG00000198932	91	91
ENSG00000198933	454.6	454.6
ENSG00000198934	91	91
ENSG00000198937	454.6	454.6
ENSG00000198938	4200	4200
ENSG00000198939	91	0
ENSG00000198944	324.5	324.5
ENSG00000198945	910	454.6
ENSG00000198947	910	910
ENSG00000198948	454.6	454.6
ENSG00000198951	1628	1628
ENSG00000198952	910	454.6
ENSG00000198954	1628	454.6
ENSG00000198959	454.6	454.6
ENSG00000198960	91	91
ENSG00000198961	1628	454.6
ENSG00000198963	910	454.6
ENSG00000198964	454.6	454.6
ENSG00000198965	0	0
ENSG00000198967	91	91
ENSG00000203326	0	0
ENSG00000203485	454.6	454.6
ENSG00000203581	91	91
ENSG00000203618	324.5	324.5
ENSG00000203623	91	91
ENSG00000203624	910	910
ENSG00000203661	91	91
ENSG00000203663	91	91
ENSG00000203664	0	0
ENSG00000203666	910	324.5
ENSG00000203667	910	454.6
ENSG00000203668	1628	1628
ENSG00000203685	910	454.6
ENSG00000203690	0	0
ENSG00000203697	1628	910
ENSG00000203705	4200	4200
ENSG00000203706	0	0
ENSG00000203710	91	91
ENSG00000203711	0	0
ENSG00000203721	0	0
ENSG00000203722	91	0
ENSG00000203724	910	91
ENSG00000203727	910	454.6
ENSG00000203729	0	0
ENSG00000203730	91	91
ENSG00000203733	454.6	91
ENSG00000203734	91	0
ENSG00000203737	454.6	454.6
ENSG00000203740	454.6	454.6
ENSG00000203747	91	91
ENSG00000203756	454.6	454.6
ENSG00000203757	91	91
ENSG00000203760	324.5	324.5
ENSG00000203772	91	91
ENSG00000203778	91	0
ENSG00000203780	454.6	91
ENSG00000203782	0	0
ENSG00000203783	91	0
ENSG00000203784	0	0
ENSG00000203785	0	0
ENSG00000203786	91	91
ENSG00000203791	1628	1628
ENSG00000203795	91	91
ENSG00000203797	1628	910
ENSG00000203799	0	0
ENSG00000203804	0	0
ENSG00000203805	1628	1628
ENSG00000203811	1628	910
ENSG00000203812	91	91
ENSG00000203814	1628	1628
ENSG00000203837	0	0
ENSG00000203852	1628	910
ENSG00000203857	910	910
ENSG00000203858	0	0
ENSG00000203859	910	910
ENSG00000203864	0	0
ENSG00000203867	324.5	324.5
ENSG00000203870	91	0
ENSG00000203872	324.5	324.5
ENSG00000203877	454.6	454.6
ENSG00000203879	1628	1628
ENSG00000203880	910	454.6
ENSG00000203883	454.6	454.6
ENSG00000203896	454.6	454.6
ENSG00000203897	0	0
ENSG00000203907	91	0
ENSG00000203908	91	91
ENSG00000203909	91	91
ENSG00000203910	454.6	454.6
ENSG00000203923	0	0
ENSG00000203926	0	0
ENSG00000203933	91	91
ENSG00000203942	91	91
ENSG00000203943	910	454.6
ENSG00000203950	91	91
ENSG00000203952	91	91
ENSG00000203963	91	91
ENSG00000203965	910	91
ENSG00000203970	91	91
ENSG00000203972	454.6	0
ENSG00000203985	324.5	324.5
ENSG00000203993	0	0
ENSG00000203995	910	454.6
ENSG00000204001	91	91
ENSG00000204003	91	91
ENSG00000204006	91	91
ENSG00000204007	91	91
ENSG00000204010	454.6	454.6
ENSG00000204011	0	0
ENSG00000204019	0	0
ENSG00000204020	91	91
ENSG00000204021	1628	1628
ENSG00000204022	0	0
ENSG00000204025	91	0
ENSG00000204033	454.6	91
ENSG00000204052	454.6	454.6
ENSG00000204053	0	0
ENSG00000204060	0	0
ENSG00000204065	91	91
ENSG00000204070	859.5	859.5
ENSG00000204071	91	91
ENSG00000204084	1628	1628
ENSG00000204086	0	0
ENSG00000204099	454.6	454.6
ENSG00000204103	454.6	454.6
ENSG00000204104	910	910
ENSG00000204110	0	0
ENSG00000204113	910	910
ENSG00000204116	910	910
ENSG00000204118	0	0
ENSG00000204120	910	454.6
ENSG00000204128	91	0
ENSG00000204130	910	454.6
ENSG00000204131	0	0
ENSG00000204136	0	0
ENSG00000204138	454.6	454.6
ENSG00000204140	0	0
ENSG00000204147	0	0
ENSG00000204148	0	0
ENSG00000204149	910	910
ENSG00000204152	1368	1368
ENSG00000204160	91	91
ENSG00000204161	324.5	324.5
ENSG00000204165	91	0
ENSG00000204172	910	910
ENSG00000204173	0	0
ENSG00000204174	324.5	324.5
ENSG00000204175	324.5	324.5
ENSG00000204176	324.5	324.5
ENSG00000204178	910	910
ENSG00000204179	1368	324.5
ENSG00000204183	91	0
ENSG00000204186	324.5	324.5
ENSG00000204188	91	91
ENSG00000204193	91	91
ENSG00000204195	91	91
ENSG00000204209	91	91
ENSG00000204217	910	454.6
ENSG00000204219	1628	91
ENSG00000204220	1628	1628
ENSG00000204221	1628	1628
ENSG00000204227	91	91
ENSG00000204228	4200	4200
ENSG00000204231	91	91
ENSG00000204237	910	324.5
ENSG00000204241	0	0
ENSG00000204246	91	91
ENSG00000204248	454.6	454.6
ENSG00000204252	91	91
ENSG00000204256	910	454.6
ENSG00000204257	324.5	324.5
ENSG00000204261	454.6	91
ENSG00000204262	454.6	454.6
ENSG00000204264	1628	1628
ENSG00000204267	454.6	454.6
ENSG00000204271	0	0
ENSG00000204272	0	0
ENSG00000204278	91	91
ENSG00000204279	0	0
ENSG00000204287	324.5	324.5
ENSG00000204290	91	91
ENSG00000204291	910	910
ENSG00000204296	0	0
ENSG00000204300	91	91
ENSG00000204301	910	910
ENSG00000204304	910	910
ENSG00000204305	91	91
ENSG00000204308	91	91
ENSG00000204310	4200	4200
ENSG00000204311	324.5	324.5
ENSG00000204314	454.6	91
ENSG00000204315	91	91
ENSG00000204316	910	910
ENSG00000204334	91	91
ENSG00000204335	454.6	454.6
ENSG00000204338	0	0
ENSG00000204344	1628	454.6
ENSG00000204345	0	0
ENSG00000204347	910	324.5
ENSG00000204348	1628	1628
ENSG00000204351	1628	1628
ENSG00000204352	0	0
ENSG00000204356	0	0
ENSG00000204361	0	0
ENSG00000204363	0	0
ENSG00000204366	454.6	0
ENSG00000204368	91	91
ENSG00000204370	910	324.5
ENSG00000204371	910	454.6
ENSG00000204379	0	0
ENSG00000204381	454.6	91
ENSG00000204382	0	0
ENSG00000204385	1628	1628
ENSG00000204386	454.6	91
ENSG00000204387	0	0
ENSG00000204388	1628	1628
ENSG00000204389	1628	1628
ENSG00000204390	1628	1628
ENSG00000204392	1628	1628
ENSG00000204393	0	0
ENSG00000204394	4200	4200
ENSG00000204396	454.6	91
ENSG00000204397	0	0
ENSG00000204399	0	0
ENSG00000204403	0	0
ENSG00000204406	454.6	454.6
ENSG00000204410	1628	91
ENSG00000204414	454.6	454.6
ENSG00000204420	91	91
ENSG00000204421	91	91
ENSG00000204424	91	91
ENSG00000204427	910	91
ENSG00000204428	91	91
ENSG00000204434	1628	1628
ENSG00000204435	1628	1628
ENSG00000204437	0	0
ENSG00000204438	1368	910
ENSG00000204439	91	91
ENSG00000204442	324.5	324.5
ENSG00000204444	91	91
ENSG00000204446	0	0
ENSG00000204449	91	91
ENSG00000204450	91	91
ENSG00000204455	91	91
ENSG00000204463	454.6	91
ENSG00000204464	0	0
ENSG00000204469	91	91
ENSG00000204472	1628	0
ENSG00000204475	91	0
ENSG00000204478	91	91
ENSG00000204479	91	91
ENSG00000204480	91	91
ENSG00000204481	91	91
ENSG00000204482	91	91
ENSG00000204487	91	91
ENSG00000204490	91	91
ENSG00000204498	454.6	91
ENSG00000204501	91	91
ENSG00000204505	91	91
ENSG00000204510	91	91
ENSG00000204511	0	0
ENSG00000204514	91	91
ENSG00000204516	0	0
ENSG00000204518	910	454.6
ENSG00000204519	91	91
ENSG00000204520	0	0
ENSG00000204524	0	0
ENSG00000204525	454.6	454.6
ENSG00000204528	0	0
ENSG00000204531	91	91
ENSG00000204532	91	91
ENSG00000204536	91	91
ENSG00000204538	91	91
ENSG00000204539	91	91
ENSG00000204540	0	0
ENSG00000204542	91	91
ENSG00000204544	0	0
ENSG00000204548	0	0
ENSG00000204560	4200	4200
ENSG00000204564	910	910
ENSG00000204568	910	910
ENSG00000204569	454.6	454.6
ENSG00000204571	0	0
ENSG00000204572	0	0
ENSG00000204574	1628	910
ENSG00000204576	91	91
ENSG00000204577	91	91
ENSG00000204580	910	454.6
ENSG00000204583	91	91
ENSG00000204590	1628	91
ENSG00000204592	454.6	454.6
ENSG00000204595	0	0
ENSG00000204599	454.6	91
ENSG00000204604	910	910
ENSG00000204610	91	0
ENSG00000204611	910	910
ENSG00000204612	91	91
ENSG00000204613	91	91
ENSG00000204614	91	91
ENSG00000204616	91	91
ENSG00000204618	91	91
ENSG00000204619	1628	91
ENSG00000204624	454.6	454.6
ENSG00000204628	1628	1628
ENSG00000204632	454.6	454.6
ENSG00000204634	1628	1368
ENSG00000204640	91	91
ENSG00000204642	454.6	454.6
ENSG00000204644	91	91
ENSG00000204648	91	91
ENSG00000204650	0	0
ENSG00000204653	910	454.6
ENSG00000204655	324.5	324.5
ENSG00000204657	91	91
ENSG00000204659	91	91
ENSG00000204661	0	0
ENSG00000204662	91	91
ENSG00000204663	0	0
ENSG00000204669	91	0
ENSG00000204671	91	91
ENSG00000204673	91	91
ENSG00000204677	0	0
ENSG00000204681	910	910
ENSG00000204682	0	0
ENSG00000204687	0	0
ENSG00000204688	91	91
ENSG00000204694	324.5	324.5
ENSG00000204695	324.5	324.5
ENSG00000204700	91	91
ENSG00000204701	91	91
ENSG00000204702	91	91
ENSG00000204703	0	0
ENSG00000204704	91	91
ENSG00000204705	91	91
ENSG00000204710	0	0
ENSG00000204711	91	91
ENSG00000204713	454.6	91
ENSG00000204740	324.5	324.5
ENSG00000204764	1628	1628
ENSG00000204767	91	91
ENSG00000204779	91	91
ENSG00000204790	1628	1628
ENSG00000204801	0	0
ENSG00000204802	0	0
ENSG00000204805	0	0
ENSG00000204814	0	0
ENSG00000204815	910	91
ENSG00000204816	0	0
ENSG00000204822	910	910
ENSG00000204837	0	0
ENSG00000204839	91	0
ENSG00000204842	454.6	454.6
ENSG00000204843	910	910
ENSG00000204849	91	91
ENSG00000204851	91	91
ENSG00000204852	910	324.5
ENSG00000204856	91	91
ENSG00000204859	454.6	454.6
ENSG00000204860	0	0
ENSG00000204866	0	0
ENSG00000204869	0	0
ENSG00000204872	1368	324.5
ENSG00000204873	91	91
ENSG00000204880	91	91
ENSG00000204882	324.5	324.5
ENSG00000204889	91	91
ENSG00000204897	91	91
ENSG00000204899	1628	324.5
ENSG00000204904	0	0
ENSG00000204909	0	0
ENSG00000204913	91	91
ENSG00000204918	0	0
ENSG00000204919	0	0
ENSG00000204920	910	910
ENSG00000204922	91	91
ENSG00000204923	324.5	324.5
ENSG00000204928	454.6	454.6
ENSG00000204930	91	91
ENSG00000204936	91	91
ENSG00000204941	0	0
ENSG00000204946	0	0
ENSG00000204947	0	0
ENSG00000204950	910	454.6
ENSG00000204952	910	324.5
ENSG00000204954	454.6	454.6
ENSG00000204956	454.6	454.6
ENSG00000204961	454.6	454.6
ENSG00000204962	454.6	454.6
