Geneid	Unipro	Symbol	Age	Geneid_g36
ENSG00000198805	P00491	PNP	1368.0	ENSG00000198805
ENSG00000198807	P55771	PAX9	454.6	ENSG00000198807
ENSG00000198812	Q5BKY1	LRRC10	454.6	ENSG00000198812
ENSG00000198814	P32189	GK	4200.0	ENSG00000198814
ENSG00000198815	Q9UPW0	FOXJ3	91.0	ENSG00000198815
ENSG00000198816	Q9NW07	ZNF358	91.0	ENSG00000198816
ENSG00000198818	Q8WV19	SFT2D1	910.0	ENSG00000198818
ENSG00000198821	P20963	CD247	324.5	ENSG00000198821
ENSG00000198822	Q14832	GRM3	910.0	ENSG00000198822
ENSG00000198824	Q96JM3	CHAMP1	324.5	ENSG00000198824
ENSG00000198825	Q9Y2H2	INPP5F	910.0	ENSG00000198825
ENSG00000198826	Q6P4F7	ARHGAP11A	454.6	ENSG00000198826
ENSG00000198829	Q9BXA5	SUCNR1	324.5	ENSG00000198829
ENSG00000198830	P05204	HMGN2	454.6	ENSG00000198830
ENSG00000198832	Q8WWX9		0.0	ENSG00000198832
ENSG00000198833	Q9Y385	UBE2J1	454.6	ENSG00000198833
ENSG00000198835	Q5T442	GJC2	91.0	ENSG00000198835
ENSG00000198836	O60313	OPA1	910.0	ENSG00000198836
ENSG00000198838	Q15413	RYR3	910.0	ENSG00000198838
ENSG00000198839	Q9NRM2	ZNF277	910.0	ENSG00000198839
ENSG00000198840	P03897	MT-ND3	4200.0	ENSG00000198840
ENSG00000198841	Q96EK9	KTI12	1628.0	ENSG00000198841
ENSG00000198842	Q5VZP5	DUSP27	324.5	ENSG00000198842
ENSG00000198843	P62341		910.0	ENSG00000198843
ENSG00000198844	O94989	ARHGEF15	454.6	ENSG00000198844
ENSG00000198846	O94900	TOX	454.6	ENSG00000198846
ENSG00000198848	Q9UKY3	CES1	0.0	ENSG00000198848
ENSG00000198851	P07766	CD3E	324.5	ENSG00000198851
ENSG00000198853	Q8N2Y8	RUSC2	0.0	ENSG00000198853
ENSG00000198854	Q5T750	C1orf68	91.0	ENSG00000198854
ENSG00000198855	Q9BVA6	FICD	910.0	ENSG00000198855
ENSG00000198856	Q9NRP0	OSTC	1628.0	ENSG00000198856
ENSG00000198858	Q96D70	C19orf22	454.6	ENSG00000198858
ENSG00000198860	Q8WW01	TSEN15	454.6	ENSG00000198860
ENSG00000198862	O94822	LTN1	1628.0	ENSG00000198862
ENSG00000198863	Q96C34	RUNDC1	324.5	ENSG00000198863
ENSG00000198865	Q4G0S7	CCDC152	91.0	ENSG00000198865
ENSG00000198868	P03901	MIR4461	454.6	ENSG00000198868
ENSG00000198870	Q8NE28	C9orf96	324.5	ENSG00000198870
ENSG00000198873	P34947	GRK5	910.0	ENSG00000198873
ENSG00000198874	Q9NV66	TYW1	454.6	ENSG00000198874
ENSG00000198876	Q5T6F0	DCAF12	454.6	ENSG00000198876
ENSG00000198879	Q5VUG0	SFMBT2	454.6	ENSG00000198879
ENSG00000198881	Q8WXK4	ASB12	454.6	ENSG00000198881
ENSG00000198883	Q96PV4	PNMA5	91.0	ENSG00000198883
ENSG00000198885	Q6GPH6	ITPRIPL1	91.0	ENSG00000198885
ENSG00000198886	P03905	MT-ND4	4200.0	ENSG00000198886
ENSG00000198887	Q8IY18	SMC5	1628.0	ENSG00000198887
ENSG00000198888	P03886	MT-ND1	4200.0	ENSG00000198888
ENSG00000198889	Q5VU92	DCAF12L1	91.0	ENSG00000198889
ENSG00000198890	Q96LA8	PRMT6	91.0	ENSG00000198890
ENSG00000198892	Q96DD7	SHISA4	91.0	ENSG00000198892
ENSG00000198894	Q9C0C6	KIAA1737	454.6	ENSG00000198894
ENSG00000198898	P47755	CAPZA2	324.5	ENSG00000198898
ENSG00000198899	P00846	MT-ATP6	4200.0	ENSG00000198899
ENSG00000198900	P11387	TOP1	1628.0	ENSG00000198900
ENSG00000198901	O43663	PRC1	910.0	ENSG00000198901
ENSG00000198908	Q6PI77	BHLHB9	91.0	ENSG00000198908
ENSG00000198909	Q99759	MAP3K3	454.6	ENSG00000198909
ENSG00000198910	P32004	L1CAM	910.0	ENSG00000198910
ENSG00000198911	Q12772	SREBF2	910.0	ENSG00000198911
ENSG00000198912	Q8IYL3	C1orf174	324.5	ENSG00000198912
ENSG00000198914	P20264	POU3F3	91.0	ENSG00000198914
ENSG00000198915	Q8N9B8	RASGEF1A	91.0	ENSG00000198915
ENSG00000198917	Q5T280	C9orf114	1368.0	ENSG00000198917
ENSG00000198918	P62891	RPL39	1368.0	ENSG00000198918
ENSG00000198919	Q86Y13	DZIP3	91.0	ENSG00000198919
ENSG00000198920	Q2KHM9	KIAA0753	454.6	ENSG00000198920
ENSG00000198924	Q6PJP8	DCLRE1A	1628.0	ENSG00000198924
ENSG00000198925	Q7Z3C6	ATG9A	1628.0	ENSG00000198925
ENSG00000198929	O75052	NOS1AP	910.0	ENSG00000198929
ENSG00000198930	Q6PB30	CSAG1	0.0	ENSG00000198930
ENSG00000198931	P07741	APRT	4200.0	ENSG00000198931
ENSG00000198932	Q5JY77	GPRASP1	91.0	ENSG00000198932
ENSG00000198933	A7MCY6	TBKBP1	454.6	ENSG00000198933
ENSG00000198934	Q9HCI5	MAGEE1	91.0	ENSG00000198934
ENSG00000198937	Q9P0B6	CCDC167	454.6	ENSG00000198937
ENSG00000198938	P00414	MT-CO3	4200.0	ENSG00000198938
ENSG00000198939	Q6ZN57	ZFP2	0.0	ENSG00000198939
ENSG00000198944	Q2M3V2	ANKRD43	324.5	ENSG00000198944
ENSG00000198945	Q96JM7	L3MBTL3	454.6	ENSG00000198945
ENSG00000198947	P11532	DMD	910.0	ENSG00000198947
ENSG00000198948	O75121	MFAP3L	454.6	ENSG00000198948
ENSG00000198951	P17050	NAGA	1628.0	ENSG00000198951
ENSG00000198952	Q9UPR3	SMG5	454.6	ENSG00000198952
ENSG00000198954	Q96EK5	KIAA1279	454.6	ENSG00000198954
ENSG00000198959	P21980	TGM2	454.6	ENSG00000198959
ENSG00000198960	Q7L4S7	ARMCX6	91.0	ENSG00000198960
ENSG00000198961	O43164	PJA2	454.6	ENSG00000198961
ENSG00000198963	Q92753	RORB	454.6	ENSG00000198963
ENSG00000198964	Q86VZ5	SGMS1	454.6	ENSG00000198964
ENSG00000198965	Q8NGX6	OR10R2	0.0	ENSG00000198965
ENSG00000198967	Q8NGY1	OR10Z1	91.0	ENSG00000198967
ENSG00000203326	Q8N782	ZNF525	0.0	ENSG00000203326
ENSG00000203485	Q27J81	INF2	454.6	ENSG00000203485
ENSG00000203581	Q96R84	OR1F2P	91.0	ENSG00000203581
ENSG00000203618	P13224	GP1BB	324.5	ENSG00000203618
ENSG00000203661	Q6IEZ7	OR2T5	91.0	ENSG00000203661
ENSG00000203663	Q8NH16	OR2L2	91.0	ENSG00000203663
ENSG00000203664	A6NFC9	OR2W5	0.0	ENSG00000203664
ENSG00000203666	Q5VUJ9	EFCAB2	324.5	ENSG00000203666
ENSG00000203667	Q5RI15	FAM36A	454.6	ENSG00000203667
ENSG00000203668	P26374	CHML	1628.0	ENSG00000203668
ENSG00000203685	Q69YW2	C1orf95	454.6	ENSG00000203685
ENSG00000203690	Q12799	TCP10	0.0	ENSG00000203690
ENSG00000203697	A6NHC0	CAPN8	910.0	ENSG00000203697
ENSG00000203705	Q17R31	TATDN3	4200.0	ENSG00000203705
ENSG00000203706	Q5TG53	C1orf133	0.0	ENSG00000203706
ENSG00000203710	P17927	CR1	91.0	ENSG00000203710
ENSG00000203711	Q4VX62	C6orf99	0.0	ENSG00000203711
ENSG00000203721	A6NCI5	C1orf98	0.0	ENSG00000203721
ENSG00000203722	Q6H3X3	RAET1G	0.0	ENSG00000203722
ENSG00000203724	Q5VUE5	C1orf53	91.0	ENSG00000203724
ENSG00000203727	Q5TGI4	SAMD5	454.6	ENSG00000203727
ENSG00000203729	Q5T9Y9	LINC00272	0.0	ENSG00000203729
ENSG00000203730	Q5T9Z0	TEDDM1	91.0	ENSG00000203730
ENSG00000203733	A6NN92	GJE1	91.0	ENSG00000203733
ENSG00000203734	Q008S8	ECT2L	0.0	ENSG00000203734
ENSG00000203737	Q9Y2T5	GPR52	454.6	ENSG00000203737
ENSG00000203740	Q5VVY1	METTL11B	454.6	ENSG00000203740
ENSG00000203747	P08637	FCGR3A	91.0	ENSG00000203747
ENSG00000203756	Q5VVB8	C6orf191	454.6	ENSG00000203756
ENSG00000203757	Q8NGY3	OR6K3	91.0	ENSG00000203757
ENSG00000203760	Q5EE01	CENPW	324.5	ENSG00000203760
ENSG00000203772	Q5BIV9	SPRN	91.0	ENSG00000203772
ENSG00000203778	Q4G0N7	C6orf225	0.0	ENSG00000203778
ENSG00000203780	Q8TC84	FANK1	91.0	ENSG00000203780
ENSG00000203782	P23490	LOR	0.0	ENSG00000203782
ENSG00000203783	Q5T870	PRR9	0.0	ENSG00000203783
ENSG00000203784	Q5T871	LELP1	0.0	ENSG00000203784
ENSG00000203785	P22531	SPRR2E	0.0	ENSG00000203785
ENSG00000203786	Q5T749	KPRP	91.0	ENSG00000203786
ENSG00000203791	Q5JPI9	METTL10	1628.0	ENSG00000203791
ENSG00000203795	A6NFZ4	FAM24A	91.0	ENSG00000203795
ENSG00000203797	Q99489	DDO	910.0	ENSG00000203797
ENSG00000203799	A4QMU0	CCDC162P	0.0	ENSG00000203799
ENSG00000203804	Q5T5F5	C1orf138	0.0	ENSG00000203804
ENSG00000203805	Q5VZY2	PPAPDC1A	1628.0	ENSG00000203805
ENSG00000203811	Q71DI3	HIST2H3C	910.0	ENSG00000203811
ENSG00000203812	Q6FI13	HIST2H2AA4	91.0	ENSG00000203812
ENSG00000203814	Q5QNW6	HIST2H2BF	1628.0	ENSG00000203814
ENSG00000203837	Q17RR3	PNLIPRP3	0.0	ENSG00000203837
ENSG00000203852	Q71DI3	HIST2H3A	910.0	ENSG00000203852
ENSG00000203857	P14060	HSD3B1	910.0	ENSG00000203857
ENSG00000203858	Q6AI10	HSD3BP2	0.0	ENSG00000203858
ENSG00000203859	P26439	HSD3B2	910.0	ENSG00000203859
ENSG00000203864	Q5JT78	C1orf137	0.0	ENSG00000203864
ENSG00000203867	Q5T481	RBM20	324.5	ENSG00000203867
ENSG00000203870	A6NGZ8	CXorf68	0.0	ENSG00000203870
ENSG00000203872	Q5TEZ5	C6orf163	324.5	ENSG00000203872
ENSG00000203877	Q5TAB7	RIPPLY2	454.6	ENSG00000203877
ENSG00000203879	P31150	GDI1	1628.0	ENSG00000203879
ENSG00000203880	Q9NV79	PCMTD2	454.6	ENSG00000203880
ENSG00000203883	P35713	SOX18	454.6	ENSG00000203883
ENSG00000203896	Q9H400	LIME1	454.6	ENSG00000203896
ENSG00000203897	Q6W4Z2		0.0	ENSG00000203897
ENSG00000203907	A6NGQ2	OOEP	0.0	ENSG00000203907
ENSG00000203908	Q587J8	C6orf221	91.0	ENSG00000203908
ENSG00000203909	A6NC42	DPPA5	91.0	ENSG00000203909
ENSG00000203910	Q5VVC0	C1orf146	454.6	ENSG00000203910
ENSG00000203923	Q5VSR9	SPANXN1	0.0	ENSG00000203923
ENSG00000203926	Q9NS26	SPANXA2	0.0	ENSG00000203926
ENSG00000203933	Q5JRM2	CXorf66	91.0	ENSG00000203933
ENSG00000203942	Q5T681	C10orf62	91.0	ENSG00000203942
ENSG00000203943	Q5VXD3	SAMD13	454.6	ENSG00000203943
ENSG00000203950	Q9BWD3	FAM127B	91.0	ENSG00000203950
ENSG00000203952	A6NGH7	CCDC160	91.0	ENSG00000203952
ENSG00000203963	Q5JVX7	C1orf141	91.0	ENSG00000203963
ENSG00000203965	A8K855	EFCAB7	91.0	ENSG00000203965
ENSG00000203970	Q30KQ9	DEFB110	91.0	ENSG00000203970
ENSG00000203972	Q5SZD4	GLYATL3	0.0	ENSG00000203972
ENSG00000203985	Q5T700	LDLRAD1	324.5	ENSG00000203985
ENSG00000203993	Q9H2J1	C9orf37	0.0	ENSG00000203993
ENSG00000203995	Q6WRX3	ZYG11A	454.6	ENSG00000203995
ENSG00000204001	Q6JVE9	LCN8	91.0	ENSG00000204001
ENSG00000204003	P62502	LCN6	91.0	ENSG00000204003
ENSG00000204006	Q5T7R7	C1orf185	91.0	ENSG00000204006
ENSG00000204007	Q7Z4J2	GLT6D1	91.0	ENSG00000204007
ENSG00000204010	Q5T764	IFIT1B	454.6	ENSG00000204010
ENSG00000204011	Q5SY13	C9orf104	0.0	ENSG00000204011
ENSG00000204019	Q5H943	CXorf61	0.0	ENSG00000204019
ENSG00000204020	Q5VXI9	LIPN	91.0	ENSG00000204020
ENSG00000204021	Q5VXJ0	LIPK	1628.0	ENSG00000204021
ENSG00000204022	Q5W064	LIPJ	0.0	ENSG00000204022
ENSG00000204025	A6NMA1	TRPC5-AS1	0.0	ENSG00000204025
ENSG00000204033	A6NDA9	LRIT2	91.0	ENSG00000204033
ENSG00000204052	Q5JTD7	C6orf154	454.6	ENSG00000204052
ENSG00000204053	P12525	MYCL2	0.0	ENSG00000204053
ENSG00000204060	A8MYZ6	FOXO6	0.0	ENSG00000204060
ENSG00000204065	Q5H9L2	TCEAL5	91.0	ENSG00000204065
ENSG00000204070	Q9BQY9	SYS1	91.0	ENSG00000204070
ENSG00000204071	Q6IPX3	TCEAL6	91.0	ENSG00000204071
ENSG00000204084	P32019	INPP5B	1628.0	ENSG00000204084
ENSG00000204086	Q13156	RPA4	0.0	ENSG00000204086
ENSG00000204099	Q8WWR8	NEU4	454.6	ENSG00000204099
ENSG00000204103	Q9Y5Q3	MAFB	454.6	ENSG00000204103
ENSG00000204104	Q8TDR0	TRAF3IP1	910.0	ENSG00000204104
ENSG00000204110	Q6ZS52		0.0	ENSG00000204110
ENSG00000204113	Q5H9B9	BMP2KL	910.0	ENSG00000204113
ENSG00000204116	Q5VXU3	CHIC1	910.0	ENSG00000204116
ENSG00000204118	A6NFF2	NAP1L6	0.0	ENSG00000204118
ENSG00000204120	Q6Y7W6	GIGYF2	454.6	ENSG00000204120
ENSG00000204128	A6NCS6	C2orf72	0.0	ENSG00000204128
ENSG00000204130	Q8WXA3	RUFY2	454.6	ENSG00000204130
ENSG00000204131	Q5HYW2	NHSL2	0.0	ENSG00000204131
ENSG00000204136	Q4G0N0	GGTA1P	0.0	ENSG00000204136
ENSG00000204138	Q8IZ21	PHACTR4	454.6	ENSG00000204138
ENSG00000204140	A2RUU4	C6orf127	0.0	ENSG00000204140
ENSG00000204147	P0C7U1	ASAH2B	0.0	ENSG00000204147
ENSG00000204148	Q9P2X8	LINC00474	0.0	ENSG00000204148
ENSG00000204149	Q5VW22	AGAP6	910.0	ENSG00000204149
ENSG00000204152	Q5SRD1	TIMM23B	1368.0	ENSG00000204152
ENSG00000204160	Q9NUE0	ZDHHC18	91.0	ENSG00000204160
ENSG00000204161	Q5T292	C10orf128	324.5	ENSG00000204161
ENSG00000204165	A6NEN9	CXorf65	0.0	ENSG00000204165
ENSG00000204172	Q5T2P9	AGAP10	910.0	ENSG00000204172
ENSG00000204173	Q49AS3	C9orf29	0.0	ENSG00000204173
ENSG00000204174	P50391	PPYR1	324.5	ENSG00000204174
ENSG00000204175	O60269	GPRIN2	324.5	ENSG00000204175
ENSG00000204176	Q9BQS2	SYT15	324.5	ENSG00000204176
ENSG00000204178	Q8N5G2	TMEM57	910.0	ENSG00000204178
ENSG00000204179	Q4JDL3	PTPN20A	324.5	ENSG00000204179
ENSG00000204183	Q5U4N7	GDF5OS	0.0	ENSG00000204183
ENSG00000204186	Q9HCK1	ZDBF2	324.5	ENSG00000204186
ENSG00000204188	Q5YKI7	GGNBP1	91.0	ENSG00000204188
ENSG00000204193	Q6A555	TXNDC8	91.0	ENSG00000204193
ENSG00000204195	Q58HT5	AWAT1	91.0	ENSG00000204195
ENSG00000204209	Q9UER7	DAXX	91.0	ENSG00000204209
ENSG00000204217	Q13873	BMPR2	454.6	ENSG00000204217
ENSG00000204219	O75764	TCEA3	91.0	ENSG00000204219
ENSG00000204220	O15212	PFDN6	1628.0	ENSG00000204220
ENSG00000204227	Q06587	RING1	91.0	ENSG00000204227
ENSG00000204228	Q92506	HSD17B8	4200.0	ENSG00000204228
ENSG00000204231	P28702	RXRB	91.0	ENSG00000204231
ENSG00000204237	Q5BKU9	C17orf90	324.5	ENSG00000204237
ENSG00000204241	Q6ZUU8		0.0	ENSG00000204241
ENSG00000204246	Q8NGS6	OR13C3	91.0	ENSG00000204246
ENSG00000204248	P13942	COL11A2	454.6	ENSG00000204248
ENSG00000204252	P06340	HLA-DOA	91.0	ENSG00000204252
ENSG00000204256	P25440	BRD2	454.6	ENSG00000204256
ENSG00000204257	P28067	HLA-DMA	324.5	ENSG00000204257
ENSG00000204261	P28065		91.0	ENSG00000204261
ENSG00000204262	P05997	COL5A2	454.6	ENSG00000204262
ENSG00000204264	P28062	PSMB8	1628.0	ENSG00000204264
ENSG00000204267	Q03519	TAP2	454.6	ENSG00000204267
ENSG00000204271	Q5JUX0	SPIN3	0.0	ENSG00000204271
ENSG00000204272	Q63Z42		0.0	ENSG00000204272
ENSG00000204278	A6NFC5	TMEM235	91.0	ENSG00000204278
ENSG00000204279	Q5JUK9	PAGE3	0.0	ENSG00000204279
ENSG00000204290	Q9UIR0	BTNL2	91.0	ENSG00000204290
ENSG00000204291	P39059	COL15A1	910.0	ENSG00000204291
ENSG00000204296	Q5SRN2	C6orf10	0.0	ENSG00000204296
ENSG00000204300	Q6GV28	TMEM225	91.0	ENSG00000204300
ENSG00000204301	Q99466	NOTCH4	910.0	ENSG00000204301
ENSG00000204304	P40425	PBX2	910.0	ENSG00000204304
ENSG00000204305	Q15109	AGER	91.0	ENSG00000204305
ENSG00000204308	Q99942	RNF5	91.0	ENSG00000204308
ENSG00000204310	Q99943	AGPAT1	4200.0	ENSG00000204310
ENSG00000204311	Q0ZLH3	DFNB59	324.5	ENSG00000204311
ENSG00000204314	Q99946	PRRT1	91.0	ENSG00000204314
ENSG00000204315	Q9UIM3	FKBPL	91.0	ENSG00000204315
ENSG00000204316	Q96DV4	MRPL38	910.0	ENSG00000204316
ENSG00000204334	A1L162		91.0	ENSG00000204334
ENSG00000204335	Q6BEB4	SP5	454.6	ENSG00000204335
ENSG00000204338	A6NCC7	CYP21A1P	0.0	ENSG00000204338
ENSG00000204344	P49842	STK19	454.6	ENSG00000204344
ENSG00000204345	Q6UXZ3	CD300LD	0.0	ENSG00000204345
ENSG00000204347	A6NE02	BTBD17	324.5	ENSG00000204347
ENSG00000204348	O77932	DOM3Z	1628.0	ENSG00000204348
ENSG00000204352	Q5T035	C9orf129	0.0	ENSG00000204352
ENSG00000204356	P18615	RDBP	0.0	ENSG00000204356
ENSG00000204361	Q96DL1	FAM55B	0.0	ENSG00000204361
ENSG00000204363	Q5MJ07	SPANXN5	0.0	ENSG00000204363
ENSG00000204366	Q9Y330	ZBTB12	0.0	ENSG00000204366
ENSG00000204368	Q7RTT5		91.0	ENSG00000204368
ENSG00000204370	O14521	SDHD	324.5	ENSG00000204370
ENSG00000204371	Q96KQ7	EHMT2	454.6	ENSG00000204371
ENSG00000204379	Q9HD64	XAGE1A	0.0	ENSG00000204379
ENSG00000204381	Q6UX15	LAYN	91.0	ENSG00000204381
ENSG00000204382	Q9HD64	XAGE1B	0.0	ENSG00000204382
ENSG00000204385	Q53GD3	SLC44A4	1628.0	ENSG00000204385
ENSG00000204386	Q99519	NEU1	91.0	ENSG00000204386
ENSG00000204387	Q9UBA6	C6orf48	0.0	ENSG00000204387
ENSG00000204388	P08107	HSPA1B	1628.0	ENSG00000204388
ENSG00000204389	P08107	HSPA1A	1628.0	ENSG00000204389
ENSG00000204390	P34931	HSPA1L	1628.0	ENSG00000204390
ENSG00000204392	Q9Y333	LSM2	1628.0	ENSG00000204392
ENSG00000204393	Q5W150		0.0	ENSG00000204393
ENSG00000204394	P26640	VARS	4200.0	ENSG00000204394
ENSG00000204396	Q9Y334	C6orf27	91.0	ENSG00000204396
ENSG00000204397	Q5EG05	CARD16	0.0	ENSG00000204397
ENSG00000204399	Q96MP9		0.0	ENSG00000204399
ENSG00000204403	Q6UXS9	CASP12	0.0	ENSG00000204403
ENSG00000204406	Q9P267	MBD5	454.6	ENSG00000204406
ENSG00000204410	O43196	MSH5	91.0	ENSG00000204410
ENSG00000204414	Q14406	CSHL1	454.6	ENSG00000204414
ENSG00000204420	O95866	C6orf25	91.0	ENSG00000204420
ENSG00000204421	O95867	LY6G6C	91.0	ENSG00000204421
ENSG00000204424	Q5SQ64	LY6G6F	91.0	ENSG00000204424
ENSG00000204427	O95870	ABHD16A	91.0	ENSG00000204427
ENSG00000204428	Q5SRR4	LY6G5C	91.0	ENSG00000204428
ENSG00000204434	Q9BYX7	POTEKP	1628.0	ENSG00000204434
ENSG00000204435	P67870	CSNK2B	1628.0	ENSG00000204435
ENSG00000204437	A6NFJ7	CTSL1P6	0.0	ENSG00000204437
ENSG00000204438	O95872	GPANK1	910.0	ENSG00000204438
ENSG00000204442	B1AL88	FAM155A	324.5	ENSG00000204442
ENSG00000204444	O95445	APOM	91.0	ENSG00000204444
ENSG00000204446	A2RU37	C9orf170	0.0	ENSG00000204446
ENSG00000204449	Q3C1W6	TRIM49L2	91.0	ENSG00000204449
ENSG00000204450	A6NGJ6	TRIM64	91.0	ENSG00000204450
ENSG00000204455	A6NDQ2	SPRYD5P	91.0	ENSG00000204455
ENSG00000204463	P46379	BAG6	91.0	ENSG00000204463
ENSG00000204464	Q5TG92	C1orf195	0.0	ENSG00000204464
ENSG00000204472	P55008	AIF1	0.0	ENSG00000204472
ENSG00000204475	O14931	NCR3	0.0	ENSG00000204475
ENSG00000204478	Q5VT98	PRAMEF20	91.0	ENSG00000204478
ENSG00000204479	Q5VTA0	PRAMEF17	91.0	ENSG00000204479
ENSG00000204480	Q5SWL8	PRAMEF19	91.0	ENSG00000204480
ENSG00000204481	Q5SWL7	PRAMEF14	91.0	ENSG00000204481
ENSG00000204482	O00453	LST1	91.0	ENSG00000204482
ENSG00000204501	Q5VWM5	PRAMEF9	91.0	ENSG00000204501
ENSG00000204505	A6NGN4		91.0	ENSG00000204505
ENSG00000204510	Q5VXH5	PRAMEF7	91.0	ENSG00000204510
ENSG00000204511	P59942	MCCD1	0.0	ENSG00000204511
ENSG00000204514	A6NF35	ZNF814	91.0	ENSG00000204514
ENSG00000204516	Q29980	MICB	0.0	ENSG00000204516
ENSG00000204518	Q5VUY2	AADACL4	454.6	ENSG00000204518
ENSG00000204519	Q7Z340	ZNF551	91.0	ENSG00000204519
ENSG00000204520	Q29983	MICA	0.0	ENSG00000204520
ENSG00000204524	Q5CZA5	ZNF805	0.0	ENSG00000204524
ENSG00000204525	P10321	HLA-C	454.6	ENSG00000204525
ENSG00000204528	Q6H1K9	PSORS1C3	0.0	ENSG00000204528
ENSG00000204531	Q01860	POU5F1	91.0	ENSG00000204531
ENSG00000204532	A6NGD5	ZSCAN5C	91.0	ENSG00000204532
ENSG00000204536	Q8TD31	CCHCR1	91.0	ENSG00000204536
ENSG00000204540	Q9UIG5	PSORS1C1	0.0	ENSG00000204540
ENSG00000204542	Q6UXA7	C6orf15	91.0	ENSG00000204542
ENSG00000204544	Q5SSG8	MUC21	0.0	ENSG00000204544
ENSG00000204548	Q5J5C9	DEFB121	0.0	ENSG00000204548
ENSG00000204560	O60231	DHX16	4200.0	ENSG00000204560
ENSG00000204564	Q5SQH8	C6orf136	910.0	ENSG00000204564
ENSG00000204568	Q9Y676	MRPS18B	910.0	ENSG00000204568
ENSG00000204569	Q96QC0	PPP1R10	454.6	ENSG00000204569
ENSG00000204571	Q6L8G4	KRTAP5-11	0.0	ENSG00000204571
ENSG00000204572	Q6L8G5	KRTAP5-10	0.0	ENSG00000204572
ENSG00000204574	Q8NE71	ABCF1	910.0	ENSG00000204574
ENSG00000204576	P79522	PRR3	91.0	ENSG00000204576
ENSG00000204577	Q6PI73	LILRB3	91.0	ENSG00000204577
ENSG00000204580	Q08345	DDR1	454.6	ENSG00000204580
ENSG00000204583	A6NCL2		91.0	ENSG00000204583
ENSG00000204590	P36915	GNL1	91.0	ENSG00000204590
ENSG00000204595	A6NFQ7	DPRX	0.0	ENSG00000204595
ENSG00000204599	Q9HCM9	TRIM39	91.0	ENSG00000204599
ENSG00000204604	Q5VIY5	ZNF468	910.0	ENSG00000204604
ENSG00000204610	Q9C019	TRIM15	0.0	ENSG00000204610
ENSG00000204611	Q08AN1	ZNF616	910.0	ENSG00000204611
ENSG00000204612	Q5VYV0	FOXB2	91.0	ENSG00000204612
ENSG00000204613	Q9UDY6	TRIM10	91.0	ENSG00000204613
ENSG00000204614	Q6P9F5	TRIM40	91.0	ENSG00000204614
ENSG00000204616	Q9BZY9	TRIM31	91.0	ENSG00000204616
ENSG00000204618	Q9H2S5	RNF39	91.0	ENSG00000204618
ENSG00000204619	O60927	PPP1R11	91.0	ENSG00000204619
ENSG00000204624	Q9P2K9	PTCHD2	454.6	ENSG00000204624
ENSG00000204628	P63244	GNB2L1	1628.0	ENSG00000204628
ENSG00000204632	P17693	HLA-G	454.6	ENSG00000204632
ENSG00000204634	O95759	TBC1D8	1368.0	ENSG00000204634
ENSG00000204640	Q5H8A3	NMS	91.0	ENSG00000204640
ENSG00000204642	P30511	HLA-F	454.6	ENSG00000204642
ENSG00000204644	Q9NU63	ZFP57	91.0	ENSG00000204644
ENSG00000204648	Q7RTT3	SSX9	91.0	ENSG00000204648
ENSG00000204650	Q49A53		0.0	ENSG00000204650
ENSG00000204653	A6ND91	ASPDH	454.6	ENSG00000204653
ENSG00000204659	A6NI87	CBY3	91.0	ENSG00000204659
ENSG00000204661	A6NFR6	C5orf60	0.0	ENSG00000204661
ENSG00000204662	Q5W188	CST9LP1	91.0	ENSG00000204662
ENSG00000204663	Q4G179		0.0	ENSG00000204663
ENSG00000204669	Q5W0N0	C9orf57	0.0	ENSG00000204669
ENSG00000204671	Q6EBC2	IL31	91.0	ENSG00000204671
ENSG00000204673	Q96B36	AKT1S1	91.0	ENSG00000204673
ENSG00000204677	Q494X1	FAM153C	0.0	ENSG00000204677
ENSG00000204681	Q9UBS5	GABBR1	910.0	ENSG00000204681
ENSG00000204682	Q5T4H9	C10orf114	0.0	ENSG00000204682
ENSG00000204687	P35410	MAS1L	0.0	ENSG00000204687
ENSG00000204688	Q9GZK4	OR2H1	91.0	ENSG00000204688
ENSG00000204694	Q9GZK7	OR11A1	324.5	ENSG00000204694
ENSG00000204695	Q9UGF5	OR14J1	324.5	ENSG00000204695
ENSG00000204700	O76002	OR2J2	91.0	ENSG00000204700
ENSG00000204702	Q9GZK6	OR2J1	91.0	ENSG00000204702
ENSG00000204703	O76000	OR2B3	0.0	ENSG00000204703
ENSG00000204704	Q9Y3N9	OR2W1	91.0	ENSG00000204704
ENSG00000204705	A6ND21	UBTFL5	91.0	ENSG00000204705
ENSG00000204710	Q5MJ68	SPDYC	0.0	ENSG00000204710
ENSG00000204711	Q5VTT2	C9orf135	91.0	ENSG00000204711
ENSG00000204713	P14373	TRIM27	91.0	ENSG00000204713
ENSG00000204740	Q5VYJ5	C10orf112	324.5	ENSG00000204740
ENSG00000204764	Q9H2T7	RANBP17	1628.0	ENSG00000204764
ENSG00000204767	A6NMK8	FAM196B	91.0	ENSG00000204767
ENSG00000204779	Q5VV16	FOXD4L5	91.0	ENSG00000204779
ENSG00000204790	Q4V339	CBWD6	1628.0	ENSG00000204790
ENSG00000204801	Q2TVT4		0.0	ENSG00000204801
ENSG00000204802	Q5XG85		0.0	ENSG00000204802
ENSG00000204805	Q5T7N7	FAM27E1	0.0	ENSG00000204805
ENSG00000204814	Q5VSD8		0.0	ENSG00000204814
ENSG00000204815	Q96NG3		91.0	ENSG00000204815
ENSG00000204816	Q2TVT4		0.0	ENSG00000204816
