gene_symbol	entrez_ID
PNPLA5	150379
PNPLA3	80339
SAMM50	25813
PARVB	29780
PARVG	64098
KIAA1644	85352
LDOC1L	84247
PRR5	55615
PRR5-ARHGAP8	553158
ARHGAP8	23779
PHF21B	112885
NUP50	10762
KIAA0930	23313
UPK3A	7380
FAM118A	55007
SMC1B	27127
RIBC2	26150
FBLN1	2192
ATXN10	25814
WNT7B	7477
C22orf26	55267
FLJ27365	400931
PPARA	5465
CDPF1	150383
PKDREJ	10343
TTC38	55020
GTSE1	51512
TRMU	55687
CELSR1	9620
GRAMD4	23151
CERK	64781
TBC1D22A	25771
LL22NC03-75H12.2	101927722
FAM19A5	25817
C22orf34	348645
BRD1	23774
ZBED4	9889
ALG12	79087
CRELD2	79174
PIM3	415116
IL17REL	400935
TTLL8	164714
MLC1	23209
MOV10L1	54456
PANX2	56666
TRABD	80305
SELO	83642
TUBGCP6	85378
HDAC10	83933
MAPK12	6300
MAPK11	5600
PLXNB2	23654
DENND6B	414918
PPP6R2	9701
SBF1	6305
ADM2	79924
MIOX	55586
LMF2	91289
NCAPH2	29781
SCO2	9997
TYMP	1890
ODF3B	440836
KLHDC7B	113730
SYCE3	644186
CPT1B	1375
CHKB	1120
MAPK8IP2	23542
ARSA	410
SHANK3	85358
ACR	49
RABL2B	11158
POTED	317754
LIPI	149998
RBM11	54033
HSPA13	6782
SAMSN1	64092
NRIP1	8204
USP25	29761
C21orf37	100505929
CXADR	1525
BTG3	10950
C21orf91	54149
CHODL	140578
TMPRSS15	5651
NCAM2	4685
MRPL39	54148
JAM2	58494
ATP5J	522
GABPA	2551
APP	351
CYYR1	116159
ADAMTS1	9510
ADAMTS5	11096
N6AMT1	29104
LTN1	26046
RWDD2B	10069
USP16	10600
CCT8	10694
MAP3K7CL	56911
BACH1	571
GRIK1	2897
CLDN17	26285
CLDN8	9073
KRTAP24-1	643803
KRTAP25-1	100131902
KRTAP26-1	388818
KRTAP27-1	643812
KRTAP23-1	337963
KRTAP13-2	337959
KRTAP13-1	140258
KRTAP13-3	337960
KRTAP13-4	284827
KRTAP15-1	254950
KRTAP19-1	337882
KRTAP19-2	337969
KRTAP19-3	337970
KRTAP19-4	337971
KRTAP19-5	337972
KRTAP19-6	337973
KRTAP19-7	337974
KRTAP22-2	100288287
KRTAP6-3	337968
KRTAP6-2	337967
KRTAP22-1	337979
KRTAP6-1	337966
KRTAP20-1	337975
KRTAP20-4	100151643
KRTAP20-2	337976
KRTAP20-3	337985
KRTAP21-3	100288323
KRTAP21-2	337978
KRTAP21-1	337977
KRTAP8-1	337879
KRTAP11-1	337880
KRTAP19-8	728299
TIAM1	7074
SOD1	6647
SCAF4	57466
HUNK	30811
MIS18A	54069
MRAP	56246
URB1	9875
C21orf119	84996
EVA1C	59271
TCP10L	140290
C21orf59	56683
SYNJ1	8867
PAXBP1	94104
C21orf49	54067
C21orf62	56245
OLIG2	10215
OLIG1	116448
C21orf54	728409
IFNAR2	3455
IL10RB	3588
IFNAR1	3454
IFNGR2	3460
TMEM50B	757
DNAJC28	54943
GART	2618
SON	6651
DONSON	29980
CRYZL1	9946
ITSN1	6453
ATP5O	539
MRPS6	64968
SLC5A3	6526
KCNE2	9992
SMIM11	54065
AP000322.54	101928147
AP000322.53	388820
KCNE1	3753
RCAN1	1827
CLIC6	54102
RUNX1	861
SETD4	54093
CBR1	873
CBR3	874
DOPEY2	9980
MORC3	23515
CHAF1B	8208
CLDN14	23562
SIM2	6493
HLCS	3141
RIPPLY3	53820
PIGP	51227
TTC3	7267
DSCR3	10311
DYRK1A	1859
KCNJ6	3763
DSCR4	10281
DSCR8	84677
KCNJ15	3772
ERG	2078
ETS2	2114
PSMG1	8624
BRWD1	54014
HMGN1	3150
WRB	7485
LCA5L	150082
SH3BGR	6450
B3GALT5	10317
C21orf88	114041
IGSF5	150084
PCP4	5121
DSCAM	1826
BACE2	25825
FAM3B	54097
MX2	4600
MX1	4599
TMPRSS2	7113
RIPK4	54101
PRDM15	63977
C2CD2	25966
ZBTB21	49854
UMODL1	89766
C21orf128	150147
ABCG1	9619
TFF3	7033
TFF2	7032
TFF1	7031
TMPRSS3	64699
UBASH3A	53347
RSPH1	89765
SLC37A1	54020
PDE9A	5152
WDR4	10785
NDUFV3	4731
PKNOX1	5316
CBS	875
U2AF1	7307
CRYAA	1409
SIK1	150094
HSF2BP	11077
RRP1B	23076
PDXK	8566
CSTB	1476
RRP1	8568
AGPAT3	56894
TRAPPC10	7109
PWP2	5822
C21orf33	8209
ICOSLG	23308
DNMT3L	29947
AIRE	326
PFKL	5211
C21orf2	755
TRPM2	7226
LRRC3	81543
TSPEAR	54084
C21orf90	114043
KRTAP10-1	386677
KRTAP10-2	386679
KRTAP10-3	386682
KRTAP10-4	386672
KRTAP10-5	386680
KRTAP10-6	386674
KRTAP10-8	386681
KRTAP10-9	386676
KRTAP10-10	353333
KRTAP10-11	386678
KRTAP12-4	386684
KRTAP12-3	386683
KRTAP12-2	353323
KRTAP12-1	353332
KRTAP10-12	386685
UBE2G2	7327
SUMO3	6612
PTTG1IP	754
ITGB2	3689
C21orf67	84536
FAM207A	85395
ADARB1	104
POFUT2	23275
COL18A1	80781
SLC19A1	6573
PCBP3	54039
COL6A1	1291
COL6A2	1292
FTCD	10841
SPATC1L	84221
LSS	4047
MCM3AP	8888
YBEY	54059
C21orf58	54058
PCNT	5116
DIP2A	23181
S100B	6285
PRMT2	3275
FCGR1C	100132417
FAM72C	554282
AC246785.1	730262
NBPF15	284565
AC253578.1	105371242
AC241585.3	103091866
NBPF10	102724250
AC239860.1	101929780
RNF115	27246
RBM8A	9939
AC243547.1	128077
ANKRD34A	284615
TXNIP	10628
AC239799.1	100132406
NOTCH2NL	388677
AC244394.1	149013
GJA5	2702
NBPF11	200030
PPIAL4G	653598
AC239811.2	25832
NBPF10	400818
AC242842.2	100996717
HIST1H4A	8370
HIST2H2AA3	723790
HIST1H4A	554313
OTUD7B	56957
AC242988.1	54460
MAGEA9	728269
HSFX1	100130086
TMEM185A	84548
OR12D2	26529
C4B_2	100293534
HLA-DRB4	3126
MSH5-SAPCD1	100532732
HLA-DRB3$0301	3125
EGFL8	100532746
SSX2	727837
GTF2I	2969
AC211429.1	100101267
AC244102.1	55879
MAGEA2	4101
CSAG2	389903
FAM58A	92002
OPN1MW	2652
OPN1MW	101060233
IKBKG	8517
CTAG1A	246100
FAM223B	286967
SSX4	6759
SSX4	548313
AC231657.1	79917
TIMM23B	100287932
NCOA4	8031
MSMB	4477
AGAP7	653268
AC244230.3	100132929
AC244230.1	728113
GDF10	2662
GDF2	2658
RBP3	5949
ZNF488	118738
ANXA8	653145
NPY4R	100996758
SEC22B	9554
AC241952.1	767846
NBPF10	728841
AC253572.1	101060684
PPIAL4A	653505
AC246787.5	8755
AC244452.1	338005
SPANXN2	494119
CT45A1	541466
CT45A3	441519
AC240441.2	728911
CT45A5	102723631
AC240441.1	102723680
DMRTC1	63947
C1orf186	440712
SRGAP2	23380
IKBKE	9641
RASSF5	83593
KLF14	136259
SLC6A14	11254
KCNJ12	100134444
LYPD4	147719
AC244517.1	57717
TBC1D3G	101060321
ZNF595	152687
CD24	100133941
SPON1	10418
PECAM1	5175
SLC25A53	401612
EPPK1	83481
HSPB9	94086
MRC1	4360
AC234791.1	100996631
NXF2	56001
NXF2	728343
RP11-407P15.2	100509620
AC240565.1	653486
AP001067.1	386675
DUX4	100288687
AC037482.2	100996750
AC104057.2	441242
INTS4L2	644619
AC112218.1	55802
RASL10B	91608
GAS2L2	246176
C17orf50	146853
MMP28	79148
TAF15	8148
C17orf66	256957
CCL5	6352
BOP1	23246
SCXA	642658
SCRT1	83482
TMEM249	340393
OR8K3	219473
OR8U9	504189
OR9G9	504191
BAHCC1	57597
RBM15B	29890
TUBB8	347688
AC004231.7	100653049
MMP12	4321
CYP2D6	101929829
TEX13A	56157
WI2-2610K16.1	399693
XX-CR54.3	646627
MT-ND1	4535
MT-ND2	4536
MT-CO1	4512
MT-CO2	4513
MT-ATP8	4509
MT-ATP6	4508
MT-CO3	4514
MT-ND3	4537
MT-ND4L	4539
MT-ND4	4538
MT-ND5	4540
MT-ND6	4541
MT-CYB	4519
FAM138A	645520
RP11-34P13.13	100996442
RP5-857K21.4	101928626
FAM87B	400728
LINC00115	79854
RP11-206L10.11	643837
FAM41C	284593
RP11-54O7.3	100130417
RP11-465B22.5	254099
RP3-395M20.8	115110
RP13-15E13.1	100133612
RP13-614K11.1	728716
RP13-614K11.2	105376672
RP5-1166F10.1	284661
RP11-242F24.1	100505887
RP11-431K24.3	102724539
RP3-510D11.1	106614088
RP3-510D11.2	102724571
RP1-69M21.2	101929181
RP5-845O24.8	105376745
RP4-798A10.2	107984921
U1	100132147
CROCCP2	84809
RP11-108M9.4	105376805
RP11-174G17.2	101927876
RP4-749H3.1	339505
RP1-224A6.3	101928043
LINC00339	29092
RP5-1057J7.6	100996511
RP11-10N16.2	284632
RP4-594I10.3	100506985
RP11-442N24__B.1	105378616
RP3-437I16.1	101928460
RP11-111I12.1	101929406
RP1-65J11.1	105378622
RP11-244H3.1	653160
RP11-214L19.1	339442
RP11-329N22.1	105378656
RP11-399E6.1	102723924
SLC2A1-AS1	440584
RP5-1198O20.4	107984948
RP5-1109J22.2	101929651
RP11-543D5.1	107984953
RP4-784A16.5	105378732
RP11-101C11.1	109729135
RP11-90C4.2	105378739
RP11-90C4.3	105378738
RP4-710M16.2	105378744
RP4-794H19.2	100131060
RP4-794H19.1	105378753
RP11-470E16.1	729467
RP11-776H12.1	105378763
RP11-436K8.1	101926964
RP5-833A20.1	645030
LINC00466	199899
RP11-182I10.3	101927084
RP11-424D14.1	105378785
RP5-952N6.1	101927244
ZRANB2-AS2	100852410
RP4-598G3.1	101927295
RP11-183M13.1	149047
RP5-887A10.1	101927412
RP11-170N11.1	101927498
RP11-475O6.1	101927560
RP5-1052I5.1	339524
RP4-544H6.2	100505768
RP4-665J23.1	105378853
RP4-717I23.3	100131564
RP11-148B18.3	107985092
LINC01057	101928079
RP4-586O15.1	100996630
RP11-14O19.1	101928169
RP4-617C6.1	440594
RP11-286B14.1	100996635
RP5-898J17.1	101928241
MIR137HG	400765
RP5-1070A16.1	729987
RP11-413P11.1	101928270
RP11-157N3.1	104355286
RP11-411H5.1	105378872
RP11-364B6.1	100129138
RP11-251P6.1	101928476
RP11-24P14.1	105378884
RP11-470L19.2	440602
RP5-836N10.1	100129269
RP11-88H9.2	643355
RP11-426L16.8	100996702
RP3-522D1.1	105378912
RP11-31F15.2	100996251
RP11-12L8.1	101928995
RP4-655J12.4	101929023
RP11-39H13.1	104355292
RP4-712E4.1	105378933
RP5-834N19.1	105378934
RP11-343N15.1	100873165
RP11-458D21.1	101928979
RP6-74O6.2	100034743
XXyac-YX155B6.5	100505824
RP11-14N7.2	107985200
RP11-353N4.5	102723955
LINC00568	100874054
RP1-140J1.1	101928009
RP11-71G12.1	107985211
RP11-404O13.1	646268
RP11-48O20.4	100505633
RP5-968D22.1	100505918
LINC00626	79100
GAS5	60674
RP11-160H22.3	105371620
RP11-160H22.5	102724601
RP11-222A5.1	101928751
RP1-35C21.1	102724661
RP11-63B19.1	101928778
RASAL2-AS1	100302401
RP11-522D2.1	148756
RP11-540K16.1	101928973
RP11-380B22.1	100287948
GS1-122H1.2	400799
LINC00272	388719
RP11-317P15.4	284648
SMG7-AS1	284649
GS1-120K12.4	101929069
GS1-279B7.1	100288079
GS1-204I12.1	101929093
RP5-973M2.2	103752588
RP11-398M15.1	107985456
RP11-547I7.2	101929120
RP11-463J7.2	440704
RP11-309H21.2	105371660
LINC01031	101929184
MIR181A1HG	100131234
RP11-16L9.4	104266961
LINC00862	554279
RP11-92G12.3	101929224
RPS10P7	376693
RP11-480I12.7	148709
RP11-134P9.3	100506775
RP11-134P9.1	730227
LINC00303	284573
RP5-1051D14.1	105372894
RP11-372M18.1	105372897
MIR205HG	642587
RP11-354K1.1	105748977
RP11-15I11.3	101929541
RP11-61J19.3	101929565
FLVCR1-AS1	642946
LINC00210	100885798
RP11-152L7.2	101929631
RP11-412H9.2	105372925
RP11-295M18.2	101929730
RP11-421L10.1	400804
RP11-191N8.2	101929771
RP11-396C23.2	105373113
RP11-552D4.1	101927532
RP11-543E8.1	101927553
RP11-66A2.1	105373199
RP11-66A2.2	101927683
RP5-855F14.1	100506795
LINC00184	100302691
RP4-781K5.4	101927787
RP4-781K5.8	100506810
RP11-443B7.1	101927851
RP11-371I1.2	339535
RP11-261C10.3	731275
RP11-278H7.1	339529
RP11-690C23.2	255654
AC093326.1	727944
AC093326.2	101927362
RP13-539J13.1	339822
AC113607.2	101060385
AC009232.2	730811
AC019118.2	101927554
AC107070.1	100505964
AC012445.1	107985841
AC022311.1	727982
AC105253.1	101929390
AC021021.2	107985844
hsa-mir-7515	102800314
LINC00487	400941
AC013460.1	100506274
AC007463.2	101929551
LINC00299	339789
AC011747.4	101929567
RP11-245G13.2	101929733
AC062028.1	285150
LINC00570	100874055
AC096559.1	100506457
AC064875.2	100506474
LINC00276	100499171
MYCNUN	103752554
AC130710.1	104797537
AC092594.1	400945
LINC00954	400946
AC012361.1	101928271
AC011752.1	100507562
AC018742.1	645949
AC068490.1	105374322
AC096570.1	102723362
AL133249.1	105374449
LINC00486	285045
AC009499.2	106144585
AC073218.2	104355287
AC019064.1	105374461
LINC00211	101929559
AC007317.1	101929700
AC104654.1	388942
AC104654.2	101929723
AC016735.2	102723854
AC009236.1	400952
AC016912.3	105374582
AC073283.4	101927043
BCYRN1	618
AC007682.1	730100
AC010967.2	105369165
AC011306.2	104355290
AC007092.1	400955
AC007131.1	101927285
AC007381.3	106660609
AC010733.4	400957
AC016747.3	339803
LINC00309	150992
RP11-568N6.1	101927402
AC007365.1	339807
AC007880.1	101927438
AC074391.1	101927533
AC012370.3	105374780
AC092669.3	729348
AC007392.3	100507073
AC007392.4	101927577
AC007403.2	101060019
AC007403.1	102724321
AC023115.2	101927661
AC078941.1	644838
AC007422.1	102724373
AC010987.6	101927701
AC097495.3	105374791
AC016700.5	100133985
AC007040.5	104355141
AC104135.3	102724515
AC073628.1	101927926
AC012494.1	101927948
AC012075.2	100507201
AC010744.1	101928031
RP11-60H5.1	100996478
LINC00152	112597
AC008268.1	101926959
AC109826.1	101927070
AC104782.3	150577
RP11-299H21.1	100506286
AC108051.1	105373519
AC068535.3	101927331
AC013402.2	150568
AC068535.4	101927360
AC013402.4	105373524
AC013402.3	105373525
AC068057.2	284998
AC104655.3	105373984
AC108868.6	107985932
AC006227.1	105373536
AC096669.3	105373537
GACAT1	104326057
AC096655.2	729121
AC023672.2	107178918
AC013271.3	440895
AC013268.5	440894
LINC00116	205251
RP11-1223D19.1	100507334
MIR4435-1HG	541471
AC017002.1	105373557
AC079922.3	400999
RP11-395L14.3	101927424
RP11-395L14.4	103344932
FAM138B	654412
AC010982.1	440900
RP11-19E11.1	107985816
AC018737.3	101927801
AC062020.1	107985818
AC079586.1	151121
AC079776.3	101927924
LINC01087	101927994
AC069394.1	105373635
TEX41	401014
RP11-514A9.1	105373662
AC113610.1	105373683
AC104777.2	101929260
AC104777.4	101929282
AC093375.1	101929378
AC009299.3	100996579
AC104801.1	104326193
RP11-394I13.1	100128905
AC018470.4	285084
AC017048.3	375295
AC017048.4	102724224
AC104820.2	101927156
AC097500.2	101927217
AC068718.1	104355152
PCGEM1	64002
AC018799.1	101927406
AC006196.1	101927431
AC064834.3	105373818
AC019330.1	105373831
AC093590.1	101927641
AC007163.3	100507140
AC010731.4	200726
AC007879.6	105373852
AC079767.4	102724714
AC093381.2	102725079
AC079610.2	100130451
AC012462.2	102724849
LINC00607	646324
RP11-566E18.3	150967
AC009492.1	105373877
AC009502.4	105373886
AC008281.1	105373889
AC098823.3	151475
AC105344.2	348761
AC092619.1	151171
AC114788.2	401039
AC093642.3	102723927
AC090044.1	101927215
CNTN4-AS2	100873976
EGOT	100126791
GRM7-AS3	101927347
LINC00606	285370
RP11-767C1.1	105376955
RP11-536I6.1	101927565
RP11-95M5.1	152274
LINC00690	100996597
AC107622.1	100874028
ZNF385D-AS2	100874221
LINC00691	152024
THRB-AS1	644990
AC098973.2	105377007
AC098973.1	100996624
LINC00694	102724231
BSN-AS2	100132677
RP11-58O15.1	105377100
RP11-755B10.3	101929159
LINC00698	285401
LINC00994	100287879
RP11-14D22.1	101929316
RP11-81N13.1	101927111
RP11-460N16.1	101927152
LINC00877	285286
LINC00870	201617
RP11-508O18.1	101927346
RP11-803B1.8	107986100
LINC00960	401074
RP11-6B4.1	728290
LINC00971	440970
RP11-735B13.2	105377192
RP11-331K15.1	101927494
LINC00879	255025
RP11-221J22.1	152225
LINC00882	100302640
LINC00883	344595
RP11-115H18.1	101929607
LINC00635	151658
LINC00636	285205
RP11-861A13.4	101929623
RP11-59E19.1	401081
LINC00488	677779
RP11-702L6.4	401082
RP11-572C15.5	101929694
RP11-572M11.3	101929717
RP11-197K3.1	101929754
ZBTB20-AS3	104413890
ZBTB20-AS4	100874131
RP11-500K19.1	101926983
RP11-67L2.2	100129550
RP11-379B18.5	101927056
RP11-88I21.2	101927123
RP11-59J16.1	101927149
RP11-202A13.1	100507210
RP11-2A4.3	100507274
RP11-548O1.3	103344930
BPESC1	60467
RP11-340E6.1	646730
RP11-91G21.1	100289361
RP11-232M24.1	101927866
RP11-639B1.1	100507461
snoU13	107986046
RP11-167H9.6	101927992
RP11-439C8.2	105374171
RP11-451G4.1	101928190
RP11-451G4.2	100507537
LINC00886	730091
LINC00880	339894
RP11-6F2.5	105374177
LINC00881	100498859
RP11-3P17.4	101243545
CT64	647107
RP11-71H9.1	104355289
RP11-747D18.1	101928405
RP11-576M8.2	104310350
RP11-298O21.5	646168
RP11-368I23.2	100507661
TMEM212-AS1	100874219
RP11-71G7.1	100505547
RP11-255G21.1	101928684
LINC00501	100820709
LINC00578	100505566
RP11-91K9.1	102724550
RP11-360P21.2	101928739
RP11-420J11.2	100505609
RP11-275H4.1	102724604
RP11-416O18.1	100996490
RP11-139K4.1	401103
RP11-139K4.2	105374244
RP11-329B9.1	101928992
RP11-78H24.1	107986164
RP11-48F14.1	253573
RP11-573D15.2	102724699
RP11-132N15.3	105374266
TPRG1-AS1	100874043
RP11-528A4.2	105374285
RP11-699L21.1	647323
RP11-407B7.1	285389
RP11-513G11.4	100505920
RP11-513G11.3	101929337
LINC00887	100131551
AC090505.6	100507391
AC090505.4	105374293
LINC00969	440993
AC124944.5	101929697
LINC00885	401109
NCBP2-AS2	152217
RP13-616I3.1	100129516
ZNF718	255403
RP11-1263C18.1	112441426
RP11-503N18.1	402160
RP3-513G18.2	100133461
AC141928.1	107986251
RP11-326I19.3	103695434
RP11-586D19.1	285484
RP11-539L10.3	105374366
AC093323.3	93622
RP11-367J11.3	730971
RP11-774O3.2	105374374
RP11-168E17.1	101929019
AC006445.8	285548
RP11-341G5.1	101929071
LINC01085	152742
LINC00504	201853
CPEB2-AS1	441009
RP11-576E20.1	101929123
RP11-412P11.1	105374524
RP11-496D24.2	107986266
RP11-415C15.2	101929199
RP11-123O22.1	105374557
RP11-292B1.2	102723764
RP11-617I14.1	102723778
RP11-734I18.1	102723828
RP11-240A16.1	101927363
RP11-79E3.3	101928622
RP11-548L20.1	105374394
RP11-103J17.2	100508631
RP11-83C7.2	101928776
AC195454.1	101060498
LINC00682	101927074
RP11-324J13.2	105374436
RP11-328N19.1	100506827
RP11-535C7.1	105377652
USP46-AS1	643783
DANCR	57291
RP11-752D24.3	152578
AC006552.1	339978
RP11-345F18.1	644145
RP11-319E12.1	101928851
RP11-577G20.1	105377671
RP11-340A13.2	105377247
RP11-340A13.1	105377245
RP11-707A18.1	401134
RP11-807H7.1	100144602
RP11-584P21.2	101927237
RP11-622A1.2	728040
RP11-542G1.3	441025
RP11-792D21.2	100505702
LINC00989	100506035
PCAT4	118425
LINC00575	439934
RP11-8L2.1	101928978
RP11-10L7.1	105369192
RP11-363G15.2	101929210
RP11-168E14.1	100507012
RP11-328K4.1	101929448
RP11-703G6.1	105377349
GIMD1	100507096
RPL34-AS1	285456
AC113617.1	105377390
AC092661.1	103689918
AC108056.1	105377391
SNHG8	100093630
RP11-384K6.6	729218
RP11-236P13.1	101927007
RP11-700N1.1	100996694
RP11-93L9.1	285419
RP11-93I21.3	101927087
RP11-420A23.1	100507487
RP11-519M16.1	101927282
RP11-422J15.1	107986313
RP11-149A7.2	104355285
RP11-9G1.3	101927359
RP11-553P9.3	105377439
LINC00613	100507528
RP11-785F11.1	729307
RP11-714L20.1	105377443
LINC00616	641365
LINC00499	100874047
RP11-673E1.1	101927636
RP11-6L6.3	100505545
CTB-191D16.1	105377480
RP11-24I21.1	101927849
RP11-526A4.1	285423
RP11-73G16.1	100505685
RP11-18H21.1	100996286
MIR4453	54553
RP11-364P22.1	340017
RP11-294O2.2	100505989
RP11-366M4.3	100506013
RP11-340B18.1	101928151
RP11-205M3.3	100506085
RP11-322J23.1	100506107
RP11-344G13.1	100506122
RP11-717H13.1	101928288
RP11-97E7.2	105377536
RP11-148L24.1	101928509
RP11-162G9.1	101928656
LINC00290	728081
WWC2-AS2	152641
RP11-290F5.2	728175
RP11-290F5.1	102723766
RP11-242J7.1	105377586
RP11-701P16.4	100506229
RP11-386B13.3	101928877
RP11-138B4.1	339975
RP11-565A3.2	100506272
LINC01060	401164
RP11-462G22.1	101928971
RP11-463J17.1	105377617
RP11-325I22.2	100506791
CTD-2194D22.2	101929034
CTD-2029E14.1	102467074
LINC01019	285577
RP11-121L11.3	105374624
RP11-121L11.2	102467075
CTD-2161F6.3	101929153
LINC01020	340094
CTD-2247C11.5	105374631
CTD-2324F15.2	401172
LINC01018	255167
CTD-2044J15.1	100505625
CTD-2296D1.2	101929261
CTD-2296D1.5	105374644
RP11-480D4.1	729506
MIR4458HG	100505738
RP11-143A12.3	101929284
CTD-2201E9.1	101929338
SNHG18	100505806
CTD-2143L24.1	285692
RP11-1C1.4	101929412
RP1-137K24.1	101929454
RP1-167G20.1	101929505
CTD-2139B15.4	401177
RP11-321E2.3	101929544
RP11-321E2.4	102723526
RP11-774D14.1	105374676
RP11-730N24.1	340107
RP11-549K20.1	105374694
LINC01021	643401
CTD-2061E9.1	105374698
CTD-2010I22.2	101929681
CTD-2218G20.2	340113
GDNF-AS1	100861519
CTD-2130F23.2	105374729
CTD-2116N24.1	105374731
CTD-2207A17.1	101929745
CTD-2127H9.1	101926904
CTD-2078B5.2	101926940
RP11-473L15.3	102723839
CTD-2089N3.2	100287592
CTD-2081C10.1	105378966
LINC01033	104355136
RP11-478P10.1	101928539
CTD-2037L6.2	101928569
PART1	25859
CTD-2170G1.2	100506526
RP11-5P22.3	101928769
RP11-434D9.1	101928858
RP11-357D18.1	101928819
RP11-136K7.2	102724392
RP11-136K7.1	107987420
CTC-347C20.2	102477328
CTD-2275D24.4	102503429
CTD-2275D24.2	101929082
CTC-419K13.1	104310351
RP11-229C3.2	104326191
CTD-2037K23.2	728769
CTC-325J23.3	103689917
CTC-493L21.1	100505878
CTC-498M16.2	102546226
LINC00461	645323
RP11-61G23.1	101929495
RP11-213H15.1	729040
LUCAT1	100505994
RP11-1E3.1	102546227
AC008834.1	105379098
LINC00492	100861468
LINC00491	285708
CTD-2193G5.1	102467212
RP11-6N13.1	105379109
CTC-254B4.1	102467213
LINC01023	100652853
EPB41L4A-AS1	114915
CTC-313D10.1	101927059
RP11-249M12.2	102467223
CTD-3179P9.2	100505811
CTD-2281M20.1	101927280
RP11-2N5.2	105379141
RP11-2N5.1	102467225
CTC-546K23.1	102467226
RP11-166A12.1	101927379
RP11-756H20.1	101927460
CTC-339D2.1	102546228
RP11-434D11.4	102723557
CTC-228N24.1	728586
CTC-228N24.3	644873
CTD-2131I18.1	105664404
AC005355.2	101927934
CTC-276P9.1	101927953
CTC-349C3.2	340073
CTC-321K16.4	340074
RP11-119J18.1	107986453
AC009014.3	389332
CTB-35F21.2	101929696
CTB-131B5.5	101929719
AC005592.1	101926975
CTC-295J13.3	105378220
CTC-529P8.1	255187
MIR143HG	728264
CTC-367J11.1	102546298
CTB-12O2.1	101927115
AC091969.1	101927134
AC091962.3	105378238
RP11-175K6.1	101927740
CTB-11I22.2	105377682
AC008697.1	285626
AC008703.1	285627
AC011343.1	101927766
MIR146A	107075116
RP11-109J4.1	285629
CTD-2313P7.1	101927835
CTB-181F24.1	105377701
CTB-7E3.1	102557615
CTC-264O10.1	101927908
CTB-27N1.1	100507267
CTB-114C7.3	257358
CTB-43E15.2	105377736
CTB-43E15.3	101928136
CTB-43E15.4	101928154
RP11-267A15.1	101928176
CTC-281M20.1	441116
RP11-826N14.4	100507387
RP11-844P9.2	643201
RP11-375B1.3	102577424
LINC00847	729678
CTC-338M12.2	102577426
RP3-416J7.4	285766
GMDS-AS1	100508120
RP11-420G6.4	221756
LINC01011	401232
RP1-40E16.9	100507194
RP3-400B16.1	100507506
RP4-529N6.1	497048
RP11-428J1.5	100129461
RP11-556O15.1	105374904
LINC00518	221718
RP1-290I10.7	106660610
RP11-125M16.1	101928309
RP11-359N11.2	102216342
RP11-401E14.2	101928406
RP4-625H18.2	100506885
CASC15	401237
CASC14	729177
RP3-369A17.4	105374978
HCG11	493812
LINC00240	100133205
LINC00533	387055
XXbac-BPG308K3.6	401242
XXbac-BPG13B8.10	105375009
HCG9	10255
HCG17	414778
HCG20	105375013
XXbac-BPG27H4.8	105375014
HCG22	285834
XXbac-BPG181B23.4	101929111
XXbac-BPG254F23.7	102725019
TAPSAR1	100507463
LINC01016	100507584
RP1-153P14.8	100505530
RP11-552E20.1	105375050
RP11-570K4.1	101929535
RP11-328M4.3	103106903
RP1-302G2.5	101929726
MIR133BHG	101154644
TRAM2-AS1	401264
RP1-27K12.2	101927136
RP11-411K7.1	101927189
XXbac-BPG55C20.7	101927293
RP11-542F9.1	102723883
RP11-406O16.1	101928280
LINC00472	79940
RP11-554D15.1	101928516
RP1-234P15.4	100506804
RP11-35J1.1	105377860
RP5-991C6.3	101928770
RP11-51G5.1	107986618
RP1-90L14.1	105377880
RP11-30P6.6	101928820
SNHG5	387066
CASC6	101929083
RP11-436D23.1	101927314
LINC00577	100113403
RP3-359N14.2	105377922
RP1-60O19.1	100422737
OSTM1-AS1	100287366
LINC00222	387111
RP11-367G18.1	101927686
RP1-249H1.4	285758
RP1-293L8.2	643623
LINC01013	100507254
LINC00326	285735
RP4-662A9.2	154089
LINC01010	154092
RP11-557H15.4	101928304
LINC00271	100131814
RP1-38C16.2	105378013
RP11-394G3.2	101928326
RP11-55K22.5	100294720
RP11-356I2.1	100507406
RP11-12A2.3	645434
RP5-899B16.1	100132735
RP3-332B22.1	100507477
RP11-440G9.1	153910
RP11-715G15.1	101928661
RP3-337D23.3	106182249
RP11-307P5.2	105378044
RP11-125D12.2	102724053
RP3-393E18.2	105378085
RP1-276N6.2	105378088
CAHM	100526820
RP4-655C5.4	101929297
RP11-351J23.2	401286
RP11-351J23.1	441178
RP3-470B24.5	100128124
KIF25-AS1	100505879
RP11-503C24.2	105378137
RP11-503C24.4	101929420
RP3-495K2.2	101929460
RP3-495K2.1	102724357
RP11-417E7.1	101929484
RP11-417E7.2	101929504
LINC00242	401288
LINC00574	80069
RP5-894D12.5	285804
AC093627.10	100507642
AC093627.11	105375115
WI2-2373I1.2	100288524
AC226118.1	442497
AC147651.3	441307
PSMG3-AS1	114796
AC074389.9	101927125
RBAKDN	389458
RP11-1275H24.1	100129484
AC005532.5	101927354
AC005281.1	102725191
AC019117.1	102659288
AC019117.2	101927630
AC005083.1	100506098
AC099342.1	101927769
AC006481.1	104355138
KLHL7-AS1	100775104
AC003090.1	646588
AC004947.2	100506289
AC005154.6	401320
AC018647.3	100506725
