genesymbol,ensg_id,Length
LA16c-312E8.2,ENSG00000260132,379
CA5AP1,ENSG00000260133,576
RP11-14K3.2,ENSG00000260134,661
RP11-212I21.2,ENSG00000260135,1515
CTD-2270L9.4,ENSG00000260136,1007
RP11-258F22.2,ENSG00000260137,358
CSPG4P13,ENSG00000260139,4818
RP11-19N8.4,ENSG00000260141,1506
RP11-764E7.1,ENSG00000260142,1028
RP11-361M10.3,ENSG00000260144,1194
RP11-322D14.2,ENSG00000260145,672
CTD-2258A20.3,ENSG00000260146,354
CTD-3032H12.3,ENSG00000260147,325
RP11-407G23.1,ENSG00000260148,472
RP11-748L13.6,ENSG00000260151,1395
RP11-69H7.4,ENSG00000260152,608
RP11-80F22.7,ENSG00000260153,460
RP11-394B2.6,ENSG00000260156,551
CH17-53B9.2,ENSG00000260157,583
RP11-67H24.2,ENSG00000260158,601
RP11-483E23.4,ENSG00000260159,760
CTC-471J1.2,ENSG00000260160,675
CTD-2588J6.1,ENSG00000260161,1132
RP11-863P13.1,ENSG00000260162,608
RP11-521O16.2,ENSG00000260163,4476
CTD-2323K18.3,ENSG00000260165,176
RP11-863P13.6,ENSG00000260166,213
RP11-146F11.5,ENSG00000260167,482
RP11-96O20.4,ENSG00000260170,1060
RP11-95H11.1,ENSG00000260171,1105
LINC01413,ENSG00000260172,772
RP11-2I17.4,ENSG00000260173,393
CTD-2022H16.3,ENSG00000260174,673
CTD-3126B10.4,ENSG00000260176,572
RP4-536B24.3,ENSG00000260177,756
RP5-902P8.12,ENSG00000260179,1558
RP11-616M22.5,ENSG00000260182,249
RP11-109P11.1,ENSG00000260183,534
RP11-42I10.3,ENSG00000260184,97
RP11-432I5.6,ENSG00000260185,406
RP11-481J2.2,ENSG00000260186,1776
RP11-439I14.1,ENSG00000260187,493
CTA-331P3.1,ENSG00000260188,1530
RP11-229P13.25,ENSG00000260190,820
RP11-756H20.1,ENSG00000260192,1336
RP11-83N9.5,ENSG00000260193,1334
RP11-357N13.2,ENSG00000260194,739
RP1-239B22.5,ENSG00000260196,2883
RP11-424G14.1,ENSG00000260197,2666
RP11-441F2.2,ENSG00000260198,1777
RP11-143N13.2,ENSG00000260201,642
RP3-333B15.4,ENSG00000260202,2290
RP11-108B14.5,ENSG00000260205,3095
CTD-2026K11.2,ENSG00000260206,572
CTD-2522B17.6,ENSG00000260207,394
RP11-680F20.10,ENSG00000260209,1498
RP13-395E19.2,ENSG00000260211,2529
RP11-325O24.5,ENSG00000260212,465
RP11-303E16.3,ENSG00000260213,1401
RP11-809F4.3,ENSG00000260217,2109
RP11-170L3.6,ENSG00000260218,277
RP11-347C12.10,ENSG00000260219,992
MGC50722,ENSG00000260220,4811
RP11-293N14.1,ENSG00000260223,861
UBL5P4,ENSG00000260224,236
RP11-483P21.2,ENSG00000260228,1603
RP11-391L3.5,ENSG00000260229,497
FRRS1L,ENSG00000260230,8197
JHDM1D-AS1,ENSG00000260231,2380
PWRN4,ENSG00000260232,420
SSSCA1-AS1,ENSG00000260233,1942
RP11-166N6.3,ENSG00000260234,1329
CTD-2026K11.3,ENSG00000260235,560
RP11-708J19.1,ENSG00000260236,1911
RP11-148M9.1,ENSG00000260237,531
PMF1-BGLAP,ENSG00000260238,1007
RP11-274H24.1,ENSG00000260239,2272
APOOP5,ENSG00000260240,1307
CTA-481E9.3,ENSG00000260242,691
RP11-588K22.2,ENSG00000260244,2615
AC000032.2,ENSG00000260246,491
SUB1P4,ENSG00000260247,339
RP11-401P9.5,ENSG00000260249,5275
RP11-46D6.4,ENSG00000260251,733
RP11-384M15.3,ENSG00000260252,369
RP4-676L2.1,ENSG00000260253,751
AP000997.2,ENSG00000260254,8400
RP11-185O21.1,ENSG00000260255,1094
AP001063.1,ENSG00000260256,529
RP5-1085F17.3,ENSG00000260257,2131
RP11-467J12.2,ENSG00000260258,1326
RP11-368I7.4,ENSG00000260259,721
SNHG19,ENSG00000260260,342
RP11-480A16.1,ENSG00000260261,3508
RP11-440L14.3,ENSG00000260262,713
AC004125.3,ENSG00000260264,960
RP11-44F21.5,ENSG00000260265,1033
CTD-2311M21.2,ENSG00000260266,3702
RP11-452L6.5,ENSG00000260267,3026
LINC00919,ENSG00000260268,1658
CTD-2323K18.1,ENSG00000260269,1095
RP1-45N11.1,ENSG00000260271,1431
RP11-20I23.1,ENSG00000260272,1944
RP11-425D10.10,ENSG00000260273,872
RP11-817O13.8,ENSG00000260274,1430
RP11-326A19.2,ENSG00000260275,310
RP11-77H9.2,ENSG00000260276,2642
RP11-101E7.2,ENSG00000260277,1154
RP11-109G23.3,ENSG00000260278,2320
AC137932.5,ENSG00000260279,517
SLX1B-SULT1A4,ENSG00000260280,4054
ITFG1-AS1,ENSG00000260281,626
EIF4EBP2P2,ENSG00000260282,333
TPSP2,ENSG00000260284,610
RP11-600F24.7,ENSG00000260285,4063
C6orf229,ENSG00000260286,821
TBC1D3G,ENSG00000260287,2065
RP11-24M17.4,ENSG00000260288,2489
CTD-2535I10.1,ENSG00000260289,445
CTD-2033A16.2,ENSG00000260290,1402
FRG2GP,ENSG00000260291,615
RP11-715J22.6,ENSG00000260293,5616
RP11-395I6.3,ENSG00000260296,1157
RP11-429P3.4,ENSG00000260298,1082
RP11-505K9.4,ENSG00000260300,3055
RP11-973H7.1,ENSG00000260302,1273
RP11-203B7.2,ENSG00000260303,4159
RP11-388M20.6,ENSG00000260304,463
NTRK3-AS1,ENSG00000260305,2663
RP11-645C24.5,ENSG00000260306,1665
PABPC1P13,ENSG00000260307,1685
RP11-104C4.4,ENSG00000260308,214
RP11-27M24.2,ENSG00000260310,435
RP11-586K12.10,ENSG00000260311,2405
RP11-812E19.7,ENSG00000260312,346
MRC1,ENSG00000260314,5198
LA16c-306A4.2,ENSG00000260316,4728
RP11-48B3.4,ENSG00000260317,1805
COX6CP1,ENSG00000260318,215
RP11-339A11.2,ENSG00000260322,1976
HSPB9,ENSG00000260325,1922
RP11-467J12.1,ENSG00000260326,823
ACTR3BP3,ENSG00000260327,979
RP11-416I2.1,ENSG00000260328,3077
RP11-412D9.4,ENSG00000260329,1469
RP11-111J6.2,ENSG00000260331,819
RP11-50O21.1,ENSG00000260332,485
RP11-345J4.6,ENSG00000260335,152
RP11-386M24.6,ENSG00000260337,3889
LINC01570,ENSG00000260338,1107
HEXA-AS1,ENSG00000260339,2676
RP11-254F19.3,ENSG00000260340,598
RP11-80F22.6,ENSG00000260341,1123
RP11-1035H13.3,ENSG00000260342,764
LINC01043,ENSG00000260343,6897
RP11-56L13.6,ENSG00000260344,124
AC009052.12,ENSG00000260345,298
MOCS1P1,ENSG00000260347,1612
RP11-643C9.1,ENSG00000260348,385
RP11-473I1.5,ENSG00000260349,731
RP11-152P23.2,ENSG00000260350,430
RP11-382A20.6,ENSG00000260351,499
CTD-2288F12.1,ENSG00000260352,463
DNM1P34,ENSG00000260357,2305
RP11-533E19.5,ENSG00000260360,1257
CTD-2313J17.5,ENSG00000260361,1736
RP11-297M9.1,ENSG00000260362,660
RP11-256I9.3,ENSG00000260364,781
CTD-2639E6.4,ENSG00000260366,274
RP11-264B17.4,ENSG00000260367,1478
RP11-521I2.3,ENSG00000260368,1142
CTD-2526A2.2,ENSG00000260369,995
RP11-631M21.1,ENSG00000260370,390
RP11-343C2.9,ENSG00000260371,564
AQP4-AS1,ENSG00000260372,6944
RP11-299H22.4,ENSG00000260375,234
RP11-646E18.4,ENSG00000260377,1180
CTD-2583P5.1,ENSG00000260378,786
RP11-483K5.2,ENSG00000260379,456
RP11-429P3.5,ENSG00000260381,666
RP11-540B6.2,ENSG00000260382,965
RP11-450H6.3,ENSG00000260385,1923
LINC01225,ENSG00000260386,3760
RP11-463O9.6,ENSG00000260387,269
LINC00562,ENSG00000260388,2470
WBP11P1,ENSG00000260389,2972
RP11-575I8.1,ENSG00000260390,2084
RP11-71H17.7,ENSG00000260391,2538
RP11-1129I3.1,ENSG00000260392,1510
RP11-297L17.3,ENSG00000260393,286
LA16c-313D11.9,ENSG00000260394,1274
CTD-2649C14.1,ENSG00000260395,934
RP11-594N15.3,ENSG00000260398,3754
RP11-529J17.5,ENSG00000260399,682
RP11-119F7.5,ENSG00000260400,2295
RP11-800A3.4,ENSG00000260401,3361
RP11-56L13.1,ENSG00000260402,2484
RP11-616M22.1,ENSG00000260403,542
RP11-384K6.6,ENSG00000260404,4395
CTD-2576D5.2,ENSG00000260405,220
RP11-402F9.3,ENSG00000260406,465
RP11-403B2.7,ENSG00000260409,1602
RP11-505K9.3,ENSG00000260410,1015
RP11-420N3.2,ENSG00000260411,1580
RP11-438B23.2,ENSG00000260412,6881
RP11-231C14.6,ENSG00000260413,653
RP11-1437A8.2,ENSG00000260414,124
RP5-963E22.5,ENSG00000260416,1965
CTD-2542L18.1,ENSG00000260417,3455
RP3-406A7.7,ENSG00000260418,374
RP11-1437A8.3,ENSG00000260419,262
LA16c-444G7.2,ENSG00000260420,498
RP1-155D22.2,ENSG00000260422,1639
RP13-735L24.1,ENSG00000260423,4388
LA16c-316G12.2,ENSG00000260425,435
RP5-912I13.1,ENSG00000260426,1861
RP11-488I20.5,ENSG00000260427,913
SCX,ENSG00000260428,999
RP11-626G11.4,ENSG00000260430,841
RP11-382N13.6,ENSG00000260431,352
RP11-202D1.2,ENSG00000260433,1037
RP11-20I23.7,ENSG00000260436,287
RP11-405F3.2,ENSG00000260438,811
LMF1-AS1,ENSG00000260439,1448
LINC01544,ENSG00000260440,5168
RP11-96D1.7,ENSG00000260441,490
ATP2A1-AS1,ENSG00000260442,583
CTD-3057O21.1,ENSG00000260443,145
RP11-483E23.7,ENSG00000260444,167
CTD-3244O18.5,ENSG00000260445,54
RP11-304L19.2,ENSG00000260447,627
LCMT1-AS1,ENSG00000260448,1168
RP11-244B22.14,ENSG00000260449,511
RP11-523L20.1,ENSG00000260450,557
GEMIN8P2,ENSG00000260451,700
TPRKBP2,ENSG00000260452,475
RP11-367F23.2,ENSG00000260454,1395
NBAT1,ENSG00000260455,1940
C16orf95,ENSG00000260456,3670
RP11-723G8.1,ENSG00000260457,613
KCNJ18,ENSG00000260458,2196
FTLP14,ENSG00000260459,484
RP11-284F21.8,ENSG00000260460,1828
RP11-541N10.3,ENSG00000260461,2388
RP4-561L24.3,ENSG00000260464,1766
RP11-63M22.2,ENSG00000260465,1790
RP4-536B24.2,ENSG00000260466,522
RP11-405F3.4,ENSG00000260467,804
LINC01290,ENSG00000260468,502
C15orf59-AS1,ENSG00000260469,1575
RP11-834C11.11,ENSG00000260470,2157
AC009120.8,ENSG00000260471,499
CTD-2358C21.2,ENSG00000260472,211
RP11-923I11.4,ENSG00000260473,1027
RP11-85A1.3,ENSG00000260475,864
RP11-254F7.1,ENSG00000260476,1248
LINC01584,ENSG00000260477,1427
RP11-142G1.1,ENSG00000260478,630
RP11-556H2.3,ENSG00000260479,433
RP11-488I20.4,ENSG00000260480,541
CTD-2196E14.9,ENSG00000260482,3315
RP11-151H2.1,ENSG00000260483,277
RP11-1081M5.2,ENSG00000260484,2172
RP11-297C4.3,ENSG00000260487,528
RP11-166B2.7,ENSG00000260488,601
RP11-265N6.3,ENSG00000260490,507
CISTR,ENSG00000260492,918
RP11-219B4.7,ENSG00000260493,1540
AC002310.10,ENSG00000260494,723
RP11-55K13.1,ENSG00000260495,2693
RP11-161M6.3,ENSG00000260496,1383
CTB-55P19.1,ENSG00000260497,142
RP4-536B24.4,ENSG00000260498,802
CTD-3193O13.1,ENSG00000260500,506
RP11-558A11.3,ENSG00000260504,469
RP11-410C4.5,ENSG00000260505,2912
RP11-356C4.3,ENSG00000260507,416
RP11-271M24.2,ENSG00000260509,1315
AC004381.7,ENSG00000260510,351
RP11-556H2.2,ENSG00000260511,377
RP11-368N21.1,ENSG00000260514,309
CTD-2199O4.3,ENSG00000260515,2508
RP11-17M15.4,ENSG00000260516,242
RP11-426C22.5,ENSG00000260517,3068
BMS1P8,ENSG00000260518,1808
RP11-109E24.2,ENSG00000260519,433
RP11-510M2.6,ENSG00000260520,440
CTD-2576F9.1,ENSG00000260521,1441
RP11-352B15.5,ENSG00000260522,262
CYP3A52P,ENSG00000260524,91
RP11-812E19.10,ENSG00000260525,348
RP11-73K9.2,ENSG00000260526,2036
FAM157C,ENSG00000260528,5078
RP11-558A11.2,ENSG00000260530,416
LA16c-381G6.1,ENSG00000260532,1773
RP11-1006G14.4,ENSG00000260534,2155
RP5-1085F17.4,ENSG00000260536,459
RP11-529K1.3,ENSG00000260537,887
FAM108A9P,ENSG00000260540,574
LA16c-429E7.1,ENSG00000260541,220
RP13-379O24.2,ENSG00000260542,2188
CTB-134F13.1,ENSG00000260545,415
RP6-24A23.6,ENSG00000260548,563
MT1L,ENSG00000260549,411
RP11-457I16.2,ENSG00000260550,699
RP11-350A1.1,ENSG00000260551,4824
RP11-49I11.1,ENSG00000260552,609
RP11-728K20.2,ENSG00000260555,3044
RP11-63M22.1,ENSG00000260558,536
RP13-516M14.1,ENSG00000260563,1195
RP11-403N16.3,ENSG00000260564,3007
CTD-2270P14.1,ENSG00000260565,8966
RP11-20G6.3,ENSG00000260566,2768
CTD-2358C21.3,ENSG00000260568,538
RP11-669I1.1,ENSG00000260569,1463
RP11-24N18.1,ENSG00000260570,295
BNIP3P5,ENSG00000260571,498
RP11-16N11.2,ENSG00000260572,1715
RP11-21B23.3,ENSG00000260573,517
RP11-801I18.1,ENSG00000260574,87
RP11-56L13.7,ENSG00000260575,262
EIF5A2P1,ENSG00000260576,460
RP11-615I2.2,ENSG00000260577,1682
CTD-2541J13.1,ENSG00000260578,3176
RP11-382A20.2,ENSG00000260579,396
RP11-142A12.1,ENSG00000260580,717
CTB-113P19.4,ENSG00000260581,1567
TPST2P1,ENSG00000260582,1102
AP000223.42,ENSG00000260583,557
RP11-1166P10.7,ENSG00000260584,298
RP13-192B19.2,ENSG00000260585,4997
RP11-592N21.2,ENSG00000260586,698
RP11-930P14.2,ENSG00000260588,1770
STAM-AS1,ENSG00000260589,2595
RP11-244B22.7,ENSG00000260590,400
CTA-363E6.6,ENSG00000260592,633
RP11-432I5.2,ENSG00000260593,465
CTD-2055G21.1,ENSG00000260594,452
OR4C49P,ENSG00000260595,900
DUX4,ENSG00000260596,2036
AC012531.25,ENSG00000260597,2680
RP11-80F22.13,ENSG00000260598,781
CTC-457E21.1,ENSG00000260599,3355
RP11-109D24.1,ENSG00000260600,1995
RP11-552C15.1,ENSG00000260601,520
HMGN2P40,ENSG00000260602,391
GS1-21A4.1,ENSG00000260603,420
RP1-140K8.5,ENSG00000260604,7060
RP11-883G14.3,ENSG00000260605,584
RP11-382A20.7,ENSG00000260608,421
RP11-989E6.11,ENSG00000260610,802
RP11-352B15.2,ENSG00000260611,1319
RP11-432I5.4,ENSG00000260612,1018
RP3-522J7.6,ENSG00000260613,1567
RP11-491F9.1,ENSG00000260614,654
WI2-1528O10.1,ENSG00000260615,471
RP11-327F22.4,ENSG00000260616,814
RP5-1142A6.7,ENSG00000260617,558
RP11-23N2.4,ENSG00000260618,1211
RP11-775C24.3,ENSG00000260619,2455
RP11-883G14.4,ENSG00000260620,511
RP11-413H22.2,ENSG00000260621,549
RP11-690I21.3,ENSG00000260622,497
RP11-24D15.1,ENSG00000260624,484
RP11-452L6.7,ENSG00000260625,655
RP11-23E10.3,ENSG00000260626,560
RP11-1166P10.1,ENSG00000260628,2227
BGLT3,ENSG00000260629,994
SNAI3-AS1,ENSG00000260630,5037
RBM22P12,ENSG00000260631,1255
RP11-375I20.6,ENSG00000260633,1946
RP11-521O16.1,ENSG00000260634,1472
RP11-21M24.3,ENSG00000260635,423
RP11-439L8.5,ENSG00000260636,354
RP11-602M11.4,ENSG00000260639,338
KB-1000E4.2,ENSG00000260640,463
RP11-1299A16.3,ENSG00000260641,5647
RP11-717I24.1,ENSG00000260642,251
RP11-303E16.8,ENSG00000260643,773
HERC2P5,ENSG00000260644,6078
RP11-250B2.5,ENSG00000260645,2123
LA16c-385E7.1,ENSG00000260646,682
RP1-178F10.1,ENSG00000260647,749
RP11-133K1.7,ENSG00000260648,4028
RP11-56L13.4,ENSG00000260649,220
RP11-403P17.2,ENSG00000260650,555
AF213884.2,ENSG00000260651,479
RP11-114G11.5,ENSG00000260653,3154
RP11-315D16.4,ENSG00000260657,736
RP11-368L12.1,ENSG00000260658,813
RP11-46C24.6,ENSG00000260659,403
RP11-69H7.2,ENSG00000260660,1306
RP11-152L20.3,ENSG00000260661,1304
RP11-626K17.2,ENSG00000260662,97
AC004158.3,ENSG00000260664,5253
RP11-744D14.1,ENSG00000260668,554
AL136419.6,ENSG00000260669,3045
RP11-447M4.1,ENSG00000260670,2977
RP11-278A23.2,ENSG00000260671,338
RP11-1006G14.1,ENSG00000260672,2441
RP4-529N6.2,ENSG00000260673,573
RP11-591L14.2,ENSG00000260674,158
CTD-2576D5.3,ENSG00000260675,497
LINC01541,ENSG00000260676,3105
RP11-546O6.4,ENSG00000260677,1728
RP11-146F11.4,ENSG00000260678,424
RP11-643C9.2,ENSG00000260679,299
RP11-80F22.1,ENSG00000260680,919
CTA-363E6.5,ENSG00000260681,665
7SK,ENSG00000260682,318
CTD-2076M15.1,ENSG00000260683,1900
RP11-326L17.1,ENSG00000260685,681
CTB-36H16.2,ENSG00000260686,2178
RP11-44L9.2,ENSG00000260687,375
RP11-44I10.5,ENSG00000260688,181
HNRNPA3P11,ENSG00000260689,934
CYCSP39,ENSG00000260690,309
ANKRD20A1,ENSG00000260691,3887
AC026150.8,ENSG00000260693,701
RP11-556H2.4,ENSG00000260694,476
RP11-513N24.1,ENSG00000260695,2673
RP11-439E19.9,ENSG00000260698,2968
RP11-449J10.1,ENSG00000260701,579
LA16c-349E11.1,ENSG00000260702,661
LINC00543,ENSG00000260704,1845
RP11-525K10.1,ENSG00000260706,755
CTA-29F11.1,ENSG00000260708,670
RP11-616M22.7,ENSG00000260710,320
RP11-747H7.3,ENSG00000260711,6943
RP11-266L9.1,ENSG00000260714,4007
RP11-744D14.2,ENSG00000260715,1406
AC009133.17,ENSG00000260719,1656
LINC01243,ENSG00000260720,721
AF067845.1,ENSG00000260721,1192
VN1R67P,ENSG00000260722,913
RP11-165M1.2,ENSG00000260723,448
VN1R69P,ENSG00000260724,562
AC005307.1,ENSG00000260725,1570
KLF8P1,ENSG00000260726,1061
SLC7A5P1,ENSG00000260727,537
RP11-106M3.2,ENSG00000260729,4374
KRT8P22,ENSG00000260731,1415
RP11-264L1.4,ENSG00000260733,719
RP11-510M2.4,ENSG00000260734,894
RP11-72I8.1,ENSG00000260735,2598
LINC01227,ENSG00000260737,2141
LINC00554,ENSG00000260738,3011
RP11-2F9.4,ENSG00000260739,545
AC026471.6,ENSG00000260740,578
CTC-391G2.1,ENSG00000260741,481
RP11-366L5.1,ENSG00000260742,3813
RP11-255C15.3,ENSG00000260743,1566
RP11-329J18.3,ENSG00000260744,764
RP11-14K3.1,ENSG00000260746,2755
RP11-421N8.1,ENSG00000260747,442
RP11-482M8.1,ENSG00000260750,1356
CTD-2196E14.6,ENSG00000260751,1024
RP11-403P17.3,ENSG00000260755,511
RP11-609N14.1,ENSG00000260756,1313
RP11-120K18.2,ENSG00000260757,1767
RP11-553E24.3,ENSG00000260758,339
RP11-677O4.2,ENSG00000260759,3710
PWRN3,ENSG00000260760,849
RP11-184E9.2,ENSG00000260761,1513
ACSM5P1,ENSG00000260762,2438
RP11-445O3.3,ENSG00000260763,3300
RP11-475D10.5,ENSG00000260764,144
CES1P2,ENSG00000260765,1242
RP11-226L15.5,ENSG00000260766,1842
RP11-491F9.5,ENSG00000260769,1827
RP1-39J2.1,ENSG00000260771,659
RP11-311C24.1,ENSG00000260772,1588
RP11-352G18.2,ENSG00000260773,500
CTD-2083E4.4,ENSG00000260774,2881
RP11-114H24.2,ENSG00000260776,3175
CTD-2008P7.1,ENSG00000260777,2736
RP11-304L19.13,ENSG00000260778,980
RP11-856M7.1,ENSG00000260779,3566
RP11-580I1.1,ENSG00000260780,556
ARHGAP23P1,ENSG00000260781,2080
RP11-480G7.2,ENSG00000260782,1836
AC026150.6,ENSG00000260784,1156
CASC17,ENSG00000260785,2059
RP11-112L7.1,ENSG00000260786,3258
RP11-298D21.1,ENSG00000260788,1833
RP11-21M24.2,ENSG00000260790,1455
RP11-982M15.8,ENSG00000260792,3816
RP5-882C2.2,ENSG00000260793,2012
RP11-107C10.1,ENSG00000260795,298
RP11-1348G14.5,ENSG00000260796,540
CTD-2336H13.1,ENSG00000260797,663
RP11-354M1.2,ENSG00000260798,562
KRT8P50,ENSG00000260799,1438
LINC00890,ENSG00000260802,4758
Z84812.4,ENSG00000260803,773
PKI55,ENSG00000260804,3148
RP11-61J19.5,ENSG00000260805,1899
RP11-872J21.3,ENSG00000260806,1512
RP11-161M6.2,ENSG00000260807,3905
CTD-2007L18.5,ENSG00000260808,1094
CTD-2144E22.10,ENSG00000260809,1518
CTD-2547L24.4,ENSG00000260810,705
OR4C45,ENSG00000260811,921
RARRES2P7,ENSG00000260812,469
RP11-107F6.3,ENSG00000260814,510
RP11-24M17.3,ENSG00000260815,495
RP11-319G9.3,ENSG00000260816,4284
RP11-382N13.4,ENSG00000260817,358
UNGP1,ENSG00000260818,1261
GS1-358P8.4,ENSG00000260822,4951
RP11-249C24.10,ENSG00000260823,444
RP11-1437A8.4,ENSG00000260827,2486
HMGB3P32,ENSG00000260828,561
RP11-524O1.4,ENSG00000260830,629
CTD-3253I12.1,ENSG00000260832,1493
RP11-256I9.2,ENSG00000260834,1464
RP11-468I15.1,ENSG00000260835,572
RP11-152F13.10,ENSG00000260836,880
RP11-434B12.1,ENSG00000260837,1553
RP11-531A24.3,ENSG00000260838,3296
RP11-60H5.1,ENSG00000260840,3137
CTC-205M6.5,ENSG00000260841,3088
RP11-578F21.9,ENSG00000260844,712
RP11-586K12.4,ENSG00000260845,866
RP11-488I20.7,ENSG00000260846,832
RP11-17M15.1,ENSG00000260847,866
CTD-2009A10.1,ENSG00000260848,532
RP11-437L7.1,ENSG00000260850,456
RP11-403P17.5,ENSG00000260851,843
FBXL19-AS1,ENSG00000260852,3951
RP11-264B17.2,ENSG00000260853,1092
CTD-2144E22.8,ENSG00000260854,552
RP11-439E19.10,ENSG00000260855,3472
RP11-80F22.15,ENSG00000260857,459
RP11-558A11.1,ENSG00000260858,463
RP11-254F19.2,ENSG00000260859,260
RP11-615I2.3,ENSG00000260860,893
RP4-576H24.4,ENSG00000260861,1283
RP11-22H5.2,ENSG00000260862,4037
CYP2C60P,ENSG00000260863,139
FAM108A8P,ENSG00000260864,595
CTA-331F8.1,ENSG00000260865,357
RP11-626K17.5,ENSG00000260866,1389
RP11-459F6.1,ENSG00000260867,330
RP11-394I13.1,ENSG00000260868,1884
AC002310.13,ENSG00000260869,377
RP11-358M11.4,ENSG00000260870,521
CTD-2373J6.1,ENSG00000260871,896
RP11-680G24.5,ENSG00000260872,2383
RP11-715J22.4,ENSG00000260874,879
LINC01229,ENSG00000260876,2409
RP11-211G23.2,ENSG00000260877,371
RP11-320H14.1,ENSG00000260878,668
RP11-483I13.5,ENSG00000260879,1566
HCCAT5,ENSG00000260880,1079
RP11-10K17.3,ENSG00000260882,438
VN1R65P,ENSG00000260883,808
AC009120.5,ENSG00000260884,513
TAT-AS1,ENSG00000260886,873
CASC22,ENSG00000260887,1076
CKBP1,ENSG00000260889,1086
RP11-96D1.5,ENSG00000260891,460
CTD-2026K11.1,ENSG00000260892,563
CTD-2012K14.4,ENSG00000260894,207
RP11-554A11.7,ENSG00000260895,622
RP11-314O13.1,ENSG00000260896,2538
DNM1P30,ENSG00000260897,452
ADPGK-AS1,ENSG00000260898,3138
RP11-2C24.4,ENSG00000260899,883
RP11-19N8.3,ENSG00000260900,163
RP11-95M5.1,ENSG00000260902,3830
XKR7,ENSG00000260903,7844
RP11-105C19.1,ENSG00000260905,375
AC008088.4,ENSG00000260907,840
CTB-134H23.3,ENSG00000260908,2180
RP11-93O14.1,ENSG00000260909,398
LINC00565,ENSG00000260910,2331
RP11-196G11.2,ENSG00000260911,449
RP11-363E7.4,ENSG00000260912,1965
LINC01254,ENSG00000260913,3225
RP11-343C2.11,ENSG00000260914,1284
CCPG1,ENSG00000260916,8790
RP11-57H14.4,ENSG00000260917,4237
RP11-731J8.2,ENSG00000260918,7000
CTD-3154N5.1,ENSG00000260919,498
RP1-228H13.5,ENSG00000260920,2449
RP11-989E6.8,ENSG00000260921,650
RP11-538I12.3,ENSG00000260922,652
AC137934.1,ENSG00000260923,3154
LINC01311,ENSG00000260924,1445
RP11-380D11.2,ENSG00000260926,709
RP11-459F6.3,ENSG00000260927,577
SPCS2P1,ENSG00000260928,679
RP11-327F22.1,ENSG00000260929,640
RP11-214L13.1,ENSG00000260930,2310
RP11-483P21.6,ENSG00000260932,563
RP11-164A6.1,ENSG00000260933,604
CTA-363E6.7,ENSG00000260934,510
FTO-IT1,ENSG00000260936,1223
RP11-548M13.1,ENSG00000260937,518
RP11-467J12.3,ENSG00000260939,892
RP4-575N6.5,ENSG00000260940,592
LINC00622,ENSG00000260941,1570
CAPN10-AS1,ENSG00000260942,4000
RP11-476D10.1,ENSG00000260943,1951
FOXC2-AS1,ENSG00000260944,319
RP11-916L7.1,ENSG00000260945,551
RP11-384P7.7,ENSG00000260947,3528
RP11-552M11.8,ENSG00000260948,2023
KB-1836B5.1,ENSG00000260949,911
RP5-978I12.1,ENSG00000260951,1669
RP11-426C22.6,ENSG00000260953,561
LA16c-425C2.1,ENSG00000260954,404
RP11-30L15.6,ENSG00000260955,440
RP11-299H22.7,ENSG00000260957,592
RP11-488I20.8,ENSG00000260958,1262
RP11-350A1.2,ENSG00000260959,472
LINC00557,ENSG00000260962,1279
RP11-297L17.2,ENSG00000260963,1137
CTC-661I16.1,ENSG00000260965,455
RP11-690D19.3,ENSG00000260966,5113
RARRES2P5,ENSG00000260967,466
RP11-190D6.2,ENSG00000260969,443
RP11-295D22.1,ENSG00000260970,1463
RP11-504A18.1,ENSG00000260971,1351
RP1-58B11.1,ENSG00000260972,1697
RP11-105C19.2,ENSG00000260973,1666
RP11-586K12.8,ENSG00000260974,262
RP11-142G1.3,ENSG00000260975,559
GS1-120K12.4,ENSG00000260976,1091
RP11-333I13.1,ENSG00000260977,2463
MKRN3-AS1,ENSG00000260978,566
RP11-77H9.8,ENSG00000260979,427
RP11-315A16.1,ENSG00000260981,427
RP11-150D5.2,ENSG00000260983,739
FGFR3P5,ENSG00000260984,886
RP11-854K16.3,ENSG00000260986,510
RP11-285A1.1,ENSG00000260988,1931
LA16c-395F10.2,ENSG00000260989,485
RP3-518E13.2,ENSG00000260990,847
RP11-616M22.9,ENSG00000260991,299
DOCK9-AS2,ENSG00000260992,807
RP11-14K3.3,ENSG00000260994,913
RP11-165H23.1,ENSG00000260995,2432
RP13-122B23.8,ENSG00000260996,1854
RP4-647J21.1,ENSG00000260997,1911
RP11-521L9.1,ENSG00000260999,260
RP11-534L20.5,ENSG00000261000,509
RP11-546B15.1,ENSG00000261002,988
RP1-140C12.2,ENSG00000261003,5187
RP11-382N13.3,ENSG00000261007,892
LINC01572,ENSG00000261008,4752
RP11-1437A8.5,ENSG00000261009,2239
RARRES2P6,ENSG00000261010,442
RP11-96C23.11,ENSG00000261011,1740
RP11-116D2.1,ENSG00000261012,1605
CTD-2050B12.1,ENSG00000261013,795
RP11-370P15.2,ENSG00000261014,443
RP11-3M1.3,ENSG00000261017,325
LL09NC01-254D11.1,ENSG00000261018,1990
RP11-111K18.2,ENSG00000261019,1368
RP11-744K17.1,ENSG00000261020,4710
