ID	Symbol	Entrez_Gene_ID	Geneid	hgnc_symbol	entrezgene_id	biotype
ILMN_1727495	L3MBTL3	84456	ENSG00000198945	L3MBTL3	84456	protein_coding
ILMN_1741994	L3MBTL3	84456	ENSG00000198945	L3MBTL3	84456	protein_coding
ILMN_1678710	PHYHIPL	84457	ENSG00000165443	PHYHIPL	84457	protein_coding
ILMN_2062381	LCOR	84458	ENSG00000196233	LCOR	84458	protein_coding
ILMN_1689817	LCOR	84458	ENSG00000196233	LCOR	84458	protein_coding
ILMN_1738536	ZMAT1	84460	ENSG00000166432	ZMAT1	84460	protein_coding
ILMN_1661010	ZMAT1	84460	ENSG00000166432	ZMAT1	84460	protein_coding
ILMN_1813264	ZMAT1	84460	ENSG00000166432	ZMAT1	84460	protein_coding
ILMN_2407811	NEURL4	84461	ENSG00000215041	NEURL4	84461	protein_coding
ILMN_1732885	BTBD12	84464	ENSG00000188827	SLX4	84464	protein_coding
ILMN_1787179	MEGF11	84465	ENSG00000157890	MEGF11	84465	protein_coding
ILMN_2146389	MEGF10	84466	ENSG00000145794	MEGF10	84466	protein_coding
ILMN_1652306	MEGF10	84466	ENSG00000145794	MEGF10	84466	protein_coding
ILMN_1719755	FBN3	84467	ENSG00000142449	FBN3	84467	protein_coding
ILMN_1679641	FAM120B	84498	ENSG00000112584	FAM120B	84498	protein_coding
ILMN_1703284	SPIRE2	84501	ENSG00000204991	SPIRE2	84501	protein_coding
ILMN_1758829	JPH4	84502	ENSG00000092051	JPH4	84502	protein_coding
ILMN_1786989	NKX6-2	84504	ENSG00000148826	NKX6-2	84504	protein_coding
ILMN_1675406	PPAPDC1B	84513	ENSG00000147535	PLPP5	84513	protein_coding
ILMN_1746378	GHDC	84514	ENSG00000167925	GHDC	84514	protein_coding
ILMN_1798581	MCM8	84515	ENSG00000125885	MCM8	84515	protein_coding
ILMN_2407124	MCM8	84515	ENSG00000125885	MCM8	84515	protein_coding
ILMN_1702221	MCM8	84515	ENSG00000125885	MCM8	84515	protein_coding
ILMN_1666192	DCTN5	84516	ENSG00000166847	DCTN5	84516	protein_coding
ILMN_1782810	ARPM1	84517	ENSG00000184378	ACTRT3	84517	protein_coding
ILMN_1803838	CNFN	84518	ENSG00000105427	CNFN	84518	protein_coding
ILMN_1784203	ACRBP	84519	ENSG00000111644	ACRBP	84519	protein_coding
ILMN_1685781	C14orf142	84520	ENSG00000170270	GON7	84520	protein_coding
ILMN_3238036	JAGN1	84522	ENSG00000171135	JAGN1	84522	protein_coding
ILMN_1657837	ZC3H8	84524	ENSG00000144161	ZC3H8	84524	protein_coding
ILMN_1735570	HOPX	84525	ENSG00000171476	HOPX	84525	protein_coding
ILMN_1766643	HOPX	84525	ENSG00000171476	HOPX	84525	protein_coding
ILMN_2316236	HOPX	84525	ENSG00000171476	HOPX	84525	protein_coding
ILMN_1677785	ZNF559	84527	ENSG00000188321	ZNF559	84527	protein_coding
ILMN_3243976	RHOXF2	84528	ENSG00000131721	RHOXF2	84528	protein_coding
ILMN_1747217	C15orf41	84529	ENSG00000186073	CDIN1	84529	protein_coding
ILMN_1811820	SRRM4	84530	ENSG00000139767	SRRM4	84530	protein_coding
ILMN_1752269	ACSS1	84532	ENSG00000154930	ACSS1	84532	protein_coding
ILMN_1808602	C21orf67	84536	ENSG00000183250	LINC01547	84536	lncRNA
ILMN_2383150	MCHR2	84539	ENSG00000152034	MCHR2	84539	protein_coding
ILMN_1710322	MCHR2	84539	ENSG00000152034	MCHR2	84539	protein_coding
ILMN_1716272	KBTBD8	84541	ENSG00000163376	KBTBD8	84541	protein_coding
ILMN_1735063	KIAA1841	84542	ENSG00000162929	KIAA1841	84542	protein_coding
ILMN_1700477	MRPL43	84545	ENSG00000055950	MRPL43	84545	protein_coding
ILMN_2258774	MRPL43	84545	ENSG00000055950	MRPL43	84545	protein_coding
ILMN_1652147	MRPL43	84545	ENSG00000055950	MRPL43	84545	protein_coding
ILMN_1791949	PGBD1	84547	ENSG00000137338	PGBD1	84547	protein_coding
ILMN_1738276	TMEM185A	84548	ENSG00000269556	TMEM185A	84548	protein_coding
ILMN_2140389	TMEM185A	84548	ENSG00000269556	TMEM185A	84548	protein_coding
ILMN_1777139	MAK16	84549	ENSG00000198042	MAK16	84549	protein_coding
ILMN_1724877	PARD6G	84552	ENSG00000178184	PARD6G	84552	protein_coding
ILMN_1674344	PARD6G	84552	ENSG00000178184	PARD6G	84552	protein_coding
ILMN_1715096	C6orf168	84553	ENSG00000146267	FAXC	84553	protein_coding
ILMN_1776188	MAP1LC3A	84557	ENSG00000101460	MAP1LC3A	84557	protein_coding
ILMN_1711986	MAP1LC3A	84557	ENSG00000101460	MAP1LC3A	84557	protein_coding
ILMN_1772958	MAP1LC3A	84557	ENSG00000101460	MAP1LC3A	84557	protein_coding
ILMN_2091113	GOLGA2LY1	84559	ENSG00000239533	GOLGA2P2Y	84559	transcribed_unprocessed_pseudogene
ILMN_1745345	MT4	84560	ENSG00000102891	MT4	84560	protein_coding
ILMN_1762529	SLC12A8	84561	ENSG00000221955	SLC12A8	84561	protein_coding
ILMN_2111445	LYZL1	84569	ENSG00000120563	LYZL1	84569	protein_coding
ILMN_2399933	COL25A1	84570	ENSG00000188517	COL25A1	84570	protein_coding
ILMN_1666523	COL25A1	84570	ENSG00000188517	COL25A1	84570	protein_coding
ILMN_1791112	COL25A1	84570	ENSG00000188517	COL25A1	84570	protein_coding
ILMN_1764230	GNPTG	84572	ENSG00000090581	GNPTG	84572	protein_coding
ILMN_1745154	PARD6B	84612	ENSG00000124171	PARD6B	84612	protein_coding
ILMN_1785960	ZBTB37	84614	ENSG00000185278	ZBTB37	84614	protein_coding
ILMN_1714010	KRTAP4-4	84616	ENSG00000171396	KRTAP4-4	84616	protein_coding
ILMN_1702636	TUBB6	84617	ENSG00000176014	TUBB6	84617	protein_coding
ILMN_1699489	TUBB6	84617	ENSG00000176014	TUBB6	84617	protein_coding
ILMN_1815796	NT5C1A	84618	ENSG00000116981	NT5C1A	84618	protein_coding
ILMN_2344079	ZGPAT	84619	ENSG00000197114	ZGPAT	84619	protein_coding
ILMN_1808147	ZGPAT	84619	ENSG00000197114	ZGPAT	84619	protein_coding
ILMN_1699321	ZGPAT	84619	ENSG00000197114	ZGPAT	84619	protein_coding
ILMN_1794643	ZGPAT	84619	ENSG00000197114	ZGPAT	84619	protein_coding
ILMN_1797102	ST6GAL2	84620	ENSG00000144057	ST6GAL2	84620	protein_coding
ILMN_1674541	KIRREL3	84623	ENSG00000149571	KIRREL3	84623	protein_coding
ILMN_2163873	FNDC1	84624	ENSG00000164694	FNDC1	84624	protein_coding
ILMN_1734653	FNDC1	84624	ENSG00000164694	FNDC1	84624	protein_coding
ILMN_1776631	KIAA1862	84626	ENSG00000133619	KRBA1	84626	protein_coding
ILMN_3239060	KRBA1	84626	ENSG00000133619	KRBA1	84626	protein_coding
ILMN_1806448	NTNG2	84628	ENSG00000196358	NTNG2	84628	protein_coding
ILMN_1763231	TTBK1	84630	ENSG00000146216	TTBK1	84630	protein_coding
ILMN_1795170	SLITRK2	84631	ENSG00000185985	SLITRK2	84631	protein_coding
ILMN_1730995	AFAP1L2	84632	ENSG00000169129	AFAP1L2	84632	protein_coding
ILMN_2404917	AFAP1L2	84632	ENSG00000169129	AFAP1L2	84632	protein_coding
ILMN_1673521	KISS1R	84634	ENSG00000116014	KISS1R	84634	protein_coding
ILMN_2055609	GPR174	84636	ENSG00000147138	GPR174	84636	protein_coding
ILMN_1715404	GPR174	84636	ENSG00000147138	GPR174	84636	protein_coding
ILMN_2359733	IL1F10	84639	ENSG00000136697	IL1F10	84639	protein_coding
ILMN_1790556	IL1F10	84639	ENSG00000136697	IL1F10	84639	protein_coding
ILMN_1704876	USP38	84640	ENSG00000170185	USP38	84640	protein_coding
ILMN_1737964	HIATL1	84641	ENSG00000148110	MFSD14B	84641	protein_coding
ILMN_1652181	KIF2B	84643	ENSG00000141200	KIF2B	84643	protein_coding
ILMN_2135537	KIF2B	84643	ENSG00000141200	KIF2B	84643	protein_coding
ILMN_1721338	C22orf23	84645	ENSG00000128346	C22orf23	84645	protein_coding
ILMN_1808487	PLA2G12B	84647	ENSG00000138308	PLA2G12B	84647	protein_coding
ILMN_1718395	LCE3D	84648	ENSG00000163202	LCE3D	84648	protein_coding
ILMN_1681520	DGAT2	84649	ENSG00000062282	DGAT2	84649	protein_coding
ILMN_1720984	SPINK7	84651	ENSG00000145879	SPINK7	84651	protein_coding
ILMN_1761016	SPZ1	84654	ENSG00000164299	SPZ1	84654	protein_coding
ILMN_1703153	N-PAC	84656	ENSG00000140632	GLYR1	84656	protein_coding
ILMN_2124236	C3orf42	84657	ENSG00000231177	LINC00852	84657	lncRNA
ILMN_1723254	C3orf42	84657	ENSG00000231177	LINC00852	84657	lncRNA
ILMN_2348487	EMR3	84658	ENSG00000131355	ADGRE3	84658	protein_coding
ILMN_1755873	EMR3	84658	ENSG00000131355	ADGRE3	84658	protein_coding
ILMN_1712849	RNASE7	84659	ENSG00000165799	RNASE7	84659	protein_coding
ILMN_1663370	CCDC62	84660	ENSG00000130783	CCDC62	84660	protein_coding
ILMN_1701905	CCDC62	84660	ENSG00000130783	CCDC62	84660	protein_coding
ILMN_2131882	DPY30	84661	ENSG00000162961	DPY30	84661	protein_coding
ILMN_2131880	DPY30	84661	ENSG00000162961	DPY30	84661	protein_coding
ILMN_1710985	GLIS2	84662	ENSG00000126603	GLIS2	84662	protein_coding
ILMN_2191803	MYPN	84665	ENSG00000138347	MYPN	84665	protein_coding
ILMN_1758272	MYPN	84665	ENSG00000138347	MYPN	84665	protein_coding
ILMN_1787379	RETNLB	84666	ENSG00000163515	RETNLB	84666	protein_coding
ILMN_3307777	RETNLB	84666	ENSG00000163515	RETNLB	84666	protein_coding
ILMN_2061768	HES7	84667	ENSG00000179111	HES7	84667	protein_coding
ILMN_2075578	FAM126A	84668	ENSG00000122591	FAM126A	84668	protein_coding
ILMN_1691980	FAM126A	84668	ENSG00000122591	FAM126A	84668	protein_coding
ILMN_1804743	USP32	84669	ENSG00000170832	USP32	84669	protein_coding
ILMN_1653337	USP32	84669	ENSG00000170832	USP32	84669	protein_coding
ILMN_1779522	ZNF347	84671	ENSG00000197937	ZNF347	84671	protein_coding
ILMN_2211956	TTTY6	84672	ENSG00000131538	TTTY6	84672	lncRNA
ILMN_2211959	TTTY6	84672	ENSG00000131538	TTTY6	84672	lncRNA
ILMN_2087817	TTTY8	84673	ENSG00000183385	TTTY8	84673	lncRNA
ILMN_1779854	CARD6	84674	ENSG00000132357	CARD6	84674	protein_coding
ILMN_2347622	TRIM55	84675	ENSG00000147573	TRIM55	84675	protein_coding
ILMN_1672479	TRIM55	84675	ENSG00000147573	TRIM55	84675	protein_coding
ILMN_1702712	TRIM55	84675	ENSG00000147573	TRIM55	84675	protein_coding
ILMN_1702489	TRIM63	84676	ENSG00000158022	TRIM63	84676	protein_coding
ILMN_1758066	DSCR8	84677	ENSG00000198054	DSCR8	84677	lncRNA
ILMN_1698117	DSCR8	84677	ENSG00000198054	DSCR8	84677	lncRNA
ILMN_1763901	DSCR8	84677	ENSG00000198054	DSCR8	84677	lncRNA
ILMN_1794260	FBXL10	84678	ENSG00000089094	KDM2B	84678	protein_coding
ILMN_1651464	KDM2B	84678	ENSG00000089094	KDM2B	84678	protein_coding
ILMN_1658232	FBXL10	84678	ENSG00000089094	KDM2B	84678	protein_coding
ILMN_1774806	SLC9A7	84679	ENSG00000065923	SLC9A7	84679	protein_coding
ILMN_2154287	PHACS	84680	ENSG00000110455	ACCS	84680	protein_coding
ILMN_3187680	ACCS	84680	ENSG00000110455	ACCS	84680	protein_coding
ILMN_1697820	HINT2	84681	ENSG00000137133	HINT2	84681	protein_coding
ILMN_1795388	INSM2	84684	ENSG00000168348	INSM2	84684	protein_coding
ILMN_1688865	PPP1R9B	84687	ENSG00000108819	PPP1R9B	84687	protein_coding
ILMN_2365023	C9orf24	84688	ENSG00000164972	C9orf24	84688	protein_coding
ILMN_1763695	C9orf24	84688	ENSG00000164972	C9orf24	84688	protein_coding
ILMN_1807009	C9orf24	84688	ENSG00000164972	C9orf24	84688	protein_coding
ILMN_2382500	MS4A14	84689	ENSG00000166928	MS4A14	84689	protein_coding
ILMN_1726189	MS4A14	84689	ENSG00000166928	MS4A14	84689	protein_coding
ILMN_2171934	SPATA22	84690	ENSG00000141255	SPATA22	84690	protein_coding
ILMN_1659464	FAM71F1	84691	ENSG00000135248	FAM71F1	84691	protein_coding
ILMN_1707311	CCDC54	84692	ENSG00000138483	CCDC54	84692	protein_coding
ILMN_1735347	MCEE	84693	ENSG00000124370	MCEE	84693	protein_coding
ILMN_2200210	GJA10	84694	ENSG00000135355	GJA10	84694	protein_coding
ILMN_1733515	LOXL3	84695	ENSG00000115318	LOXL3	84695	protein_coding
ILMN_1743371	ABHD1	84696	ENSG00000143994	ABHD1	84696	protein_coding
ILMN_1747105	CAPS2	84698	ENSG00000180881	CAPS2	84698	protein_coding
ILMN_3307742	CAPS2	84698	ENSG00000180881	CAPS2	84698	protein_coding
ILMN_1779524	CREB3L3	84699	ENSG00000060566	CREB3L3	84699	protein_coding
ILMN_1704245	MYO18B	84700	ENSG00000133454	MYO18B	84700	protein_coding
ILMN_1815634	COX4I2	84701	ENSG00000131055	COX4I2	84701	protein_coding
ILMN_1748894	GTPBP3	84705	ENSG00000130299	GTPBP3	84705	protein_coding
ILMN_1686587	GTPBP3	84705	ENSG00000130299	GTPBP3	84705	protein_coding
ILMN_1777156	GTPBP3	84705	ENSG00000130299	GTPBP3	84705	protein_coding
ILMN_1684158	GPT2	84706	ENSG00000166123	GPT2	84706	protein_coding
ILMN_2181892	BEX2	84707	ENSG00000133134	BEX2	84707	protein_coding
ILMN_1713841	LNX1	84708	ENSG00000072201	LNX1	84708	protein_coding
ILMN_1793025	OSAP	84709	ENSG00000137463	MGARP	84709	protein_coding
ILMN_3236160	C4orf49	84709	ENSG00000137463	MGARP	84709	protein_coding
ILMN_2072101	C4orf49	84709	ENSG00000137463	MGARP	84709	protein_coding
ILMN_1681927	HDGF2	84717	ENSG00000167674	HDGFL2	84717	protein_coding
ILMN_2325978	HDGF2	84717	ENSG00000167674	HDGFL2	84717	protein_coding
ILMN_1653613	PIGO	84720	ENSG00000165282	PIGO	84720	protein_coding
ILMN_2379931	PIGO	84720	ENSG00000165282	PIGO	84720	protein_coding
ILMN_1673395	PIGO	84720	ENSG00000165282	PIGO	84720	protein_coding
ILMN_2315964	PSRC1	84722	ENSG00000134222	PSRC1	84722	protein_coding
ILMN_1671843	PSRC1	84722	ENSG00000134222	PSRC1	84722	protein_coding
ILMN_1801152	PSRC1	84722	ENSG00000134222	PSRC1	84722	protein_coding
ILMN_1663185	PLEKHA8	84725	ENSG00000106086	PLEKHA8	84725	protein_coding
ILMN_3247802	BAT2L	84726	ENSG00000130723	PRRC2B	84726	protein_coding
ILMN_1787541	SPSB2	84727	ENSG00000111671	SPSB2	84727	protein_coding
ILMN_1709645	CBX2	84733	ENSG00000173894	CBX2	84733	protein_coding
ILMN_1770678	CBX2	84733	ENSG00000173894	CBX2	84733	protein_coding
ILMN_1686237	CBX2	84733	ENSG00000173894	CBX2	84733	protein_coding
ILMN_1659856	FAM167B	84734	ENSG00000183615	FAM167B	84734	protein_coding
ILMN_1694653	CNDP1	84735	ENSG00000150656	CNDP1	84735	protein_coding
ILMN_1660935	MGC5139	84747	ENSG00000175970	UNC119B	84747	protein_coding
ILMN_3245351	UNC119B	84747	ENSG00000175970	UNC119B	84747	protein_coding
ILMN_1741455	USP30	84749	ENSG00000135093	USP30	84749	protein_coding
ILMN_1725683	FUT10	84750	ENSG00000172728	FUT10	84750	protein_coding
ILMN_2163906	FUT10	84750	ENSG00000172728	FUT10	84750	protein_coding
ILMN_1783908	B3GNT9	84752	ENSG00000237172	B3GNT9	84752	protein_coding
ILMN_1757956	PCGF1	84759	ENSG00000115289	PCGF1	84759	protein_coding
ILMN_1667322	ZNF577	84765	ENSG00000161551	ZNF577	84765	protein_coding
ILMN_2212823	ZNF577	84765	ENSG00000161551	ZNF577	84765	protein_coding
ILMN_1796436	EFCAB4B	84766	ENSG00000130038	CRACR2A	84766	protein_coding
ILMN_1753648	SPRYD5	84767	ENSG00000124900	TRIM51	84767	protein_coding
ILMN_1757134	MPV17L2	84769	ENSG00000254858	MPV17L2	84769	protein_coding
ILMN_1780146	ZNF607	84775	ENSG00000198182	ZNF607	84775	protein_coding
ILMN_2233256	ZNF607	84775	ENSG00000198182	ZNF607	84775	protein_coding
ILMN_1657340	ZNF607	84775	ENSG00000198182	ZNF607	84775	protein_coding
ILMN_3236351	ARD1B	84779	ENSG00000156269	NAA11	84779	protein_coding
ILMN_1735168	SUV420H2	84787	ENSG00000133247	KMT5C	84787	protein_coding
ILMN_3251341	TUBA1C	84790	ENSG00000167553	TUBA1C	84790	protein_coding
ILMN_1742167	TUBA1C	84790	ENSG00000167553	TUBA1C	84790	protein_coding
ILMN_2116811	C7orf70	84792	ENSG00000178397	FAM220A	84792	protein_coding
ILMN_1717219	C7orf70	84792	ENSG00000178397	FAM220A	84792	protein_coding
ILMN_3309468	MGC12982	84793	ENSG00000237424	FOXD2-AS1	84793	lncRNA
ILMN_1684497	C10orf33	84795	ENSG00000119943	PYROXD2	84795	protein_coding
ILMN_2383484	C19orf48	84798	ENSG00000167747	C19orf48	84798	transcribed_unitary_pseudogene
ILMN_1759184	C19orf48	84798	ENSG00000167747	C19orf48	84798	transcribed_unitary_pseudogene
ILMN_1681124	C19orf48	84798	ENSG00000167747	C19orf48	84798	transcribed_unitary_pseudogene
ILMN_1794875	AGPAT9	84803	ENSG00000138678	GPAT3	84803	protein_coding
ILMN_1730028	MFSD9	84804	ENSG00000135953	MFSD9	84804	protein_coding
ILMN_1763560	NFKBID	84807	ENSG00000167604	NFKBID	84807	protein_coding
ILMN_1749210	BUD13	84811	ENSG00000137656	BUD13	84811	protein_coding
ILMN_1808379	PLCD4	84812	ENSG00000115556	PLCD4	84812	protein_coding
ILMN_1690839	PPAPDC3	84814	ENSG00000160539	PLPP7	84814	protein_coding
ILMN_1758827	RTN4IP1	84816	ENSG00000130347	RTN4IP1	84816	protein_coding
ILMN_1659437	TXNDC17	84817	ENSG00000129235	TXNDC17	84817	protein_coding
ILMN_1666226	IL17RC	84818	ENSG00000163702	IL17RC	84818	protein_coding
ILMN_2369919	IL17RC	84818	ENSG00000163702	IL17RC	84818	protein_coding
ILMN_1798790	IL17RC	84818	ENSG00000163702	IL17RC	84818	protein_coding
ILMN_1808946	POLR2J4	84820	ENSG00000214783	POLR2J4	84820	lncRNA
ILMN_1708101	LMNB2	84823	ENSG00000176619	LMNB2	84823	protein_coding
ILMN_1691071	FCRLA	84824	ENSG00000132185	FCRLA	84824	protein_coding
ILMN_1765746	SFT2D3	84826	ENSG00000173349	SFT2D3	84826	protein_coding
ILMN_2078592	C6orf105	84830	ENSG00000111863	ADTRP	84830	protein_coding
ILMN_1773313	USMG5	84833	ENSG00000173915	ATP5MD	84833	protein_coding
ILMN_2227533	ABHD14B	84836	ENSG00000114779	ABHD14B	84836	protein_coding
ILMN_1774757	ZNF496	84838	ENSG00000162714	ZNF496	84838	protein_coding
ILMN_3239653	RAX2	84839	ENSG00000173976	RAX2	84839	protein_coding
ILMN_1653412	RAXL1	84839	ENSG00000173976	RAX2	84839	protein_coding
ILMN_1697703	HPDL	84842	ENSG00000186603	HPDL	84842	protein_coding
ILMN_2112402	PHF5A	84844	ENSG00000100410	PHF5A	84844	protein_coding
ILMN_1775901	PHF5A	84844	ENSG00000100410	PHF5A	84844	protein_coding
ILMN_1754130	TRIM52	84851	ENSG00000183718	TRIM52	84851	protein_coding
ILMN_3256801	C1orf203	84852	ENSG00000203865	ATP1A1-AS1	84852	lncRNA
ILMN_1759186	MGC16291	84856	ENSG00000185904	LINC00839	84856	lncRNA
ILMN_3251625	ZNF503	84858	ENSG00000165655	ZNF503	84858	protein_coding
ILMN_1787265	ZNF503	84858	ENSG00000165655	ZNF503	84858	protein_coding
ILMN_1757336	LRCH3	84859	ENSG00000186001	LRCH3	84859	protein_coding
ILMN_1705390	KLHL22	84861	ENSG00000099910	KLHL22	84861	protein_coding
ILMN_1689624	MINA	84864	ENSG00000170854	RIOX2	84864	protein_coding
ILMN_2322986	MINA	84864	ENSG00000170854	RIOX2	84864	protein_coding
ILMN_1714936	CCDC142	84865	ENSG00000135637	CCDC142	84865	protein_coding
ILMN_1651745	TMEM25	84866	ENSG00000149582	TMEM25	84866	protein_coding
ILMN_2363966	PTPN5	84867	ENSG00000110786	PTPN5	84867	protein_coding
ILMN_1781073	PTPN5	84867	ENSG00000110786	PTPN5	84867	protein_coding
ILMN_1693826	HAVCR2	84868	ENSG00000135077	HAVCR2	84868	protein_coding
ILMN_1813400	CBR4	84869	ENSG00000145439	CBR4	84869	protein_coding
ILMN_1681983	RSPO3	84870	ENSG00000146374	RSPO3	84870	protein_coding
ILMN_2196642	AGBL4	84871	ENSG00000186094	AGBL4	84871	protein_coding
ILMN_2075847	ZC3H10	84872	ENSG00000135482	ZC3H10	84872	protein_coding
ILMN_2125395	GPR128	84873	ENSG00000144820	ADGRG7	84873	protein_coding
ILMN_1808078	GPR128	84873	ENSG00000144820	ADGRG7	84873	protein_coding
ILMN_2215211	ZNF514	84874	ENSG00000144026	ZNF514	84874	protein_coding
ILMN_1687223	ZNF514	84874	ENSG00000144026	ZNF514	84874	protein_coding
ILMN_2262044	PARP10	84875	ENSG00000178685	PARP10	84875	protein_coding
ILMN_1721411	PARP10	84875	ENSG00000178685	PARP10	84875	protein_coding
ILMN_1724148	ORAI1	84876	ENSG00000276045	ORAI1	84876	protein_coding
ILMN_1661484	ZBTB45	84878	ENSG00000119574	ZBTB45	84878	protein_coding
ILMN_1789638	MFSD2	84879	ENSG00000168389	MFSD2A	84879	protein_coding
ILMN_1730082	RPUSD4	84881	ENSG00000165526	RPUSD4	84881	protein_coding
ILMN_1712639	AIFM2	84883	ENSG00000042286	AIFM2	84883	protein_coding
ILMN_1703370	ZDHHC12	84885	ENSG00000160446	ZDHHC12	84885	protein_coding
ILMN_1657683	C1orf198	84886	ENSG00000119280	C1orf198	84886	protein_coding
ILMN_1734229	SPPL2A	84888	ENSG00000138600	SPPL2A	84888	protein_coding
ILMN_2401457	SLC7A3	84889	ENSG00000165349	SLC7A3	84889	protein_coding
ILMN_1660730	SLC7A3	84889	ENSG00000165349	SLC7A3	84889	protein_coding
ILMN_1690352	ADO	84890	ENSG00000181915	ADO	84890	protein_coding
ILMN_1744398	ZSCAN10	84891	ENSG00000130182	ZSCAN10	84891	protein_coding
ILMN_1792415	C3orf39	84892	ENSG00000144647	POMGNT2	84892	protein_coding
ILMN_1664779	FBXO18	84893	ENSG00000134452	FBH1	84893	protein_coding
ILMN_1729430	FBXO18	84893	ENSG00000134452	FBH1	84893	protein_coding
ILMN_1756755	LINGO1	84894	ENSG00000169783	LINGO1	84894	protein_coding
ILMN_1701940	FAM73B	84895	ENSG00000148343	MIGA2	84895	protein_coding
ILMN_2169983	ATAD1	84896	ENSG00000138138	ATAD1	84896	protein_coding
ILMN_1654497	ATAD1	84896	ENSG00000138138	ATAD1	84896	protein_coding
ILMN_1778134	TBRG1	84897	ENSG00000154144	TBRG1	84897	protein_coding
ILMN_1670676	TBRG1	84897	ENSG00000154144	TBRG1	84897	protein_coding
ILMN_1753312	PLXDC2	84898	ENSG00000120594	PLXDC2	84898	protein_coding
ILMN_2259223	TMTC4	84899	ENSG00000125247	TMTC4	84899	protein_coding
ILMN_2344182	TMTC4	84899	ENSG00000125247	TMTC4	84899	protein_coding
ILMN_1762095	TMTC4	84899	ENSG00000125247	TMTC4	84899	protein_coding
ILMN_3223355	RNFT2	84900	ENSG00000135119	RNFT2	84900	protein_coding
ILMN_3299905	RNFT2	84900	ENSG00000135119	RNFT2	84900	protein_coding
ILMN_1738093	TMEM118	84900	ENSG00000135119	RNFT2	84900	protein_coding
ILMN_1708510	NFATC2IP	84901	ENSG00000176953	NFATC2IP	84901	protein_coding
ILMN_2278518	NFATC2IP	84901	ENSG00000176953	NFATC2IP	84901	protein_coding
ILMN_2278512	NFATC2IP	84901	ENSG00000176953	NFATC2IP	84901	protein_coding
ILMN_2379080	NFATC2IP	84901	ENSG00000176953	NFATC2IP	84901	protein_coding
ILMN_1679971	CCDC123	84902	ENSG00000121289	CEP89	84902	protein_coding
ILMN_3251418	C9orf100	84904	ENSG00000137135	ARHGEF39	84904	protein_coding
ILMN_1667405	C9orf100	84904	ENSG00000137135	ARHGEF39	84904	protein_coding
ILMN_1717403	C9orf100	84904	ENSG00000137135	ARHGEF39	84904	protein_coding
ILMN_2043728	ZNF341	84905	ENSG00000131061	ZNF341	84905	protein_coding
ILMN_1655307	FAM136A	84908	ENSG00000035141	FAM136A	84908	protein_coding
ILMN_1674629	C9orf3	84909	ENSG00000148120	AOPEP	84909	protein_coding
ILMN_1679693	TMEM87B	84910	ENSG00000153214	TMEM87B	84910	protein_coding
ILMN_1782284	ZNF382	84911	ENSG00000161298	ZNF382	84911	protein_coding
ILMN_1697959	SLC35B4	84912	ENSG00000205060	SLC35B4	84912	protein_coding
ILMN_1654065	ATOH8	84913	ENSG00000168874	ATOH8	84913	protein_coding
ILMN_2078141	ZNF587	84914	ENSG00000198466	ZNF587	84914	protein_coding
ILMN_1772446	C12orf34	84915	ENSG00000139438	FAM222A	84915	protein_coding
ILMN_1796235	CIRH1A	84916	ENSG00000141076	UTP4	84916	protein_coding
ILMN_1676197	LRP11	84918	ENSG00000120256	LRP11	84918	protein_coding
ILMN_2106931	PPP1R15B	84919	ENSG00000158615	PPP1R15B	84919	protein_coding
ILMN_1670664	PPP1R15B	84919	ENSG00000158615	PPP1R15B	84919	protein_coding
ILMN_3243268	ALG10	84920	ENSG00000139133	ALG10	84920	protein_coding
ILMN_1781803	FIZ1	84922	ENSG00000179943	FIZ1	84922	protein_coding
ILMN_1807201	FAM104A	84923	ENSG00000133193	FAM104A	84923	protein_coding
ILMN_2125880	ZNF566	84924	ENSG00000186017	ZNF566	84924	protein_coding
ILMN_1691223	ZNF566	84924	ENSG00000186017	ZNF566	84924	protein_coding
ILMN_1793743	DIRC2	84925	ENSG00000138463	SLC49A4	84925	protein_coding
ILMN_1788095	SPRYD3	84926	ENSG00000167778	SPRYD3	84926	protein_coding
ILMN_1748926	TMEM209	84928	ENSG00000146842	TMEM209	84928	protein_coding
ILMN_1727135	FIBCD1	84929	ENSG00000130720	FIBCD1	84929	protein_coding
ILMN_1682336	MASTL	84930	ENSG00000120539	MASTL	84930	protein_coding
ILMN_2135984	MASTL	84930	ENSG00000120539	MASTL	84930	protein_coding
