probe_id	Geneid	hgnc_symbol	entrezgene_id	biotype
241291_at	ENSG00000260676	LINC01541	100505776	lncRNA
232448_at	ENSG00000260704	LINC00543	100132234	lncRNA
227044_at	ENSG00000260708	AL118516.1	NA	lncRNA
242874_at	ENSG00000260711	AL121839.2	NA	lncRNA
243729_at	ENSG00000260711	AL121839.2	NA	lncRNA
234424_at	ENSG00000260721	AF067845.1	NA	lncRNA
240938_at	ENSG00000260737	LINC01227	101928276	lncRNA
230074_s_at	ENSG00000260740	AC026471.3	NA	lncRNA
230313_at	ENSG00000260755	AC010542.2	NA	lncRNA
236668_at	ENSG00000260793	AC003102.1	NA	lncRNA
244080_at	ENSG00000260805	AC092803.1	NA	lncRNA
227984_at	ENSG00000260807	CEROX1	115804232	lncRNA
237035_at	ENSG00000260816	AC027279.1	NA	lncRNA
237730_at	ENSG00000260857	AC018558.1	NA	lncRNA
243101_x_at	ENSG00000260903	XKR7	343702	protein_coding
227306_at	ENSG00000260912	AL158206.1	NA	lncRNA
236716_at	ENSG00000260918	AC107398.3	NA	lncRNA
235939_at	ENSG00000260920	AL031985.3	NA	lncRNA
237494_at	ENSG00000260937	AC025272.1	105370829	lncRNA
232571_at	ENSG00000260942	CAPN10-DT	NA	lncRNA
233591_at	ENSG00000260943	LINC02555	NA	lncRNA
232853_at	ENSG00000260948	AL390195.2	NA	lncRNA
233661_at	ENSG00000260962	LINC00557	100861544	lncRNA
230642_at	ENSG00000260963	AC026462.3	105371264	lncRNA
236162_at	ENSG00000260979	AC022167.3	105371074	lncRNA
236260_at	ENSG00000260979	AC022167.3	105371074	lncRNA
237004_at	ENSG00000260989	AL133297.2	105371046	lncRNA
231062_at	ENSG00000260992	DOCK9-DT	NA	lncRNA
243601_at	ENSG00000260997	AC004847.1	NA	lncRNA
234437_at	ENSG00000261019	AC010132.4	NA	lncRNA
242226_at	ENSG00000261024	GS1-279B7.1	100288079	transcribed_processed_pseudogene
233397_at	ENSG00000261037	AC010266.2	NA	lncRNA
229566_at	ENSG00000261040	WFDC21P	NA	transcribed_unitary_pseudogene
232451_at	ENSG00000261051	AC107021.2	NA	lncRNA
240367_at	ENSG00000261056	AC079416.2	NA	transcribed_processed_pseudogene
228559_at	ENSG00000261061	AC092718.4	NA	lncRNA
235826_at	ENSG00000261094	AC007066.2	NA	lncRNA
240169_at	ENSG00000261101	AC234775.2	NA	lncRNA
238936_at	ENSG00000261115	TMEM178B	100507421	protein_coding
227318_at	ENSG00000261115	TMEM178B	100507421	protein_coding
232164_s_at	ENSG00000261150	EPPK1	83481	protein_coding
232165_at	ENSG00000261150	EPPK1	83481	protein_coding
239563_at	ENSG00000261167	AC107027.3	NA	lncRNA
238742_x_at	ENSG00000261183	SPINT1-AS1	NA	lncRNA
242354_at	ENSG00000261183	SPINT1-AS1	NA	lncRNA
236469_at	ENSG00000261187	AC079322.1	NA	lncRNA
225193_at	ENSG00000261188	Z95115.1	100507599	lncRNA
240382_at	ENSG00000261189	AL031058.1	NA	lncRNA
244074_at	ENSG00000261220	AC103706.1	NA	lncRNA
241964_at	ENSG00000261221	ZNF865	100507290	protein_coding
238665_at	ENSG00000261221	ZNF865	100507290	protein_coding
243199_at	ENSG00000261238	AC009166.1	NA	lncRNA
234183_at	ENSG00000261257	AP000821.1	NA	lncRNA
237824_at	ENSG00000261260	AC106736.1	NA	lncRNA
232394_at	ENSG00000261286	ATP2C2-AS1	105371374	lncRNA
233095_at	ENSG00000261292	AC110491.1	NA	lncRNA
237490_at	ENSG00000261296	AC126323.6	NA	lncRNA
234434_at	ENSG00000261319	LINC02152	NA	lncRNA
230491_at	ENSG00000261324	AC010168.2	NA	lncRNA
244490_at	ENSG00000261326	LINC01355	NA	lncRNA
228387_at	ENSG00000261326	LINC01355	NA	lncRNA
240032_at	ENSG00000261335	AC005837.1	105274304	lncRNA
239064_at	ENSG00000261338	AC021016.1	NA	lncRNA
237509_at	ENSG00000261340	LINC01616	106456574	lncRNA
232713_at	ENSG00000261342	AC006538.1	NA	lncRNA
244497_at	ENSG00000261359	PYCARD-AS1	100652740	lncRNA
236776_at	ENSG00000261386	AC027682.4	NA	lncRNA
231334_at	ENSG00000261399	AL031710.1	101929480	lncRNA
237381_at	ENSG00000261404	AC138627.1	101928035	lncRNA
234327_at	ENSG00000261423	TMEM202-AS1	105370888	lncRNA
234905_at	ENSG00000261439	DKFZP434H168	26077	lncRNA
231141_at	ENSG00000261441	AC124068.2	NA	lncRNA
243344_at	ENSG00000261447	AL162412.1	NA	lncRNA
236190_at	ENSG00000261448	AC109446.2	102723692	lncRNA
237550_at	ENSG00000261453	LINC01735	NA	lncRNA
235174_s_at	ENSG00000261455	LINC01003	NA	lncRNA
232715_at	ENSG00000261468	AC096921.2	NA	lncRNA
243092_at	ENSG00000261485	PAN3-AS1	NA	lncRNA
236079_at	ENSG00000261490	AC005674.1	NA	lncRNA
231427_at	ENSG00000261504	LINC01686	284648	lncRNA
230304_at	ENSG00000261526	AC012615.1	NA	lncRNA
234166_at	ENSG00000261529	AC100774.1	NA	lncRNA
228172_at	ENSG00000261534	AL596244.1	NA	lncRNA
230607_at	ENSG00000261544	AC011939.2	NA	lncRNA
234831_at	ENSG00000261558	LINC01859	101929164	lncRNA
241563_at	ENSG00000261572	AC097639.1	NA	lncRNA
237031_at	ENSG00000261578	AP003119.3	NA	lncRNA
237393_at	ENSG00000261594	TPBGL	100507050	protein_coding
230395_at	ENSG00000261596	AC005632.3	NA	lncRNA
228567_at	ENSG00000261609	GAN	8139	protein_coding
233901_at	ENSG00000261610	AP000265.1	NA	lncRNA
243309_at	ENSG00000261652	C15orf65	145788	protein_coding
232841_at	ENSG00000261655	AC100803.3	NA	lncRNA
228761_at	ENSG00000261678	SCRT1	83482	protein_coding
237754_at	ENSG00000261697	AC010531.4	101928682	lncRNA
234538_at	ENSG00000261728	AL138690.1	NA	lncRNA
234189_at	ENSG00000261734	AC116096.1	NA	lncRNA
239982_at	ENSG00000261737	CLCA4-AS1	NA	lncRNA
233610_at	ENSG00000261738	MIR3976HG	645355	lncRNA
231518_at	ENSG00000261742	LINC00922	283867	lncRNA
238195_at	ENSG00000261745	AL512347.1	NA	lncRNA
240894_at	ENSG00000261749	LINC02180	102467079	lncRNA
232679_at	ENSG00000261754	AC008555.1	NA	lncRNA
234509_at	ENSG00000261757	AC005592.1	NA	lncRNA
237552_at	ENSG00000261780	LINC02582	100505817	lncRNA
235251_at	ENSG00000261786	AC006058.1	NA	lncRNA
242522_at	ENSG00000261787	TCF24	100129654	protein_coding
228514_at	ENSG00000261790	AC005606.2	NA	lncRNA
244182_at	ENSG00000261798	AL033527.2	101929536	lncRNA
235151_at	ENSG00000261799	AC007406.4	NA	lncRNA
232752_at	ENSG00000261801	LOXL1-AS1	100287616	lncRNA
240697_at	ENSG00000261803	LINC02140	NA	lncRNA
235191_at	ENSG00000261824	LINC00662	148189	lncRNA
236653_at	ENSG00000261824	LINC00662	148189	lncRNA
232281_at	ENSG00000261824	LINC00662	148189	lncRNA
242663_at	ENSG00000261824	LINC00662	148189	lncRNA
223408_s_at	ENSG00000261845	AC124283.1	NA	lncRNA
223410_s_at	ENSG00000261845	AC124283.1	NA	lncRNA
232484_at	ENSG00000261888	AC144831.1	NA	lncRNA
239180_at	ENSG00000261971	MMP25-AS1	NA	lncRNA
228085_at	ENSG00000261971	MMP25-AS1	NA	lncRNA
240054_at	ENSG00000261971	MMP25-AS1	NA	lncRNA
223974_at	ENSG00000262001	DLGAP1-AS2	NA	lncRNA
240693_at	ENSG00000262031	LINC01974	NA	lncRNA
242643_x_at	ENSG00000262038	AC007599.2	NA	lncRNA
232460_at	ENSG00000262049	AC139530.1	NA	lncRNA
238091_at	ENSG00000262061	AC129507.1	NA	lncRNA
234058_at	ENSG00000262079	AC007638.1	NA	lncRNA
235901_at	ENSG00000262089	AC040977.1	NA	lncRNA
230854_at	ENSG00000262117	BCAR4	400500	lncRNA
243503_at	ENSG00000262133	AC087392.2	NA	lncRNA
230525_at	ENSG00000262152	LINC00514	283875	protein_coding
229223_at	ENSG00000262160	AC020978.5	NA	lncRNA
237389_at	ENSG00000262228	AC087392.3	NA	lncRNA
231593_at	ENSG00000262231	AC104770.1	NA	lncRNA
244880_at	ENSG00000262294	AC129507.2	NA	lncRNA
229592_at	ENSG00000262468	LINC01569	NA	lncRNA
240392_at	ENSG00000262580	AC087741.1	NA	lncRNA
239305_at	ENSG00000262652	AC124283.3	NA	lncRNA
224488_s_at	ENSG00000262655	SPON1	10418	protein_coding
237063_at	ENSG00000262714	AC007342.5	NA	lncRNA
231298_at	ENSG00000262768	AC100791.2	NA	lncRNA
239639_at	ENSG00000262772	LINC01977	NA	lncRNA
243897_at	ENSG00000262801	U91319.1	NA	lncRNA
238217_at	ENSG00000262873	AC127496.5	NA	lncRNA
244037_at	ENSG00000262877	AC110285.2	NA	lncRNA
236553_at	ENSG00000262877	AC110285.2	NA	lncRNA
227227_at	ENSG00000262879	AC005670.3	NA	lncRNA
236803_at	ENSG00000262879	AC005670.3	NA	lncRNA
226466_s_at	ENSG00000262919	CCNQ	92002	protein_coding
242953_at	ENSG00000263002	ZNF234	10780	protein_coding
240495_at	ENSG00000263089	AC007114.2	NA	lncRNA
230889_at	ENSG00000263146	LINC01896	NA	lncRNA
228568_at	ENSG00000263155	MYZAP	100820829	protein_coding
236593_at	ENSG00000263201	DPEP2NB	100131303	protein_coding
243095_at	ENSG00000263279	AC007595.1	NA	lncRNA
236842_at	ENSG00000263293	THCAT158	102724508	lncRNA
238929_at	ENSG00000263465	SRSF8	10929	protein_coding
228760_at	ENSG00000263465	SRSF8	10929	protein_coding
234712_at	ENSG00000263551	AP000829.1	NA	lncRNA
238704_at	ENSG00000263731	AC145207.5	NA	lncRNA
235203_at	ENSG00000263731	AC145207.5	NA	lncRNA
231679_at	ENSG00000263745	AP005230.1	NA	lncRNA
226235_at	ENSG00000263753	LINC00667	339290	lncRNA
243426_at	ENSG00000263753	LINC00667	339290	lncRNA
228160_at	ENSG00000263753	LINC00667	339290	lncRNA
238360_s_at	ENSG00000263874	LINC00672	100505576	protein_coding
243742_at	ENSG00000263958	AC091138.1	100505797	lncRNA
230381_at	ENSG00000263961	RHEX	440712	protein_coding
239384_at	ENSG00000264112	AC015813.1	NA	lncRNA
229246_at	ENSG00000264112	AC015813.1	NA	lncRNA
226419_s_at	ENSG00000264112	AC015813.1	NA	lncRNA
233466_at	ENSG00000264177	AL353997.2	NA	lncRNA
226924_at	ENSG00000264247	LINC00909	NA	lncRNA
229106_at	ENSG00000264364	DYNLL2	140735	protein_coding
225494_at	ENSG00000264364	DYNLL2	140735	protein_coding
238467_at	ENSG00000264364	DYNLL2	140735	protein_coding
238994_at	ENSG00000264522	OTUD7B	56957	protein_coding
227436_at	ENSG00000264522	OTUD7B	56957	protein_coding
229488_at	ENSG00000264522	OTUD7B	56957	protein_coding
238573_at	ENSG00000264522	OTUD7B	56957	protein_coding
236386_at	ENSG00000264538	SUZ12P1	NA	transcribed_unprocessed_pseudogene
229829_at	ENSG00000264575	LINC00526	NA	lncRNA
237536_at	ENSG00000264589	MAPT-AS1	NA	lncRNA
237331_s_at	ENSG00000264589	MAPT-AS1	NA	lncRNA
234180_at	ENSG00000264705	AC090337.1	NA	lncRNA
240264_at	ENSG00000264707	L3MBTL4-AS1	101927150	lncRNA
242867_x_at	ENSG00000264845	AC119868.1	105372179	transcribed_processed_pseudogene
235282_at	ENSG00000264920	AC018521.5	102724532	lncRNA
242971_at	ENSG00000265055	AC145343.1	NA	lncRNA
237313_at	ENSG00000265096	C1QTNF1-AS1	NA	lncRNA
226701_at	ENSG00000265107	GJA5	2702	protein_coding
243870_at	ENSG00000265121	AC068594.1	NA	lncRNA
236573_at	ENSG00000265142	MIR133A1HG	102723167	lncRNA
228828_at	ENSG00000265148	TSPOAP1-AS1	100506779	lncRNA
228826_at	ENSG00000265148	TSPOAP1-AS1	100506779	lncRNA
230805_at	ENSG00000265206	AC004687.1	NA	lncRNA
230980_x_at	ENSG00000265206	AC004687.1	NA	lncRNA
243732_at	ENSG00000265222	AC079336.2	NA	lncRNA
243510_at	ENSG00000265246	AC129926.1	NA	lncRNA
225535_s_at	ENSG00000265354	TIMM23	100287932	protein_coding
229926_at	ENSG00000265452	MIR3682	100500850	miRNA
226468_at	ENSG00000265491	RNF115	27246	protein_coding
243976_at	ENSG00000265491	RNF115	27246	protein_coding
240669_at	ENSG00000265542	AC015845.2	NA	lncRNA
241552_at	ENSG00000265544	AA06	100506677	lncRNA
228037_at	ENSG00000265666	RARA-AS1	101929693	lncRNA
229901_at	ENSG00000265763	ZNF488	118738	protein_coding
235846_at	ENSG00000265817	FSBP	100861412	protein_coding
242683_at	ENSG00000265933	LINC00668	400643	lncRNA
238024_at	ENSG00000265967	AC100830.3	NA	lncRNA
231381_at	ENSG00000265992	ESRG	790952	lncRNA
236118_at	ENSG00000266010	GATA6-AS1	100128893	lncRNA
227649_s_at	ENSG00000266028	SRGAP2	23380	protein_coding
239450_at	ENSG00000266053	NDUFV2-AS1	101927275	lncRNA
242676_at	ENSG00000266053	NDUFV2-AS1	101927275	lncRNA
223322_at	ENSG00000266094	RASSF5	83593	protein_coding
241821_at	ENSG00000266256	LINC00683	400660	lncRNA
244564_at	ENSG00000266312	LINC01927	NA	lncRNA
222997_s_at	ENSG00000266472	MRPS21	54460	protein_coding
224132_at	ENSG00000266498	AC055811.3	NA	lncRNA
228078_at	ENSG00000266677	AC087164.1	NA	lncRNA
238664_s_at	ENSG00000266709	AC005224.3	NA	lncRNA
224508_at	ENSG00000266709	AC005224.3	NA	lncRNA
224507_s_at	ENSG00000266709	AC005224.3	NA	lncRNA
227743_at	ENSG00000266714	MYO15B	80022	protein_coding
242465_at	ENSG00000266835	GAPLINC	NA	lncRNA
231356_at	ENSG00000266844	AC093330.1	NA	lncRNA
229205_at	ENSG00000266916	ZNF793-AS1	101927720	lncRNA
228595_at	ENSG00000266962	AC067852.2	108783654	lncRNA
243060_at	ENSG00000267014	LINC01532	NA	lncRNA
237749_at	ENSG00000267028	TCF4-AS1	105372127	lncRNA
238055_at	ENSG00000267040	AC027097.1	100505549	lncRNA
241534_at	ENSG00000267040	AC027097.1	100505549	lncRNA
244640_at	ENSG00000267041	ZNF850	342892	protein_coding
244296_at	ENSG00000267057	LINC01905	102724698	lncRNA
241064_at	ENSG00000267057	LINC01905	102724698	lncRNA
238740_at	ENSG00000267060	PTGES3L	100885848	protein_coding
239925_at	ENSG00000267073	AC005256.1	NA	lncRNA
237612_at	ENSG00000267097	SLC14A2-AS1	NA	lncRNA
235014_at	ENSG00000267100	ILF3-DT	147727	lncRNA
230132_at	ENSG00000267107	PCAT19	100505495	lncRNA
241394_at	ENSG00000267123	SCAT1	101928710	lncRNA
230776_at	ENSG00000267128	RNF157-AS1	NA	lncRNA
244273_at	ENSG00000267150	AC006557.1	NA	lncRNA
235304_at	ENSG00000267152	AC093227.1	NA	lncRNA
232999_at	ENSG00000267160	AC091152.2	NA	lncRNA
233217_at	ENSG00000267174	AC011472.2	NA	lncRNA
232965_at	ENSG00000267213	AC007773.1	400684	lncRNA
236441_at	ENSG00000267221	C17orf113	110806298	protein_coding
228893_at	ENSG00000267232	AC012615.5	NA	lncRNA
230940_at	ENSG00000267244	AC012615.6	NA	lncRNA
241308_at	ENSG00000267252	LINC01255	101927433	lncRNA
235779_at	ENSG00000267254	ZNF790-AS1	284408	lncRNA
235358_at	ENSG00000267260	AC020928.1	728485	lncRNA
242070_at	ENSG00000267260	AC020928.1	728485	lncRNA
230477_at	ENSG00000267270	PARD6G-AS1	100130522	lncRNA
235870_at	ENSG00000267272	LINC01140	339524	lncRNA
230574_at	ENSG00000267279	AC090409.1	NA	lncRNA
228978_at	ENSG00000267280	TBX2-AS1	103689912	lncRNA
229607_at	ENSG00000267283	AC005306.1	NA	lncRNA
233474_at	ENSG00000267287	AC068473.3	NA	lncRNA
227965_at	ENSG00000267317	AC027307.2	NA	lncRNA
235207_at	ENSG00000267321	SNHG30	NA	lncRNA
240830_at	ENSG00000267322	SNHG22	103091864	lncRNA
240006_at	ENSG00000267322	SNHG22	103091864	lncRNA
240365_at	ENSG00000267374	MIR924HG	647946	lncRNA
236054_at	ENSG00000267390	AC036176.1	NA	lncRNA
240598_at	ENSG00000267391	MIR122HG	NA	lncRNA
237410_x_at	ENSG00000267391	MIR122HG	NA	lncRNA
237757_at	ENSG00000267391	MIR122HG	NA	lncRNA
241822_at	ENSG00000267395	DM1-AS	109729182	lncRNA
236490_at	ENSG00000267396	AC090236.1	NA	lncRNA
234051_at	ENSG00000267397	AC090229.1	NA	lncRNA
243104_at	ENSG00000267421	AC005498.2	101928982	lncRNA
238708_at	ENSG00000267454	ZNF582-AS1	386758	lncRNA
231260_at	ENSG00000267454	ZNF582-AS1	386758	lncRNA
242084_at	ENSG00000267465	AC011525.2	100507527	lncRNA
229328_at	ENSG00000267470	ZNF571-AS1	100507433	lncRNA
239126_at	ENSG00000267493	CIRBP-AS1	148046	lncRNA
236328_at	ENSG00000267508	ZNF285	26974	protein_coding
235317_at	ENSG00000267519	AC020916.1	NA	lncRNA
230353_at	ENSG00000267532	MIR497HG	100506755	lncRNA
227684_at	ENSG00000267534	S1PR2	9294	protein_coding
235322_at	ENSG00000267575	AC006504.5	101927151	lncRNA
240121_x_at	ENSG00000267575	AC006504.5	101927151	lncRNA
240276_at	ENSG00000267593	LINC01926	105372147	lncRNA
236158_at	ENSG00000267640	AC016582.3	NA	transcribed_unprocessed_pseudogene
237641_at	ENSG00000267649	AC010327.5	NA	lncRNA
233602_at	ENSG00000267651	AC015961.1	NA	lncRNA
231515_at	ENSG00000267655	AC125437.1	NA	lncRNA
244462_at	ENSG00000267680	ZNF224	7767	protein_coding
229123_at	ENSG00000267680	ZNF224	7767	protein_coding
237899_at	ENSG00000267710	EDDM13	100506374	protein_coding
237344_at	ENSG00000267712	LINC01539	100505474	lncRNA
241943_at	ENSG00000267733	AP005264.4	NA	transcribed_processed_pseudogene
243721_at	ENSG00000267733	AP005264.4	NA	transcribed_processed_pseudogene
236692_at	ENSG00000267745	AC060766.7	NA	lncRNA
234026_at	ENSG00000267757	EML2-AS1	100287177	lncRNA
229599_at	ENSG00000267795	SMIM22	440335	protein_coding
232534_at	ENSG00000267796	LIN37	55957	protein_coding
242213_at	ENSG00000267811	AP001160.2	NA	lncRNA
235752_at	ENSG00000267838	AC245884.8	NA	lncRNA
231245_s_at	ENSG00000267857	AL133499.1	NA	lncRNA
242521_at	ENSG00000268001	CARD8-AS1	100505812	lncRNA
240615_at	ENSG00000268006	PTOV1-AS1	100506033	lncRNA
239362_at	ENSG00000268061	NAPA-AS1	100505681	lncRNA
235934_at	ENSG00000268061	NAPA-AS1	100505681	lncRNA
238123_at	ENSG00000268089	GABRQ	55879	protein_coding
237055_at	ENSG00000268095	ZNF649-AS1	101928571	lncRNA
229338_at	ENSG00000268129	AC026304.1	NA	lncRNA
232616_at	ENSG00000268153	AC005176.1	100129935	transcribed_unprocessed_pseudogene
242691_at	ENSG00000268205	AC005261.1	NA	lncRNA
225256_at	ENSG00000268205	AC005261.1	NA	lncRNA
236069_at	ENSG00000268307	LINC02560	110806301	lncRNA
236731_at	ENSG00000268324	LRRC2-AS1	83598	lncRNA
243059_at	ENSG00000268388	FENDRR	400550	lncRNA
242332_at	ENSG00000268388	FENDRR	400550	lncRNA
229870_at	ENSG00000268403	AC132192.2	644656	lncRNA
240439_at	ENSG00000268433	MTDHP3	NA	processed_pseudogene
232832_at	ENSG00000268460	AC006262.1	93429	lncRNA
231954_at	ENSG00000268471	MIR4453HG	54553	lncRNA
244284_at	ENSG00000268505	AC135012.3	NA	lncRNA
236093_at	ENSG00000268516	AC020915.2	105372482	lncRNA
240933_at	ENSG00000268520	AC008750.4	NA	lncRNA
239112_at	ENSG00000268536	AC005523.1	NA	lncRNA
230310_at	ENSG00000268584	AC073389.1	NA	lncRNA
233997_at	ENSG00000268628	AL121761.1	NA	lncRNA
236848_s_at	ENSG00000268629	TEX13A	56157	protein_coding
242954_at	ENSG00000268655	AC008687.4	101059948	protein_coding
231470_at	ENSG00000268658	LINC00664	400680	lncRNA
224117_at	ENSG00000268818	AL049747.1	NA	lncRNA
243412_at	ENSG00000268845	AC025278.1	NA	lncRNA
234281_at	ENSG00000268869	ESPNP	NA	transcribed_unprocessed_pseudogene
232462_s_at	ENSG00000268895	A1BG-AS1	503538	lncRNA
235835_at	ENSG00000268912	AC012313.5	NA	lncRNA
234835_at	ENSG00000268926	AL354861.3	NA	lncRNA
232420_x_at	ENSG00000268996	MAN1B1-DT	100289341	lncRNA
229384_at	ENSG00000269044	AC024075.2	NA	lncRNA
241707_at	ENSG00000269113	TRABD2B	388630	protein_coding
244472_at	ENSG00000269113	TRABD2B	388630	protein_coding
230920_at	ENSG00000269113	TRABD2B	388630	protein_coding
239665_at	ENSG00000269155	AL009178.2	441179	lncRNA
231580_at	ENSG00000269186	LINC01082	100506542	lncRNA
233552_at	ENSG00000269189	AL445223.1	NA	lncRNA
244730_x_at	ENSG00000269293	ZSCAN16-AS1	100129195	lncRNA
222944_s_at	ENSG00000269313	MAGIX	79917	protein_coding
234927_s_at	ENSG00000269313	MAGIX	79917	protein_coding
236768_at	ENSG00000269364	LINC01233	100128139	lncRNA
243983_at	ENSG00000269376	AL356740.3	NA	lncRNA
231056_at	ENSG00000269388	AC018755.3	NA	transcribed_processed_pseudogene
232739_at	ENSG00000269404	SPIB	6689	protein_coding
233142_at	ENSG00000269416	LINC01224	104472717	lncRNA
234546_at	ENSG00000269504	AC003973.1	NA	lncRNA
237882_at	ENSG00000269564	AC008753.2	NA	lncRNA
228435_at	ENSG00000269604	AC005523.2	NA	lncRNA
244727_at	ENSG00000269821	KCNQ1OT1	10984	lncRNA
243428_at	ENSG00000269821	KCNQ1OT1	10984	lncRNA
243435_at	ENSG00000269821	KCNQ1OT1	10984	lncRNA
237249_at	ENSG00000269821	KCNQ1OT1	10984	lncRNA
236574_at	ENSG00000269834	ZNF528-AS1	NA	lncRNA
227234_at	ENSG00000269837	IPO5P1	NA	transcribed_processed_pseudogene
239210_at	ENSG00000269887	AL391001.1	NA	lncRNA
225220_at	ENSG00000269893	SNHG8	100093630	lncRNA
243260_x_at	ENSG00000269918	AF131215.6	NA	lncRNA
227793_at	ENSG00000269929	MIRLET7A1HG	112903833	lncRNA
239926_at	ENSG00000269939	PCF11-AS1	NA	lncRNA
244196_at	ENSG00000269940	AL049840.4	NA	lncRNA
240810_at	ENSG00000269956	MKNK1-AS1	100507423	lncRNA
226579_at	ENSG00000269958	AL049840.5	NA	lncRNA
239326_at	ENSG00000269961	AC010359.2	NA	lncRNA
235878_at	ENSG00000269973	AC010969.2	NA	lncRNA
235673_at	ENSG00000269973	AC010969.2	NA	lncRNA
230948_at	ENSG00000269973	AC010969.2	NA	lncRNA
240361_at	ENSG00000269985	AL021328.1	101927972	lncRNA
229761_at	ENSG00000269994	AL513318.1	440173	lncRNA
240177_at	ENSG00000270001	AL121894.2	NA	lncRNA
232199_at	ENSG00000270012	AC232271.1	NA	lncRNA
240087_at	ENSG00000270049	AC009061.2	101927837	lncRNA
236751_at	ENSG00000270061	AC068790.5	NA	lncRNA
236506_at	ENSG00000270062	AL606834.2	NA	lncRNA
230127_at	ENSG00000270069	MIR222HG	NA	lncRNA
239209_at	ENSG00000270076	AF131215.7	NA	lncRNA
235712_at	ENSG00000270084	GAS5-AS1	NA	lncRNA
239698_at	ENSG00000270091	AC015726.1	NA	lncRNA
231560_at	ENSG00000270096	AC078795.2	NA	lncRNA
239793_at	ENSG00000270108	AL049840.6	NA	lncRNA
235987_at	ENSG00000270127	AC027020.2	NA	lncRNA
236654_s_at	ENSG00000270135	AC078795.3	NA	lncRNA
244505_at	ENSG00000270147	AC068620.2	NA	lncRNA
236585_at	ENSG00000270157	AC004918.3	NA	lncRNA
243425_at	ENSG00000270159	AC018695.3	101928557	lncRNA
225657_at	ENSG00000270170	NCBP2AS2	152217	protein_coding
234677_at	ENSG00000270171	AL359881.3	NA	lncRNA
234177_at	ENSG00000270174	AL022097.1	101927950	lncRNA
239389_at	ENSG00000270175	AC023509.3	NA	lncRNA
239094_at	ENSG00000270177	AC104109.2	NA	lncRNA
244571_s_at	ENSG00000270179	AP002840.2	NA	lncRNA
224116_at	ENSG00000270207	AC077690.1	NA	lncRNA
244765_at	ENSG00000270344	POC1B-AS1	NA	lncRNA
235829_at	ENSG00000270419	CAHM	100526820	lncRNA
240415_at	ENSG00000270426	AC099343.2	NA	lncRNA
230616_at	ENSG00000270441	LAMB2P1	NA	unprocessed_pseudogene
243421_at	ENSG00000270571	AC007681.1	NA	lncRNA
240793_at	ENSG00000270574	AC010680.2	NA	lncRNA
240407_at	ENSG00000270607	AC009549.1	NA	lncRNA
244176_at	ENSG00000270624	AC008555.3	NA	processed_pseudogene
241824_at	ENSG00000270640	AC104695.3	NA	lncRNA
231592_at	ENSG00000270641	TSIX	9383	lncRNA
231071_at	ENSG00000270673	YTHDF3-AS1	101410533	lncRNA
229924_s_at	ENSG00000270792	AL050403.2	NA	lncRNA
237929_at	ENSG00000270806	C17orf50	146853	protein_coding
230729_at	ENSG00000270820	AC016727.1	NA	lncRNA
244656_at	ENSG00000270885	RASL10B	91608	protein_coding
235488_at	ENSG00000270885	RASL10B	91608	protein_coding
244059_at	ENSG00000270937	AL033381.2	NA	lncRNA
243185_at	ENSG00000271046	AL512631.1	NA	lncRNA
236170_x_at	ENSG00000271122	AC018647.2	101930085	lncRNA
230446_at	ENSG00000271133	AC004130.2	101927811	lncRNA
242729_at	ENSG00000271141	AC010680.4	NA	lncRNA
242309_at	ENSG00000271151	AC016737.1	NA	lncRNA
238754_at	ENSG00000271155	AL161729.1	NA	lncRNA
237358_at	ENSG00000271192	AC006058.2	NA	lncRNA
238619_at	ENSG00000271204	AC016831.4	NA	lncRNA
243962_at	ENSG00000271234	AL078605.1	NA	lncRNA
236521_at	ENSG00000271259	AC010201.1	NA	lncRNA
241513_at	ENSG00000271320	AC091488.1	NA	lncRNA
239625_at	ENSG00000271327	AC010201.2	NA	lncRNA
239666_at	ENSG00000271380	AL451085.2	101928120	lncRNA
239273_s_at	ENSG00000271447	MMP28	79148	protein_coding
239272_at	ENSG00000271447	MMP28	79148	protein_coding
222937_s_at	ENSG00000271447	MMP28	79148	protein_coding
