ensembl_gene_id	probe_id
ENSG00000275180	229795_at
ENSG00000275183	1554589_at
ENSG00000275198	240888_at
ENSG00000275202	231367_s_at
ENSG00000275221	214644_at
ENSG00000275234	236279_at
ENSG00000275243	217060_at
ENSG00000275302	204103_at
ENSG00000275342	235085_at
ENSG00000275356	237271_at
ENSG00000275379	214509_at
ENSG00000275385	209924_at
ENSG00000275385	32128_at
ENSG00000275389	1569935_at
ENSG00000275389	1569936_a_at
ENSG00000275395	203240_at
ENSG00000275409	237476_at
ENSG00000275410	208135_at
ENSG00000275410	205313_at
ENSG00000275427	1561257_at
ENSG00000275431	1569732_at
ENSG00000275465	1563827_at
ENSG00000275475	234390_x_at
ENSG00000275481	234100_at
ENSG00000275489	244316_at
ENSG00000275494	229107_at
ENSG00000275549	1566906_at
ENSG00000275549	238093_at
ENSG00000275552	1557856_at
ENSG00000275552	1557857_a_at
ENSG00000275580	242965_at
ENSG00000275620	239509_at
ENSG00000275663	208551_at
ENSG00000275672	1566860_at
ENSG00000275678	242459_at
ENSG00000275700	209165_at
ENSG00000275713	208546_x_at
ENSG00000275714	208575_at
ENSG00000275719	224011_at
ENSG00000275722	207343_at
ENSG00000275764	228389_at
ENSG00000275832	230013_s_at
ENSG00000275832	231903_x_at
ENSG00000275832	226638_at
ENSG00000275835	214876_s_at
ENSG00000275835	227967_at
ENSG00000275846	1556500_a_at
ENSG00000275854	236032_at
ENSG00000275874	1559254_at
ENSG00000275894	236797_at
ENSG00000275963	240774_at
ENSG00000275964	230136_at
ENSG00000276014	234223_at
ENSG00000276023	203367_at
ENSG00000276045	226531_at
ENSG00000276075	230548_at
ENSG00000276093	236938_at
ENSG00000276107	239336_at
ENSG00000276116	236835_at
ENSG00000276180	214634_at
ENSG00000276210	238387_s_at
ENSG00000276223	1560620_at
ENSG00000276231	1558770_a_at
ENSG00000276234	210537_s_at
ENSG00000276234	209938_at
ENSG00000276234	235268_at
ENSG00000276255	221109_at
ENSG00000276272	1569579_at
ENSG00000276272	1569580_a_at
ENSG00000276278	229668_at
ENSG00000276293	1553048_a_at
ENSG00000276293	201081_s_at
ENSG00000276293	201080_at
ENSG00000276380	217393_x_at
ENSG00000276410	208547_at
ENSG00000276449	236092_at
ENSG00000276476	1561367_a_at
ENSG00000276547	211807_x_at
ENSG00000276564	1562497_at
ENSG00000276600	1553982_a_at
ENSG00000276600	230266_at
ENSG00000276644	205471_s_at
ENSG00000276644	205472_s_at
ENSG00000276644	228915_at
ENSG00000276687	233153_at
ENSG00000276715	1563945_at
ENSG00000276717	234696_at
ENSG00000276728	238442_at
ENSG00000276791	1557265_at
ENSG00000276809	233351_at
ENSG00000276900	236423_at
ENSG00000276903	214554_at
ENSG00000276931	242533_at
ENSG00000276950	207215_at
ENSG00000276966	206951_at
ENSG00000276980	221159_at
ENSG00000277007	1560372_at
ENSG00000277007	1560373_a_at
ENSG00000277011	1560784_x_at
ENSG00000277011	1560782_at
ENSG00000277013	239127_at
ENSG00000277043	217142_at
ENSG00000277075	214469_at
ENSG00000277083	216597_at
ENSG00000277157	208076_at
ENSG00000277161	1558292_s_at
ENSG00000277173	239103_at
ENSG00000277182	240752_at
ENSG00000277200	229612_at
ENSG00000277215	1564491_at
ENSG00000277224	208490_x_at
ENSG00000277232	1556661_at
ENSG00000277258	203792_x_at
ENSG00000277258	203793_x_at
ENSG00000277258	213551_x_at
ENSG00000277258	214239_x_at
ENSG00000277283	1556586_x_at
ENSG00000277283	1556584_at
ENSG00000277332	241767_at
ENSG00000277363	1554759_at
ENSG00000277363	232547_at
ENSG00000277363	236838_at
ENSG00000277443	201668_x_at
ENSG00000277443	201670_s_at
ENSG00000277443	201669_s_at
ENSG00000277443	225897_at
ENSG00000277453	240252_at
ENSG00000277462	223898_at
ENSG00000277494	238062_at
ENSG00000277511	230314_at
ENSG00000277526	1562073_at
ENSG00000277534	235092_at
ENSG00000277534	239834_at
ENSG00000277550	1569818_at
ENSG00000277586	221805_at
ENSG00000277586	221801_x_at
ENSG00000277586	221916_at
ENSG00000277639	222271_at
ENSG00000277687	1560846_at
ENSG00000277715	1557099_at
ENSG00000277734	215524_x_at
ENSG00000277734	210972_x_at
ENSG00000277734	209671_x_at
ENSG00000277734	209670_at
ENSG00000277744	239158_at
ENSG00000277775	208506_at
ENSG00000277791	201400_at
ENSG00000277879	229907_at
ENSG00000277893	206938_at
ENSG00000277893	235945_at
ENSG00000277895	1554391_at
ENSG00000277954	237015_at
ENSG00000277959	243117_at
ENSG00000277969	227571_at
ENSG00000277972	226727_at
ENSG00000277972	230727_at
ENSG00000278012	236391_at
ENSG00000278023	239169_at
ENSG00000278053	1570415_at
ENSG00000278053	210320_s_at
ENSG00000278053	213637_at
ENSG00000278053	212834_at
ENSG00000278058	230386_at
ENSG00000278090	215679_at
ENSG00000278107	236615_at
ENSG00000278129	214901_at
ENSG00000278129	242044_at
ENSG00000278129	242043_s_at
ENSG00000278129	227508_at
ENSG00000278133	228710_at
ENSG00000278156	229990_at
ENSG00000278156	237745_at
ENSG00000278192	1554281_at
ENSG00000278195	1553178_a_at
ENSG00000278195	214491_at
ENSG00000278214	1562659_at
ENSG00000278238	230483_at
ENSG00000278239	1569772_x_at
ENSG00000278254	1556531_at
ENSG00000278259	234787_at
ENSG00000278259	219320_at
ENSG00000278259	236022_at
ENSG00000278259	225947_at
ENSG00000278291	228977_at
ENSG00000278311	1554419_x_at
ENSG00000278311	233937_at
ENSG00000278311	233936_s_at
ENSG00000278311	218079_s_at
ENSG00000278318	1562789_at
ENSG00000278318	235717_at
ENSG00000278338	1557647_a_at
ENSG00000278338	1557646_at
ENSG00000278341	1561502_x_at
ENSG00000278341	1561500_at
ENSG00000278341	1561501_s_at
ENSG00000278356	244020_at
ENSG00000278383	243397_at
ENSG00000278463	208569_at
ENSG00000278505	1553486_a_at
ENSG00000278535	218756_s_at
ENSG00000278540	214358_at
ENSG00000278540	212186_at
ENSG00000278570	208385_at
ENSG00000278570	208388_at
ENSG00000278576	1559568_at
ENSG00000278588	208523_x_at
ENSG00000278600	1559467_at
ENSG00000278601	232910_at
ENSG00000278611	1556777_a_at
ENSG00000278611	1561595_x_at
ENSG00000278611	1556776_a_at
ENSG00000278619	219967_at
ENSG00000278637	208046_at
ENSG00000278690	241161_at
ENSG00000278705	214516_at
ENSG00000278709	237166_at
ENSG00000278716	1562016_at
ENSG00000278719	1557334_a_at
ENSG00000278730	1566987_s_at
ENSG00000278730	225055_at
ENSG00000278768	231086_at
ENSG00000278811	1557597_at
ENSG00000278828	206110_at
ENSG00000278831	237297_at
ENSG00000278834	214871_x_at
ENSG00000278845	224479_s_at
ENSG00000278863	1556679_at
ENSG00000278864	233278_at
ENSG00000278873	224110_at
ENSG00000278879	233066_at
ENSG00000278889	221409_at
ENSG00000278893	215608_at
ENSG00000278902	1563224_at
ENSG00000278910	239239_at
ENSG00000278911	1563825_at
ENSG00000278916	237021_at
ENSG00000278921	220364_at
ENSG00000278934	238165_at
ENSG00000278970	226146_at
ENSG00000278975	1555456_at
ENSG00000278986	1558990_at
ENSG00000278987	1557421_at
ENSG00000278989	1556159_at
ENSG00000278989	1556160_a_at
ENSG00000278991	232632_at
ENSG00000278997	240756_at
ENSG00000278998	1555206_at
ENSG00000279004	1565563_at
ENSG00000279012	234486_at
ENSG00000279013	1557746_at
ENSG00000279020	1553435_at
ENSG00000279021	1555645_at
ENSG00000279029	224089_at
ENSG00000279030	1566678_at
ENSG00000279031	239502_at
ENSG00000279041	231097_at
ENSG00000279048	1557190_at
ENSG00000279059	239760_at
ENSG00000279059	235053_at
ENSG00000279065	1566222_at
ENSG00000279070	1560946_at
ENSG00000279076	1566823_a_at
ENSG00000279078	210109_at
ENSG00000279083	221130_s_at
ENSG00000279086	244870_at
ENSG00000279090	237584_at
ENSG00000279091	1562100_at
ENSG00000279099	1561341_at
ENSG00000279103	1560775_at
ENSG00000279110	237581_at
ENSG00000279116	234766_at
ENSG00000279118	1557286_at
ENSG00000279122	1569276_at
ENSG00000279129	224238_at
ENSG00000279130	241492_at
ENSG00000279134	1561700_at
ENSG00000279142	233774_at
ENSG00000279146	215697_at
ENSG00000279148	1562098_at
ENSG00000279151	1560643_x_at
ENSG00000279151	1560642_at
ENSG00000279152	220101_x_at
ENSG00000279152	229950_s_at
ENSG00000279155	233453_at
ENSG00000279157	234965_at
ENSG00000279161	233416_at
ENSG00000279166	215713_at
ENSG00000279170	244212_at
ENSG00000279173	1562932_at
ENSG00000279176	1554615_at
ENSG00000279190	1561204_at
ENSG00000279198	1559989_at
ENSG00000279201	224246_at
ENSG00000279203	1559259_at
ENSG00000279205	1561479_at
ENSG00000279205	1561480_a_at
ENSG00000279214	224362_at
ENSG00000279227	217606_at
ENSG00000279235	1561813_at
ENSG00000279249	239344_at
ENSG00000279256	1562688_at
ENSG00000279261	1555322_at
ENSG00000279265	240066_at
ENSG00000279266	1562068_at
ENSG00000279277	1560928_at
ENSG00000279283	238042_at
ENSG00000279284	237779_at
ENSG00000279286	1562396_at
ENSG00000279289	243974_at
ENSG00000279295	1559792_at
ENSG00000279306	1569294_at
ENSG00000279317	233601_at
ENSG00000279322	234946_at
ENSG00000279324	220871_at
ENSG00000279326	1561351_at
ENSG00000279328	220824_at
ENSG00000279331	220222_at
ENSG00000279332	1570552_at
ENSG00000279342	236059_at
ENSG00000279347	1552961_at
ENSG00000279353	220583_at
ENSG00000279361	1569597_at
ENSG00000279364	220608_s_at
ENSG00000279365	207881_at
ENSG00000279369	236614_at
ENSG00000279369	236497_at
ENSG00000279373	224547_at
ENSG00000279376	208045_at
ENSG00000279384	1557535_at
ENSG00000279386	1555726_at
ENSG00000279390	223951_at
ENSG00000279391	217396_at
ENSG00000279397	234806_at
ENSG00000279415	233088_at
ENSG00000279416	232824_at
ENSG00000279422	1565562_at
ENSG00000279429	1569721_at
ENSG00000279430	1560636_a_at
ENSG00000279433	1565852_at
ENSG00000279434	1569894_at
ENSG00000279453	229319_at
ENSG00000279462	1570281_at
ENSG00000279469	243164_s_at
ENSG00000279484	1554782_at
ENSG00000279488	216441_at
ENSG00000279489	1566204_at
ENSG00000279491	1560058_at
ENSG00000279512	224363_at
ENSG00000279521	1562499_at
ENSG00000279523	1568785_a_at
ENSG00000279523	1568784_at
ENSG00000279530	210928_at
ENSG00000279537	1561320_at
ENSG00000279544	215539_at
ENSG00000279551	1564632_at
ENSG00000279555	220529_at
ENSG00000279589	233740_at
ENSG00000279602	1556545_at
ENSG00000279604	1555681_at
ENSG00000279610	1567036_at
ENSG00000279613	1557676_at
ENSG00000279631	1558977_at
ENSG00000279633	1557882_at
ENSG00000279633	1557883_a_at
ENSG00000279636	220701_at
ENSG00000279642	1561626_at
ENSG00000279655	237812_at
ENSG00000279657	1562311_at
ENSG00000279672	1553943_at
ENSG00000279673	237034_at
ENSG00000279694	1563897_at
ENSG00000279695	217082_at
ENSG00000279696	1565830_at
ENSG00000279711	1556437_at
ENSG00000279719	220695_at
ENSG00000279732	234822_at
ENSG00000279733	234666_at
ENSG00000279734	234779_at
ENSG00000279735	234386_s_at
ENSG00000279739	215993_at
ENSG00000279752	1561574_at
ENSG00000279758	1565911_at
ENSG00000279772	1560980_a_at
ENSG00000279785	1562976_at
ENSG00000279786	234211_at
ENSG00000279789	238142_at
ENSG00000279791	1569416_at
ENSG00000279797	1560566_at
ENSG00000279799	231085_s_at
ENSG00000279801	1560163_at
ENSG00000279814	1559117_at
ENSG00000279818	1561107_at
ENSG00000279821	215534_at
ENSG00000279827	1556084_at
ENSG00000279838	233289_at
ENSG00000279844	1562928_at
ENSG00000279846	233831_at
ENSG00000279863	220670_at
ENSG00000279873	1555124_at
ENSG00000279876	1567334_at
ENSG00000279879	1566480_x_at
ENSG00000279881	1561988_at
ENSG00000279884	1570194_x_at
ENSG00000279887	1562935_at
ENSG00000279918	240660_at
ENSG00000279926	224183_at
ENSG00000279935	1561990_at
ENSG00000279943	1559441_s_at
ENSG00000279948	1565881_at
ENSG00000279959	243497_at
ENSG00000279965	1556476_at
ENSG00000279965	1556477_a_at
ENSG00000279968	1558651_at
ENSG00000279977	216423_at
ENSG00000279985	224235_at
ENSG00000279993	1559753_at
ENSG00000280002	1562783_at
ENSG00000280017	216337_at
ENSG00000280023	207779_at
ENSG00000280029	230957_at
ENSG00000280035	1556942_at
ENSG00000280047	1556636_at
ENSG00000280054	1565733_at
ENSG00000280055	1559611_at
ENSG00000280057	1556958_at
ENSG00000280059	1561239_at
ENSG00000280063	1558275_at
ENSG00000280069	222214_at
ENSG00000280079	242346_x_at
ENSG00000280080	1561099_at
ENSG00000280081	242822_at
ENSG00000280081	240814_at
ENSG00000280088	213120_at
ENSG00000280088	242366_at
ENSG00000280099	239847_at
ENSG00000280099	222312_s_at
ENSG00000280109	214750_at
ENSG00000280109	227519_at
ENSG00000280109	231454_at
ENSG00000280118	1569750_at
ENSG00000280119	1556473_at
ENSG00000280119	1556474_a_at
ENSG00000280120	221965_at
ENSG00000280129	215542_at
ENSG00000280138	232354_at
ENSG00000280138	236889_at
ENSG00000280152	232442_at
ENSG00000280157	1557869_at
ENSG00000280161	232690_at
ENSG00000280167	1560995_s_at
ENSG00000280169	1566658_at
ENSG00000280187	1569147_at
ENSG00000280190	234262_at
ENSG00000280195	1569188_s_at
ENSG00000280197	1553087_at
ENSG00000280206	227249_at
ENSG00000280219	243555_at
ENSG00000280219	244832_at
ENSG00000280222	234012_at
ENSG00000280236	221344_at
ENSG00000280262	244649_at
ENSG00000280265	1570476_at
ENSG00000280266	1564584_at
ENSG00000280268	1558667_at
ENSG00000280273	239877_at
ENSG00000280276	233285_at
ENSG00000280278	1553258_at
ENSG00000280288	224087_at
ENSG00000280318	1555755_at
ENSG00000280321	1557889_at
ENSG00000280323	241138_at
ENSG00000280326	1562865_at
ENSG00000280332	232177_at
ENSG00000280339	239262_at
ENSG00000280347	236531_at
ENSG00000280351	216107_at
ENSG00000280353	215650_at
ENSG00000280360	224294_at
ENSG00000280367	1557845_at
ENSG00000280374	239240_at
ENSG00000280376	1561146_at
ENSG00000280381	220719_at
ENSG00000280393	234420_at
ENSG00000280401	220689_at
ENSG00000280407	1569263_at
ENSG00000280409	1553385_at
ENSG00000280417	1557754_at
ENSG00000280420	243472_at
ENSG00000280425	234444_at
ENSG00000280426	1556912_at
ENSG00000280426	1556913_a_at
ENSG00000280434	216254_at
ENSG00000280543	1557685_at
ENSG00000280594	1556213_a_at
ENSG00000280639	1561673_at
ENSG00000280670	1559003_a_at
ENSG00000280683	1561414_at
ENSG00000280693	1557389_at
ENSG00000280721	236787_at
ENSG00000280739	1557212_at
ENSG00000280739	1556248_at
ENSG00000280739	1556249_a_at
ENSG00000280780	1561101_at
ENSG00000280789	231878_at
ENSG00000280798	226793_at
ENSG00000280809	240578_at
ENSG00000280832	227925_at
ENSG00000280832	230999_at
ENSG00000280837	220479_at
ENSG00000280916	241787_at
ENSG00000280924	1565554_at
ENSG00000280927	1563571_at
ENSG00000281005	243547_at
ENSG00000281005	222295_x_at
ENSG00000281026	215105_at
ENSG00000281097	1563070_at
ENSG00000281100	233476_at
ENSG00000281103	239237_at
ENSG00000281106	1557465_at
ENSG00000281160	1570171_at
ENSG00000281162	1560679_at
ENSG00000281183	228723_at
ENSG00000281189	1570125_at
ENSG00000281196	1564060_at
ENSG00000281202	1562683_a_at
ENSG00000281332	232256_s_at
ENSG00000281332	1560371_at
ENSG00000281357	239395_at
ENSG00000281358	240278_at
ENSG00000281398	1565325_at
ENSG00000281398	1564906_at
ENSG00000281398	1564911_at
ENSG00000281398	242260_at
ENSG00000281406	232105_at
ENSG00000281468	236503_at
ENSG00000281649	225640_at
ENSG00000281649	225635_s_at
ENSG00000281649	226635_at
ENSG00000281692	1561373_at
ENSG00000281706	1568826_at
ENSG00000281708	208247_at
ENSG00000281732	240754_at
ENSG00000281778	1557717_at
ENSG00000281831	1560213_at
ENSG00000281912	1564697_a_at
ENSG00000282021	1569492_at
ENSG00000282057	243711_at
ENSG00000282164	229108_at
ENSG00000282375	1568827_at
ENSG00000282408	231677_at
ENSG00000282499	234865_at
ENSG00000282608	206171_at
ENSG00000282692	1570271_at
ENSG00000282742	1570411_at
ENSG00000282826	215160_x_at
ENSG00000282851	1556643_at
ENSG00000282863	1557807_a_at
ENSG00000282864	233659_at
ENSG00000282897	1553429_at
ENSG00000282904	241594_at
ENSG00000282988	214472_at
ENSG00000282989	243049_at
ENSG00000282997	216154_at
ENSG00000283036	241568_at
ENSG00000283039	234615_at
ENSG00000283058	240880_at
ENSG00000283097	233372_at
ENSG00000283103	227479_at
ENSG00000283117	207775_at
ENSG00000283125	237837_at
ENSG00000283235	235416_at
ENSG00000283235	1570445_a_at
ENSG00000283268	240672_at
ENSG00000283307	1567023_at
ENSG00000283341	1559518_at
ENSG00000283597	1562319_at
ENSG00000283632	1552889_a_at
ENSG00000283703	1564786_at
ENSG00000283709	231196_x_at
ENSG00000283849	237092_at
ENSG00000283945	1559293_x_at
ENSG00000283945	1563728_at
ENSG00000283994	1561489_at
ENSG00000284024	227650_at
ENSG00000284024	226887_at
ENSG00000284194	205241_at
ENSG00000284308	236070_at
ENSG00000284309	237263_at
ENSG00000284428	1565748_at
ENSG00000284428	1560446_at
ENSG00000284543	1563802_at
ENSG00000284649	230952_at
ENSG00000284669	243326_at
ENSG00000284680	1568939_at
ENSG00000284691	230517_at
ENSG00000284691	225909_at
ENSG00000284691	225907_at
ENSG00000284693	230431_at
ENSG00000284753	227103_s_at
ENSG00000284830	1557479_at
ENSG00000284837	1560455_at
ENSG00000284902	233788_at
ENSG00000284948	210483_at
ENSG00000284976	227739_at
ENSG00000285051	1561105_at
ENSG00000285077	242723_at
ENSG00000285081	236868_at
ENSG00000285100	1563643_at
ENSG00000285188	231478_at
ENSG00000285219	242382_at
ENSG00000285219	241744_x_at
ENSG00000285219	1558661_at
ENSG00000285230	230294_at
ENSG00000285331	229013_at
ENSG00000285331	1558570_at
ENSG00000285331	1558202_at
ENSG00000285347	244231_at
ENSG00000285347	1563753_at
ENSG00000285373	239517_at
ENSG00000285402	1570140_at
ENSG00000285407	1562099_at
ENSG00000285410	205510_s_at
ENSG00000285410	205511_at
ENSG00000285410	236164_at
ENSG00000285417	222281_s_at
ENSG00000285498	1562981_at
ENSG00000285536	1556976_s_at
ENSG00000285551	1570121_at
ENSG00000285563	1563577_at
ENSG00000285564	1563511_at
ENSG00000285608	233872_x_at
ENSG00000285679	237155_at
ENSG00000285693	238911_at
ENSG00000285756	222031_at
ENSG00000285756	1556102_x_at
ENSG00000285756	1569629_x_at
ENSG00000285796	1560162_at
ENSG00000285856	1561075_at
ENSG00000285868	234143_at
ENSG00000285907	239399_at
ENSG00000286009	239677_at
ENSG00000286015	1568933_at
ENSG00000286028	1568906_at
ENSG00000286039	242934_at
ENSG00000286042	1553413_at
ENSG00000286071	241753_at
ENSG00000286096	241907_at
ENSG00000286116	237522_at
ENSG00000286125	230068_s_at
ENSG00000286214	213486_at
ENSG00000286215	1570452_at
ENSG00000286215	237924_at
ENSG00000286288	234400_at
ENSG00000286289	236940_at
ENSG00000286313	240581_at
ENSG00000286318	240591_at
ENSG00000286330	1556888_at
ENSG00000286330	1556889_s_at
ENSG00000286340	1557362_at
ENSG00000286340	1557363_a_at
ENSG00000286352	238201_at
ENSG00000286359	231409_at
ENSG00000286360	227171_at
ENSG00000286381	236051_at
ENSG00000286388	227974_at
ENSG00000286391	1559821_at
ENSG00000286408	238099_at
ENSG00000286477	240970_x_at
ENSG00000286522	208576_s_at
ENSG00000286532	238887_at
ENSG00000286546	1559459_at
ENSG00000286592	243517_at
ENSG00000286592	231608_at
ENSG00000286623	228265_at
ENSG00000286646	242714_at
ENSG00000286693	217030_at
ENSG00000286705	231254_at
ENSG00000286725	240096_at
ENSG00000286760	239215_at
ENSG00000286785	1557618_at
ENSG00000286835	240256_at
ENSG00000286873	236691_at
ENSG00000286955	1562703_at
ENSG00000286964	240467_at
ENSG00000287024	244166_at
ENSG00000287049	231191_at
ENSG00000287080	208577_at
ENSG00000287090	1562492_at
ENSG00000287104	229685_at
ENSG00000287107	240531_at
ENSG00000287162	244138_at
ENSG00000287244	244544_at
ENSG00000287255	230354_at
ENSG00000287261	238979_at
ENSG00000287263	235292_at
ENSG00000287263	235291_s_at
ENSG00000287277	234247_at
ENSG00000287315	222324_at
ENSG00000287364	1562891_at
ENSG00000287543	211589_at
ENSG00000287548	1554871_at
ENSG00000287553	237204_at
ENSG00000287557	239985_at
ENSG00000287574	1558052_at
ENSG00000287574	1558053_s_at
ENSG00000287642	1560068_a_at
ENSG00000287698	231147_at
ENSG00000287725	231978_at
ENSG00000287736	233111_at
ENSG00000287750	230991_at
ENSG00000287769	237081_at
ENSG00000287778	240861_at
ENSG00000287808	215467_x_at
ENSG00000287811	244635_s_at
ENSG00000287826	1561140_at
ENSG00000287828	240045_at
ENSG00000287837	243217_at
ENSG00000287887	1563114_at
ENSG00000288011	1563853_at
ENSG00000288011	1563854_s_at
ENSG00000288012	230393_at
ENSG00000288046	1559131_a_at
ENSG00000288061	240142_at
ENSG00000288062	1557638_at
ENSG00000288253	1562244_at
ENSG00000288253	1562245_a_at
ENSG00000288262	221370_at
ENSG00000288266	1566927_at
ENSG00000288398	244834_at
ENSG00000288530	241266_at
ENSG00000288537	1569782_at
ENSG00000288547	221175_at
ENSG00000288558	230150_at
ENSG00000288559	229701_at
